lat,lon,ele,sog,cog,date,time,fix,sat,ehve,ehpe,evpe,ece,hdop
50.5713526,-2.4563323,6.190,2.896,160.122,2023-10-12,14:02:12.200,3,22,0.173,0.653,0.976,3.937,0.58
50.5713415,-2.4563263,6.182,2.910,161.572,2023-10-12,14:02:12.800,3,21,0.162,0.659,0.973,4.078,0.64
50.5713372,-2.4563230,6.331,2.683,158.570,2023-10-12,14:02:13.000,3,21,0.178,0.658,0.971,4.143,0.60
50.5713297,-2.4563199,6.276,2.744,159.903,2023-10-12,14:02:13.400,3,20,0.147,0.655,0.967,3.970,0.65
50.5713246,-2.4563180,6.405,2.905,163.250,2023-10-12,14:02:13.600,3,20,0.206,0.659,0.969,4.645,0.62
50.5713129,-2.4563153,6.288,2.583,169.670,2023-10-12,14:02:14.200,3,20,0.237,0.673,0.976,6.306,0.65
50.5712913,-2.4563092,6.345,3.127,163.640,2023-10-12,14:02:15.600,3,21,0.226,0.696,1.009,7.473,0.59
50.5712869,-2.4563057,6.499,2.690,161.094,2023-10-12,14:02:15.800,3,21,0.289,0.704,1.016,8.234,0.63
50.5712793,-2.4563007,6.412,2.576,159.053,2023-10-12,14:02:16.200,3,21,0.248,0.723,1.034,7.140,0.63
50.5712730,-2.4562999,6.243,3.290,167.545,2023-10-12,14:02:16.400,3,21,0.239,0.728,1.041,4.516,0.60
50.5712582,-2.4562959,6.159,3.456,168.052,2023-10-12,14:02:17.000,3,21,0.233,0.751,1.062,5.547,0.60
50.5712540,-2.4562939,6.182,2.605,166.631,2023-10-12,14:02:17.200,3,22,0.207,0.755,1.069,5.755,0.61
50.5712460,-2.4562878,5.950,2.938,156.624,2023-10-12,14:02:17.600,3,21,0.161,0.757,1.072,4.298,0.63
50.5712403,-2.4562845,6.329,3.130,157.865,2023-10-12,14:02:17.800,3,22,0.159,0.758,1.074,3.727,0.61
50.5712330,-2.4562805,6.144,2.606,158.520,2023-10-12,14:02:18.200,3,22,0.195,0.763,1.083,5.015,0.62
50.5712269,-2.4562776,6.207,3.328,161.699,2023-10-12,14:02:18.400,3,21,0.187,0.767,1.087,3.869,0.59
