lat,lon,ele,sog,cog,date,time,fix,sat,ehve,ehpe,evpe,ece,hdop
50.5707745,-2.4584646,15.203,5.525,294.722,2023-10-11,10:40:20.200,3,11,0.360,1.411,1.074,3.551,1.03
50.5707795,-2.4584782,15.217,5.622,298.808,2023-10-11,10:40:20.400,3,11,0.485,1.411,1.075,3.221,1.03
50.5707824,-2.4584888,15.171,4.818,299.053,2023-10-11,10:40:20.600,3,10,0.506,1.427,1.077,3.850,1.36
50.5707874,-2.4585016,15.054,5.280,298.714,2023-10-11,10:40:20.800,3,11,0.378,1.401,1.075,2.369,1.03
50.5707918,-2.4585145,15.167,5.388,300.007,2023-10-11,10:40:21.000,3,11,0.141,1.369,1.072,1.346,1.03
50.5707955,-2.4585267,15.152,5.128,297.453,2023-10-11,10:40:21.200,3,11,0.111,1.345,1.067,1.212,1.03
50.5707993,-2.4585401,15.292,5.004,295.710,2023-10-11,10:40:21.400,3,11,0.131,1.326,1.062,1.644,1.03
50.5708042,-2.4585528,15.236,5.125,297.644,2023-10-11,10:40:21.600,3,11,0.155,1.310,1.062,2.467,1.03
50.5708095,-2.4585667,15.256,5.222,297.820,2023-10-11,10:40:21.800,3,11,0.177,1.297,1.063,2.799,1.03
50.5708147,-2.4585799,15.251,5.097,297.869,2023-10-11,10:40:22.000,3,11,0.177,1.285,1.065,2.832,1.03
50.5708196,-2.4585928,15.269,5.022,297.885,2023-10-11,10:40:22.200,3,11,0.168,1.274,1.067,2.757,1.03
50.5708241,-2.4586051,15.294,4.906,298.390,2023-10-11,10:40:22.400,3,11,0.160,1.263,1.069,2.698,1.03
50.5708284,-2.4586171,15.314,4.795,299.002,2023-10-11,10:40:22.600,3,11,0.149,1.251,1.070,2.512,1.03
50.5708329,-2.4586291,15.285,4.772,299.143,2023-10-11,10:40:22.800,3,11,0.153,1.240,1.072,2.502,1.03
50.5708371,-2.4586409,15.251,4.666,299.069,2023-10-11,10:40:23.000,3,11,0.147,1.230,1.075,2.614,1.03
50.5708418,-2.4586530,15.228,4.711,299.362,2023-10-11,10:40:23.200,3,11,0.150,1.221,1.076,2.591,1.03
50.5708464,-2.4586652,15.232,4.712,299.707,2023-10-11,10:40:23.400,3,11,0.150,1.211,1.078,2.615,1.03
50.5708512,-2.4586773,15.229,4.738,299.382,2023-10-11,10:40:23.600,3,11,0.143,1.201,1.080,2.586,1.03
50.5708561,-2.4586894,15.175,4.773,299.223,2023-10-11,10:40:23.800,3,11,0.143,1.191,1.080,2.343,1.03
50.5708606,-2.4587015,15.121,4.839,298.999,2023-10-11,10:40:24.000,3,11,0.145,1.182,1.081,2.310,1.03
50.5708653,-2.4587139,15.131,4.789,298.549,2023-10-11,10:40:24.200,3,12,0.123,1.164,1.077,2.224,0.96
50.5708696,-2.4587263,15.149,4.844,297.679,2023-10-11,10:40:24.400,3,12,0.134,1.149,1.077,2.364,1.06
50.5708738,-2.4587382,15.103,4.899,296.867,2023-10-11,10:40:24.600,3,12,0.139,1.136,1.077,2.418,0.96
50.5708780,-2.4587511,15.166,4.932,296.057,2023-10-11,10:40:24.800,3,12,0.129,1.123,1.075,2.190,0.96
