lat,lon,ele,sog,cog,date,time,fix,sat,ehve,ehpe,evpe,ece,hdop
50.5711223,-2.4563661,-4.750,2.607,194.908,2023-10-10,09:23:20.400,3,7,0.691,43.98,20.75,5.673,5.65
50.5711971,-2.4563871,1.040,2.697,204.114,2023-10-10,09:23:21.600,3,7,0.484,40.47,19.05,3.682,5.65
50.5712044,-2.4564214,2.070,3.051,196.407,2023-10-10,09:23:23.600,3,6,0.736,33.60,15.86,4.621,6.06
50.5711995,-2.4564248,1.707,3.257,196.006,2023-10-10,09:23:23.800,3,7,0.727,33.00,15.59,4.109,5.64
50.5711966,-2.4564293,1.544,3.228,198.948,2023-10-10,09:23:24.000,3,7,0.640,32.44,15.33,3.994,5.64
50.5711891,-2.4564338,1.186,2.952,197.993,2023-10-10,09:23:24.200,3,7,0.646,30.36,14.39,4.472,5.64
50.5712015,-2.4564356,1.907,3.548,191.240,2023-10-10,09:23:24.400,3,7,0.648,26.68,12.72,2.840,5.64
50.5712250,-2.4564349,3.209,3.925,197.357,2023-10-10,09:23:24.600,3,7,0.627,23.91,11.48,2.757,5.64
50.5712429,-2.4564347,4.303,3.661,198.700,2023-10-10,09:23:24.800,3,7,0.623,21.81,10.54,3.492,5.64
50.5712431,-2.4564358,4.122,3.183,199.556,2023-10-10,09:23:25.000,3,7,0.643,20.05,9.76,4.383,5.64
50.5712523,-2.4564358,4.577,3.858,199.014,2023-10-10,09:23:25.200,3,7,0.681,18.66,9.14,3.432,5.64
50.5712621,-2.4564349,5.152,3.482,192.677,2023-10-10,09:23:25.400,3,7,0.713,17.99,8.84,3.557,5.64
50.5712653,-2.4564347,4.954,3.390,192.840,2023-10-10,09:23:25.600,3,7,0.724,17.00,8.40,3.559,5.64
50.5712749,-2.4564350,5.622,4.239,196.178,2023-10-10,09:23:25.800,3,7,0.735,16.11,8.00,3.339,5.64
50.5712768,-2.4564361,5.718,3.460,197.295,2023-10-10,09:23:26.000,3,7,0.743,15.36,7.68,3.964,5.64
50.5712785,-2.4564390,6.157,4.779,196.503,2023-10-10,09:23:26.200,3,7,0.800,14.71,7.39,2.822,5.64
50.5712731,-2.4564408,6.082,5.219,190.114,2023-10-10,09:23:26.400,3,7,0.759,14.12,7.13,2.288,5.64
50.5712694,-2.4564421,5.957,4.180,186.973,2023-10-10,09:23:26.600,3,7,0.754,13.14,6.70,2.382,5.64
50.5712624,-2.4564450,5.638,3.832,185.992,2023-10-10,09:23:26.800,3,7,0.809,12.36,6.37,3.461,5.64
50.5712533,-2.4564484,5.402,4.006,183.060,2023-10-10,09:23:27.000,3,7,0.793,11.73,6.11,3.170,5.64
50.5712312,-2.4564536,4.339,4.018,182.331,2023-10-10,09:23:27.200,3,7,0.813,11.24,5.91,3.551,5.64
50.5712236,-2.4564580,4.227,3.559,186.053,2023-10-10,09:23:27.400,3,7,0.754,10.78,5.71,3.249,5.64
50.5712203,-2.4564586,4.320,4.147,183.041,2023-10-10,09:23:27.600,3,7,0.707,10.38,5.54,2.552,5.64
50.5712270,-2.4564567,4.984,3.177,179.452,2023-10-10,09:23:27.800,3,7,0.657,10.03,5.38,3.907,5.64
50.5712317,-2.4564548,5.414,3.065,174.723,2023-10-10,09:23:28.000,3,7,0.564,9.69,5.24,2.638,5.64
50.5712322,-2.4564553,5.710,2.985,178.599,2023-10-10,09:23:28.200,3,7,0.587,9.39,5.11,3.698,5.64
50.5712309,-2.4564558,5.753,2.898,180.478,2023-10-10,09:23:28.400,3,7,0.680,9.18,5.02,6.983,5.64
50.5712291,-2.4564553,5.811,2.734,179.738,2023-10-10,09:23:28.600,3,7,0.631,8.94,4.91,4.422,5.64
50.5712249,-2.4564551,5.597,2.586,180.883,2023-10-10,09:23:28.800,3,7,0.608,8.71,4.81,4.851,5.64
50.5712199,-2.4564560,5.479,2.793,183.387,2023-10-10,09:23:29.000,3,7,0.866,8.66,4.78,5.695,5.64
50.5712171,-2.4564592,5.901,3.540,194.567,2023-10-10,09:23:29.200,3,7,1.118,8.60,4.75,3.779,5.64
50.5712150,-2.4564599,6.125,3.241,191.781,2023-10-10,09:23:29.400,3,7,1.043,8.52,4.71,3.903,5.64
50.5712109,-2.4564597,6.060,2.816,189.369,2023-10-10,09:23:29.600,3,7,0.913,8.43,4.66,5.658,5.64
50.5711927,-2.4564667,4.403,3.269,347.426,2023-10-10,09:23:39.000,3,7,0.748,6.05,3.63,6.550,4.09
50.5719172,-2.4574003,5.233,2.678,314.693,2023-10-10,10:02:34.200,3,23,0.066,0.16,0.19,1.109,0.53
