lat,lon,ele,sog,cog,date,time,fix,sat,ehve,ehpe,evpe,ece,hdop
50.5676733,-2.4569920,-388.180,7.015,193.454,2023-10-12,09:06:35.400,3,4,86.702,1063.42,1245.26,19.181,50.14
50.5674200,-2.4570460,-420.573,13.004,193.382,2023-10-12,09:06:35.600,3,4,60.927,746.54,873.94,9.678,50.13
50.5673445,-2.4570624,-429.853,26.666,193.490,2023-10-12,09:06:35.800,3,4,47.630,707.23,827.56,3.481,50.13
50.5708128,-2.4560028,31.820,8.536,2.788,2023-10-12,09:06:36.000,3,5,12.489,76.22,91.16,12.943,2.16
50.5708188,-2.4559722,35.587,7.181,2.788,2023-10-12,09:06:36.200,3,5,15.789,57.05,68.89,13.998,2.16
50.5708073,-2.4559502,35.847,5.347,2.788,2023-10-12,09:06:36.400,3,4,7.286,47.29,58.12,14.459,7.33
50.5708198,-2.4559526,37.469,5.046,2.788,2023-10-12,09:06:36.600,3,6,7.060,40.61,50.27,14.892,1.92
50.5708275,-2.4559500,38.646,2.843,2.788,2023-10-12,09:06:36.800,3,6,5.910,35.79,44.58,15.245,1.92
50.5697708,-2.4545420,7.450,2.596,331.857,2023-10-12,09:57:07.200,3,22,0.208,0.92,1.27,4.344,0.56
50.5698010,-2.4545678,7.796,2.648,336.767,2023-10-12,09:57:08.800,3,21,0.228,0.95,1.31,3.635,0.58
50.5698480,-2.4545897,7.655,2.622,347.910,2023-10-12,09:57:11.000,3,22,0.230,0.96,1.35,3.492,0.56
50.5698784,-2.4545947,7.581,2.682,356.900,2023-10-12,09:57:12.400,3,22,0.217,0.97,1.38,4.433,0.56
50.5698920,-2.4545947,7.370,2.683,0.834,2023-10-12,09:57:13.000,3,22,0.161,0.97,1.39,3.453,0.56
50.5698971,-2.4545942,7.360,2.781,2.825,2023-10-12,09:57:13.200,3,22,0.170,0.97,1.39,3.545,0.56
50.5699021,-2.4545939,7.318,2.723,3.141,2023-10-12,09:57:13.400,3,22,0.180,0.97,1.39,4.062,0.56
50.5699070,-2.4545928,7.269,2.723,5.741,2023-10-12,09:57:13.600,3,22,0.153,0.96,1.39,3.592,0.56
50.5699119,-2.4545918,7.255,2.736,6.654,2023-10-12,09:57:13.800,3,22,0.165,0.96,1.38,3.202,0.56
50.5699169,-2.4545907,7.241,2.769,6.954,2023-10-12,09:57:14.000,3,22,0.187,0.96,1.38,3.035,0.56
50.5699217,-2.4545894,7.207,2.739,8.840,2023-10-12,09:57:14.200,3,22,0.186,0.96,1.38,2.308,0.56
50.5699269,-2.4545878,7.174,2.875,9.742,2023-10-12,09:57:14.400,3,22,0.180,0.96,1.38,1.952,0.56
50.5699318,-2.4545862,7.202,2.819,10.711,2023-10-12,09:57:14.600,3,21,0.161,0.96,1.39,2.241,0.58
50.5699371,-2.4545842,7.159,3.006,12.111,2023-10-12,09:57:14.800,3,21,0.225,0.96,1.39,2.296,0.58
50.5699421,-2.4545821,7.109,2.944,12.927,2023-10-12,09:57:15.000,3,22,0.200,0.96,1.40,2.883,0.56
50.5699472,-2.4545798,7.105,2.937,14.401,2023-10-12,09:57:15.200,3,22,0.162,0.96,1.40,2.823,0.56
50.5699524,-2.4545778,7.143,2.951,14.410,2023-10-12,09:57:15.400,3,22,0.188,0.96,1.41,2.911,0.56
50.5699575,-2.4545756,7.200,2.951,15.107,2023-10-12,09:57:15.600,3,22,0.177,0.96,1.41,2.892,0.56
50.5699623,-2.4545730,7.067,2.881,16.300,2023-10-12,09:57:15.800,3,22,0.186,0.96,1.42,3.768,0.56
50.5699673,-2.4545705,7.109,2.912,17.069,2023-10-12,09:57:16.000,3,22,0.201,0.96,1.43,3.996,0.56
50.5699724,-2.4545675,7.167,2.989,19.233,2023-10-12,09:57:16.200,3,22,0.190,0.96,1.43,4.175,0.56
50.5699776,-2.4545649,7.190,3.039,18.768,2023-10-12,09:57:16.400,3,22,0.270,0.96,1.44,3.974,0.56
50.5699824,-2.4545623,6.998,2.902,18.961,2023-10-12,09:57:16.600,3,22,0.232,0.97,1.45,4.036,0.56
50.5699871,-2.4545594,6.954,2.907,19.649,2023-10-12,09:57:16.800,3,22,0.232,0.97,1.46,4.204,0.56
50.5699922,-2.4545568,6.945,2.970,18.412,2023-10-12,09:57:17.000,3,22,0.273,0.97,1.46,3.961,0.56
50.5699973,-2.4545536,6.906,3.062,19.726,2023-10-12,09:57:17.200,3,22,0.215,0.97,1.46,3.255,0.56
