lat,lon,ele,sog,cog,date,time,fix,sat,ehve,ehpe,evpe,ece,hdop
50.5712680,-2.4565854,4.317,2.599,84.618,2023-10-12,14:09:49.200,3,24,0.285,0.536,0.794,7.900,0.59
50.5716117,-2.4569881,2.278,2.629,334.666,2023-10-12,14:12:54.200,3,24,0.116,0.623,0.804,2.924,0.56
50.5716252,-2.4570039,2.097,2.779,323.211,2023-10-12,14:12:55.000,3,24,0.124,0.603,0.784,2.890,0.56
50.5716296,-2.4570082,2.109,2.873,325.696,2023-10-12,14:12:55.200,3,24,0.137,0.602,0.781,2.569,0.56
50.5716339,-2.4570115,2.185,2.592,329.207,2023-10-12,14:12:55.400,3,24,0.143,0.601,0.779,2.918,0.56
50.5716749,-2.4570603,2.275,2.674,319.051,2023-10-12,14:12:58.200,3,24,0.098,0.553,0.722,2.896,0.56
50.5716789,-2.4570653,2.300,2.660,320.531,2023-10-12,14:12:58.400,3,24,0.104,0.547,0.717,2.755,0.56
50.5716871,-2.4570746,2.305,2.750,321.144,2023-10-12,14:12:58.800,3,24,0.117,0.540,0.710,3.297,0.56
50.5716911,-2.4570787,2.316,2.590,323.683,2023-10-12,14:12:59.000,3,24,0.122,0.537,0.706,3.165,0.56
50.5717203,-2.4571305,2.133,2.743,319.845,2023-10-12,14:13:01.200,3,24,0.129,0.512,0.679,3.211,0.56
50.5717240,-2.4571354,2.229,2.632,321.178,2023-10-12,14:13:01.400,3,24,0.122,0.511,0.677,3.431,0.56
50.5718738,-2.4574414,1.920,2.620,316.229,2023-10-12,14:13:15.600,3,24,0.110,0.454,0.593,3.360,0.56
50.5719091,-2.4574899,1.890,2.655,321.448,2023-10-12,14:13:17.800,3,24,0.114,0.441,0.594,2.934,0.56
50.5719132,-2.4574938,1.902,2.635,325.335,2023-10-12,14:13:18.000,3,24,0.124,0.440,0.594,2.995,0.56
50.5719244,-2.4575066,1.927,2.588,322.464,2023-10-12,14:13:18.600,3,24,0.103,0.435,0.590,2.931,0.56
50.5719284,-2.4575109,1.962,2.665,324.683,2023-10-12,14:13:18.800,3,24,0.115,0.433,0.590,3.144,0.56
50.5719325,-2.4575146,1.934,2.600,327.750,2023-10-12,14:13:19.000,3,24,0.113,0.432,0.589,3.001,0.56
50.5719367,-2.4575184,1.936,2.655,329.512,2023-10-12,14:13:19.200,3,24,0.102,0.431,0.589,2.866,0.59
50.5719687,-2.4575510,1.856,2.674,323.697,2023-10-12,14:13:21.000,3,24,0.098,0.416,0.577,2.877,0.59
50.5719728,-2.4575552,1.877,2.684,325.295,2023-10-12,14:13:21.200,3,24,0.094,0.414,0.575,2.549,0.59
50.5719768,-2.4575595,1.877,2.618,324.533,2023-10-12,14:13:21.400,3,24,0.094,0.412,0.573,2.791,0.59
50.5719809,-2.4575638,1.919,2.676,325.459,2023-10-12,14:13:21.600,3,24,0.096,0.411,0.571,2.677,0.59
50.5719848,-2.4575681,1.885,2.656,324.779,2023-10-12,14:13:21.800,3,24,0.098,0.409,0.570,2.820,0.59
50.5719890,-2.4575725,1.813,2.769,324.736,2023-10-12,14:13:22.000,3,24,0.093,0.407,0.568,2.672,0.59
50.5719928,-2.4575771,1.804,2.613,322.555,2023-10-12,14:13:22.200,3,24,0.092,0.405,0.567,2.848,0.59
50.5719970,-2.4575814,1.828,2.682,324.170,2023-10-12,14:13:22.400,3,24,0.093,0.403,0.565,2.598,0.59
50.5720014,-2.4575861,1.835,2.873,324.821,2023-10-12,14:13:22.600,3,24,0.094,0.401,0.563,2.444,0.59
50.5720061,-2.4575900,1.864,2.857,328.850,2023-10-12,14:13:22.800,3,24,0.098,0.400,0.562,2.456,0.59
50.5720110,-2.4575936,1.885,2.994,332.618,2023-10-12,14:13:23.000,3,24,0.098,0.398,0.560,2.228,0.58
50.5720159,-2.4575969,1.859,2.955,334.923,2023-10-12,14:13:23.200,3,24,0.103,0.396,0.559,2.261,0.59
50.5720207,-2.4576015,1.768,3.102,330.567,2023-10-12,14:13:23.400,3,24,0.105,0.396,0.559,2.673,0.59
50.5720243,-2.4576061,1.678,2.629,326.299,2023-10-12,14:13:23.600,3,24,0.100,0.397,0.560,3.660,0.56
50.5720282,-2.4576109,1.665,2.727,322.810,2023-10-12,14:13:23.800,3,24,0.106,0.396,0.560,3.205,0.56
50.5720334,-2.4576159,1.718,3.335,326.508,2023-10-12,14:13:24.000,3,24,0.107,0.395,0.560,2.320,0.56
50.5720395,-2.4576216,1.784,3.897,328.793,2023-10-12,14:13:24.200,3,24,0.107,0.394,0.560,1.932,0.56
50.5720464,-2.4576259,1.593,4.081,333.140,2023-10-12,14:13:24.400,3,24,0.115,0.393,0.561,1.833,0.56
50.5720519,-2.4576310,1.531,3.561,329.459,2023-10-12,14:13:24.600,3,24,0.117,0.392,0.561,1.908,0.54
50.5720584,-2.4576363,1.564,4.037,330.819,2023-10-12,14:13:24.800,3,24,0.100,0.391,0.561,1.579,0.56
50.5720666,-2.4576417,1.655,4.822,335.513,2023-10-12,14:13:25.000,3,24,0.106,0.390,0.562,1.472,0.56
50.5720752,-2.4576457,1.503,4.933,340.817,2023-10-12,14:13:25.200,3,24,0.130,0.390,0.563,1.553,0.54
50.5720818,-2.4576514,1.517,4.253,334.809,2023-10-12,14:13:25.400,3,24,0.167,0.393,0.566,2.037,0.56
50.5720896,-2.4576571,1.566,4.686,334.863,2023-10-12,14:13:25.600,3,24,0.147,0.395,0.568,2.143,0.54
50.5720982,-2.4576624,1.641,4.988,337.219,2023-10-12,14:13:25.800,3,24,0.113,0.395,0.569,1.614,0.55
