lat,lon,ele,sog,cog,date,time,fix,sat,ehve,ehpe,evpe,ece,hdop
50.5712336,-2.4565995,9.228,2.918,322.734,2023-10-10,09:13:37.600,3,19,0.198,1.253,1.813,3.468,0.81
50.5717672,-2.4570757,3.674,2.579,339.836,2023-10-10,09:14:57.800,3,20,0.162,1.026,1.238,3.141,0.65
50.5717957,-2.4570934,3.588,2.608,338.177,2023-10-10,09:14:59.200,3,20,0.164,0.990,1.230,3.250,0.68
50.5718047,-2.4570981,3.642,2.643,341.391,2023-10-10,09:14:59.600,3,20,0.163,0.981,1.227,3.188,0.68
50.5718096,-2.4571008,3.678,2.760,341.207,2023-10-10,09:14:59.800,3,20,0.153,0.974,1.224,2.761,0.68
50.5718140,-2.4571035,3.663,2.676,340.474,2023-10-10,09:15:00.000,3,20,0.152,0.968,1.220,2.821,0.68
50.5718185,-2.4571061,3.669,2.615,340.919,2023-10-10,09:15:00.200,3,20,0.176,0.964,1.220,2.968,0.79
50.5719846,-2.4572258,3.579,2.720,339.164,2023-10-10,09:15:08.600,3,19,0.152,0.755,1.177,3.102,0.67
50.5719891,-2.4572283,3.613,2.605,340.206,2023-10-10,09:15:08.800,3,19,0.157,0.753,1.177,3.353,0.67
50.5720018,-2.4572352,3.572,2.576,343.205,2023-10-10,09:15:09.400,3,19,0.157,0.748,1.177,3.405,0.67
50.5720063,-2.4572374,3.578,2.615,343.026,2023-10-10,09:15:09.600,3,19,0.157,0.745,1.177,3.071,0.73
50.5720932,-2.4572872,3.767,2.654,340.486,2023-10-10,09:15:14.000,3,19,0.158,0.687,1.156,3.086,0.73
50.5721135,-2.4573001,3.729,2.589,337.578,2023-10-10,09:15:15.000,3,19,0.162,0.682,1.157,3.117,0.72
50.5721298,-2.4573098,3.662,2.666,339.862,2023-10-10,09:15:15.800,3,19,0.154,0.672,1.157,3.228,0.67
50.5721508,-2.4573212,3.667,2.573,341.541,2023-10-10,09:15:16.800,3,19,0.167,0.672,1.158,3.175,0.69
50.5722500,-2.4573821,3.512,2.624,338.497,2023-10-10,09:15:22.200,3,19,0.176,0.671,1.165,3.146,0.74
50.5722540,-2.4573847,3.541,2.606,339.613,2023-10-10,09:15:22.400,3,18,0.181,0.657,1.164,2.958,0.76
50.5723693,-2.4574536,3.340,2.628,345.353,2023-10-10,09:15:28.400,3,19,0.173,0.581,1.141,3.227,0.69
50.5724228,-2.4574805,3.086,2.869,340.622,2023-10-10,09:15:31.000,3,19,0.171,0.548,1.129,2.746,0.68
50.5724283,-2.4574831,3.132,3.119,342.184,2023-10-10,09:15:31.200,3,19,0.173,0.548,1.124,2.626,0.68
50.5724336,-2.4574872,3.131,3.239,337.328,2023-10-10,09:15:31.400,3,19,0.198,0.548,1.125,2.666,0.77
50.5724396,-2.4574884,2.957,3.549,346.672,2023-10-10,09:15:31.600,3,19,0.164,0.543,1.124,2.351,0.68
50.5724439,-2.4574916,2.906,2.772,341.748,2023-10-10,09:15:31.800,3,19,0.201,0.543,1.124,3.365,0.69
50.5724508,-2.4574934,3.008,3.604,346.865,2023-10-10,09:15:32.000,3,19,0.186,0.544,1.125,2.673,0.71
50.5724571,-2.4574967,3.028,3.663,343.405,2023-10-10,09:15:32.200,3,19,0.191,0.547,1.125,2.412,0.75
50.5724628,-2.4574990,2.795,3.475,345.299,2023-10-10,09:15:32.400,3,19,0.170,0.542,1.125,2.422,0.75
50.5724679,-2.4575016,2.766,3.054,343.525,2023-10-10,09:15:32.600,3,19,0.192,0.539,1.127,3.134,0.66
50.5724744,-2.4575038,2.803,3.605,346.080,2023-10-10,09:15:32.800,3,19,0.212,0.540,1.124,2.691,0.77
50.5724809,-2.4575064,2.873,3.717,345.421,2023-10-10,09:15:33.000,3,19,0.190,0.542,1.125,2.488,0.75
50.5724874,-2.4575085,2.736,3.770,347.563,2023-10-10,09:15:33.200,3,19,0.173,0.536,1.125,2.260,0.68
50.5724920,-2.4575116,2.666,2.968,342.849,2023-10-10,09:15:33.400,3,19,0.195,0.533,1.126,3.084,0.69
50.5724984,-2.4575135,2.808,3.491,346.053,2023-10-10,09:15:33.600,3,19,0.184,0.534,1.120,2.560,0.71
50.5725043,-2.4575152,2.951,3.359,347.411,2023-10-10,09:15:33.800,3,19,0.174,0.536,1.121,2.686,0.71
50.5725095,-2.4575173,3.071,3.047,345.778,2023-10-10,09:15:34.000,3,19,0.168,0.535,1.113,2.690,0.71
50.5725145,-2.4575191,3.080,2.890,346.545,2023-10-10,09:15:34.200,3,19,0.196,0.538,1.114,3.102,0.71
50.5725199,-2.4575202,3.184,3.063,349.252,2023-10-10,09:15:34.400,3,19,0.184,0.538,1.115,2.956,0.71
50.5725247,-2.4575217,3.184,2.776,348.788,2023-10-10,09:15:34.600,3,19,0.163,0.536,1.105,3.097,0.67
50.5725292,-2.4575230,3.186,2.613,349.426,2023-10-10,09:15:34.800,3,19,0.167,0.536,1.095,3.190,0.69
50.5725634,-2.4575430,2.999,2.596,337.209,2023-10-10,09:15:36.600,3,19,0.165,0.527,1.052,3.034,0.74
50.5725678,-2.4575456,3.000,2.636,338.668,2023-10-10,09:15:36.800,3,19,0.168,0.526,1.052,3.211,0.74
50.5726935,-2.4576468,2.624,2.583,333.542,2023-10-10,09:15:43.600,3,19,0.179,0.509,0.954,2.968,0.72
50.5726977,-2.4576498,2.617,2.595,335.011,2023-10-10,09:15:43.800,3,19,0.159,0.510,0.954,3.003,0.66
50.5730367,-2.4579223,2.953,2.601,336.088,2023-10-10,09:16:03.200,3,19,0.178,0.511,0.879,3.100,0.74
50.5730412,-2.4579250,2.992,2.622,338.068,2023-10-10,09:16:03.400,3,19,0.170,0.512,0.878,3.074,0.74
50.5730737,-2.4579462,2.911,2.572,337.555,2023-10-10,09:16:05.000,3,19,0.160,0.512,0.890,3.042,0.72
50.5732559,-2.4580526,3.156,2.611,341.509,2023-10-10,09:16:14.400,3,19,0.165,0.521,0.915,3.148,0.66
50.5732644,-2.4580583,3.189,2.577,337.484,2023-10-10,09:16:14.800,3,19,0.159,0.520,0.912,3.130,0.66
50.5732691,-2.4580605,3.177,2.750,340.858,2023-10-10,09:16:15.000,3,19,0.165,0.519,0.914,2.944,0.72
50.5732737,-2.4580629,3.202,2.672,341.402,2023-10-10,09:16:15.200,3,19,0.165,0.518,0.913,2.917,0.72
50.5732781,-2.4580652,3.213,2.624,341.324,2023-10-10,09:16:15.400,3,18,0.166,0.513,0.913,3.108,0.74
50.5733102,-2.4580863,3.106,2.685,339.342,2023-10-10,09:16:17.000,3,19,0.175,0.509,0.924,3.218,0.68
50.5733149,-2.4580885,3.103,2.734,341.598,2023-10-10,09:16:17.200,3,19,0.191,0.508,0.928,3.233,0.75
50.5733237,-2.4580932,3.206,2.580,340.708,2023-10-10,09:16:17.600,3,19,0.157,0.510,0.929,3.287,0.66
50.5733368,-2.4580994,3.052,2.599,343.074,2023-10-10,09:16:18.200,3,19,0.168,0.510,0.925,3.280,0.69
50.5733580,-2.4581094,3.034,2.659,344.340,2023-10-10,09:16:19.200,3,19,0.156,0.515,0.926,3.392,0.67
50.5733669,-2.4581136,3.048,2.618,342.214,2023-10-10,09:16:19.600,3,19,0.169,0.516,0.921,3.316,0.68
50.5733848,-2.4581213,2.950,2.722,344.639,2023-10-10,09:16:20.400,3,19,0.177,0.520,0.916,3.228,0.68
50.5733897,-2.4581233,2.955,2.793,345.284,2023-10-10,09:16:20.600,3,19,0.166,0.522,0.916,3.141,0.67
50.5733948,-2.4581251,3.024,2.877,345.769,2023-10-10,09:16:20.800,3,19,0.175,0.524,0.918,3.025,0.68
50.5734003,-2.4581267,3.018,3.047,348.179,2023-10-10,09:16:21.000,3,19,0.165,0.524,0.916,2.770,0.69
50.5734052,-2.4581283,3.033,2.815,348.144,2023-10-10,09:16:21.200,3,19,0.163,0.525,0.909,2.947,0.69
50.5734099,-2.4581298,3.031,2.649,347.982,2023-10-10,09:16:21.400,3,19,0.172,0.526,0.906,3.218,0.72
50.5734143,-2.4581314,3.017,2.581,347.148,2023-10-10,09:16:21.600,3,19,0.174,0.520,0.908,3.271,0.72
50.5734276,-2.4581382,2.916,2.667,342.213,2023-10-10,09:16:22.200,3,19,0.171,0.523,0.902,3.182,0.72
50.5734322,-2.4581405,2.902,2.686,342.454,2023-10-10,09:16:22.400,3,19,0.171,0.524,0.904,3.183,0.72
50.5734369,-2.4581425,2.838,2.724,343.798,2023-10-10,09:16:22.600,3,19,0.178,0.525,0.904,3.036,0.72
50.5734421,-2.4581448,2.812,2.996,344.391,2023-10-10,09:16:22.800,3,19,0.165,0.526,0.906,2.744,0.66
50.5734480,-2.4581461,2.926,3.176,348.587,2023-10-10,09:16:23.000,3,19,0.171,0.527,0.905,2.734,0.69
50.5734537,-2.4581490,2.937,3.320,344.987,2023-10-10,09:16:23.200,3,19,0.174,0.529,0.908,2.824,0.69
50.5734601,-2.4581501,2.793,3.604,350.674,2023-10-10,09:16:23.400,3,19,0.155,0.529,0.903,2.540,0.66
50.5734646,-2.4581522,2.777,2.706,347.833,2023-10-10,09:16:23.600,3,19,0.183,0.530,0.903,3.680,0.66
50.5734716,-2.4581519,2.876,3.667,356.734,2023-10-10,09:16:23.800,3,19,0.181,0.533,0.905,2.681,0.69
50.5734783,-2.4581532,2.899,3.724,355.057,2023-10-10,09:16:24.000,3,19,0.160,0.533,0.906,2.410,0.69
