lat,lon,ele,sog,cog,date,time,fix,sat,ehve,ehpe,evpe,ece,hdop
50.5706536,-2.4557679,9.774,2.632,51.256,2023-10-11,09:16:16.000,3,6,1.551,7.02,2.52,40.866,23.90
50.5700244,-2.4559659,-58.355,9.636,173.227,2023-10-11,09:16:43.800,3,4,42.722,387.49,267.09,16.116,10.54
50.5701372,-2.4559389,-45.752,9.256,175.864,2023-10-11,09:16:44.000,3,4,30.011,267.70,207.66,17.453,10.54
50.5702364,-2.4559247,-34.890,8.035,177.080,2023-10-11,09:16:44.200,3,4,23.320,251.42,186.47,14.396,10.55
50.5703256,-2.4559237,-26.088,5.241,178.635,2023-10-11,09:16:44.400,3,4,19.862,215.29,156.02,30.095,10.55
50.5703772,-2.4559193,-21.312,4.558,181.379,2023-10-11,09:16:44.600,3,4,17.928,192.62,137.81,31.743,10.55
50.5704339,-2.4559185,-16.847,4.149,182.624,2023-10-11,09:16:44.800,3,4,16.561,176.38,125.11,31.438,10.55
50.5704927,-2.4559183,-10.446,3.890,182.887,2023-10-11,09:16:45.000,3,4,15.513,163.66,115.02,30.112,10.55
50.5705401,-2.4559170,-5.206,4.097,181.146,2023-10-11,09:16:45.200,3,4,14.559,153.04,106.97,19.846,10.55
50.5705714,-2.4559171,-1.590,4.295,179.329,2023-10-11,09:16:45.400,3,4,13.746,143.81,99.86,14.421,10.56
50.5705902,-2.4559194,1.021,4.274,178.474,2023-10-11,09:16:45.600,3,4,13.057,136.18,94.05,13.188,10.56
50.5706051,-2.4559170,3.057,4.627,176.756,2023-10-11,09:16:45.800,3,4,12.462,129.42,89.06,11.253,10.56
50.5706339,-2.4559171,6.253,4.447,176.509,2023-10-11,09:16:46.000,3,4,11.980,123.57,84.66,12.071,10.56
50.5706738,-2.4559197,10.279,3.492,177.946,2023-10-11,09:16:46.200,3,4,11.483,118.07,80.59,21.738,10.56
50.5703633,-2.4558560,-9.780,4.396,182.007,2023-10-11,09:16:46.400,3,5,9.088,87.48,62.79,17.290,4.29
50.5702436,-2.4558264,-16.896,4.693,182.281,2023-10-11,09:16:46.600,3,5,8.022,74.47,55.31,12.543,4.29
50.5701908,-2.4558107,-19.605,4.660,181.281,2023-10-11,09:16:46.800,3,5,7.287,66.31,50.49,10.773,4.29
50.5701608,-2.4558019,-20.875,4.836,181.467,2023-10-11,09:16:47.000,3,5,6.720,61.03,47.19,10.624,4.29
50.5701381,-2.4557965,-22.007,4.982,182.013,2023-10-11,09:16:47.200,3,5,6.282,56.93,44.57,10.807,4.29
50.5701171,-2.4557936,-23.312,5.008,182.249,2023-10-11,09:16:47.400,3,5,5.924,53.92,42.58,10.375,4.29
50.5701005,-2.4557908,-24.211,4.929,181.892,2023-10-11,09:16:47.600,3,5,5.631,51.55,40.95,9.970,4.29
50.5700831,-2.4557898,-25.290,5.069,182.303,2023-10-11,09:16:47.800,3,5,5.366,49.54,39.59,9.888,4.29
50.5700623,-2.4557907,-26.560,5.420,183.812,2023-10-11,09:16:48.000,3,5,5.119,47.68,38.36,10.129,4.29
50.5700433,-2.4557911,-27.922,5.497,184.723,2023-10-11,09:16:48.200,3,5,4.932,46.07,37.27,10.205,4.29
50.5700256,-2.4557921,-29.173,5.614,185.509,2023-10-11,09:16:48.400,3,5,4.749,44.65,36.32,9.970,4.29
50.5700069,-2.4557919,-30.447,5.615,185.756,2023-10-11,09:16:48.600,3,5,4.606,43.38,35.46,9.978,4.28
50.5699877,-2.4557917,-31.711,5.608,185.745,2023-10-11,09:16:48.800,3,5,4.478,42.25,34.68,9.967,4.28
50.5699680,-2.4557918,-32.978,5.638,185.769,2023-10-11,09:16:49.000,3,5,4.342,41.24,33.98,9.614,4.28
50.5699503,-2.4557934,-34.080,5.810,186.346,2023-10-11,09:16:49.200,3,5,4.211,40.40,33.41,9.506,4.28
50.5699482,-2.4557963,-34.116,5.641,186.709,2023-10-11,09:16:49.400,3,4,4.179,40.29,33.18,10.037,10.59
50.5699335,-2.4557953,-35.000,5.469,185.976,2023-10-11,09:16:49.600,3,5,4.092,39.52,32.65,9.611,4.28
50.5699203,-2.4557954,-35.730,5.456,185.539,2023-10-11,09:16:49.800,3,5,3.995,38.81,32.19,9.463,4.28
50.5699080,-2.4557937,-36.590,5.302,184.086,2023-10-11,09:16:50.000,3,5,3.922,38.13,31.75,9.038,4.28
50.5698952,-2.4557929,-37.469,5.347,183.295,2023-10-11,09:16:50.200,3,5,3.838,37.47,31.31,8.846,4.28
50.5698804,-2.4557900,-38.984,5.437,181.125,2023-10-11,09:16:50.400,3,5,3.746,36.78,30.85,7.846,4.28
50.5698722,-2.4557865,-39.876,5.116,178.756,2023-10-11,09:16:50.600,3,5,3.653,36.10,30.41,8.712,4.28
50.5698577,-2.4557837,-40.807,5.578,177.474,2023-10-11,09:16:50.800,3,5,3.458,35.34,29.95,8.322,4.28
50.5698642,-2.4557788,-40.605,4.796,174.438,2023-10-11,09:16:51.000,3,5,3.319,34.62,29.49,8.920,4.28
50.5698514,-2.4557770,-41.565,5.191,174.113,2023-10-11,09:16:51.200,3,5,3.202,33.93,29.02,7.397,4.28
50.5698436,-2.4557751,-42.005,5.321,174.623,2023-10-11,09:16:51.400,3,5,3.123,33.30,28.65,8.004,4.28
50.5698440,-2.4557730,-41.381,5.040,175.068,2023-10-11,09:16:51.600,3,5,3.041,32.70,28.25,8.998,4.28
50.5698466,-2.4557734,-40.972,4.768,176.943,2023-10-11,09:16:51.800,3,5,2.965,32.14,27.92,10.041,4.28
50.5698427,-2.4557721,-40.795,4.743,178.427,2023-10-11,09:16:52.000,3,5,2.907,31.65,27.63,10.913,4.28
50.5698395,-2.4557710,-40.606,4.571,179.397,2023-10-11,09:16:52.200,3,5,2.854,31.18,27.36,11.463,4.28
50.5698434,-2.4557744,-40.067,4.292,182.456,2023-10-11,09:16:52.400,3,5,2.787,30.77,27.12,13.249,4.28
50.5698393,-2.4557742,-39.735,4.257,184.649,2023-10-11,09:16:52.600,3,5,2.741,30.36,26.89,13.996,4.28
50.5698419,-2.4557774,-39.106,4.030,187.943,2023-10-11,09:16:52.800,3,5,2.672,29.98,26.68,15.600,4.28
50.5698406,-2.4557792,-38.574,3.973,190.819,2023-10-11,09:16:53.000,3,5,2.612,29.61,26.49,16.720,4.28
50.5698384,-2.4557790,-38.487,3.833,192.235,2023-10-11,09:16:53.200,3,5,2.591,29.31,26.37,17.758,4.28
50.5698366,-2.4557786,-38.384,3.720,192.857,2023-10-11,09:16:53.400,3,5,2.572,29.04,26.28,18.630,4.28
50.5698335,-2.4557778,-38.410,3.629,193.032,2023-10-11,09:16:53.600,3,5,2.555,28.77,26.19,19.346,4.28
50.5698308,-2.4557770,-38.433,3.580,192.978,2023-10-11,09:16:53.800,3,5,2.532,28.50,26.11,19.807,4.28
50.5698274,-2.4557755,-38.522,3.528,192.603,2023-10-11,09:16:54.000,3,5,2.481,28.20,26.03,19.482,4.28
50.5698238,-2.4557741,-38.630,3.532,192.095,2023-10-11,09:16:54.200,3,5,2.435,27.93,25.98,19.079,4.28
50.5698198,-2.4557726,-38.788,3.492,191.487,2023-10-11,09:16:54.400,3,5,2.400,27.70,25.95,19.036,4.28
50.5698209,-2.4557729,-38.628,3.299,191.992,2023-10-11,09:16:54.600,3,5,2.370,27.53,25.96,20.541,4.28
50.5698221,-2.4557733,-38.474,3.144,193.002,2023-10-11,09:16:54.800,3,5,2.355,27.39,25.99,22.029,4.28
50.5698232,-2.4557716,-38.223,2.965,193.006,2023-10-11,09:16:55.000,3,5,2.360,27.27,26.03,23.137,4.28
50.5699636,-2.4556950,-31.414,3.001,9.458,2023-10-11,09:17:02.400,3,6,1.620,27.50,29.93,16.321,3.75
50.5699831,-2.4556968,-29.002,3.010,8.299,2023-10-11,09:17:02.600,3,6,1.727,27.17,29.44,14.881,3.75
50.5699916,-2.4556937,-28.333,2.879,7.947,2023-10-11,09:17:02.800,3,6,1.767,26.91,29.06,15.615,3.75
50.5700195,-2.4556874,-24.152,2.812,10.917,2023-10-11,09:17:03.000,3,6,1.900,26.58,28.55,15.491,3.75
50.5700076,-2.4556898,-25.541,2.676,8.342,2023-10-11,09:17:03.200,3,6,1.811,26.30,28.24,15.665,3.75
50.5700198,-2.4556945,-23.297,2.780,1.261,2023-10-11,09:17:03.400,3,6,1.832,26.04,27.88,16.961,3.75
50.5646134,-2.4528731,71.590,3.849,96.910,2023-10-11,09:18:20.200,3,4,5.454,2196.04,798.57,53.120,23.62
50.5646084,-2.4528656,72.422,3.849,96.910,2023-10-11,09:18:20.400,0,0,5.809,1805.26,1483.69,53.219,99.99
50.5646034,-2.4528582,73.254,3.849,96.910,2023-10-11,09:18:20.600,0,0,5.817,2210.99,1817.14,53.317,99.99
50.5677715,-2.4544372,-28.497,3.862,96.910,2023-10-11,09:18:20.800,3,4,3.160,1384.30,561.90,53.382,35.59
50.5708131,-2.4560341,6.116,3.706,293.530,2023-10-11,09:18:54.200,3,14,0.351,1.06,1.39,5.377,0.87
50.5710835,-2.4570057,2.834,3.010,146.799,2023-10-11,10:10:56.800,3,20,0.177,0.61,0.74,1.550,0.62
50.5707320,-2.4561224,-17.525,3.506,300.777,2023-10-11,10:17:13.000,3,10,0.519,1.13,1.19,2.731,1.02
50.5707403,-2.4561474,-19.171,5.342,296.267,2023-10-11,10:17:13.200,3,11,0.518,1.13,1.19,1.668,0.84
50.5707401,-2.4561510,-19.581,2.613,293.995,2023-10-11,10:17:13.400,3,11,0.441,1.13,1.21,7.286,0.94
50.5707403,-2.4561572,-20.019,2.905,287.092,2023-10-11,10:17:13.600,3,9,0.526,1.15,1.22,8.748,1.31
50.5707409,-2.4561633,-20.447,2.950,283.521,2023-10-11,10:17:13.800,3,9,0.522,1.17,1.24,6.805,1.44
50.5707439,-2.4561725,-21.242,3.037,290.928,2023-10-11,10:17:14.000,3,13,0.482,1.17,1.24,4.138,0.85
50.5707442,-2.4561804,-21.626,3.752,283.939,2023-10-11,10:17:14.200,3,11,0.434,1.17,1.25,4.311,0.90
50.5707466,-2.4561882,-22.093,3.713,287.125,2023-10-11,10:17:14.400,3,13,0.514,1.19,1.26,8.851,0.81
50.5707476,-2.4561943,-22.428,3.228,288.684,2023-10-11,10:17:14.600,3,14,0.583,1.21,1.28,12.220,0.78
50.5707480,-2.4562000,-22.779,2.945,287.433,2023-10-11,10:17:14.800,3,13,0.401,1.22,1.29,4.649,0.93
50.5707510,-2.4562100,-23.578,3.176,292.239,2023-10-11,10:17:15.000,3,11,0.334,1.22,1.30,3.199,1.81
50.5707520,-2.4562220,-24.811,2.692,282.809,2023-10-11,10:17:15.400,3,13,0.347,1.23,1.32,5.150,1.01
50.5707529,-2.4562295,-25.384,2.794,281.995,2023-10-11,10:17:15.600,3,12,0.402,1.25,1.33,8.373,1.57
50.5707522,-2.4562363,-25.957,2.654,275.478,2023-10-11,10:17:15.800,3,11,0.362,1.27,1.35,8.686,1.63
50.5707536,-2.4562481,-26.997,2.655,284.395,2023-10-11,10:17:16.200,3,13,0.355,1.30,1.39,4.562,0.94
50.5707549,-2.4562557,-27.711,2.933,286.921,2023-10-11,10:17:16.400,3,17,0.300,1.31,1.40,3.115,0.79
50.5707537,-2.4562599,-28.045,2.809,278.791,2023-10-11,10:17:16.600,3,13,0.266,1.32,1.42,4.231,1.35
