lat,lon,ele,sog,cog,date,time,fix,sat,ehve,ehpe,evpe,ece,hdop
50.5709005,-2.4562094,9.052,2.790,319.179,2023-10-13,07:43:46.400,3,8,0.293,2.48,2.77,3.560,2.81
50.5720795,-2.4576695,4.810,2.936,332.442,2023-10-13,08:30:28.800,3,23,0.051,0.15,0.21,1.058,0.57
50.5721013,-2.4576890,4.875,2.835,340.897,2023-10-13,08:30:30.000,3,24,0.044,0.15,0.21,1.087,0.55
50.5721093,-2.4576955,4.702,2.648,332.985,2023-10-13,08:30:30.400,3,23,0.047,0.15,0.21,1.226,0.57
50.5721176,-2.4577011,4.616,2.594,337.983,2023-10-13,08:30:30.800,3,24,0.044,0.15,0.21,1.264,0.56
50.5721275,-2.4577065,4.600,3.298,343.825,2023-10-13,08:30:31.200,3,23,0.047,0.15,0.21,1.089,0.57
50.5721401,-2.4577164,4.691,3.369,338.214,2023-10-13,08:30:31.800,3,24,0.051,0.15,0.21,1.053,0.55
50.5721572,-2.4577287,4.772,3.003,334.960,2023-10-13,08:30:32.600,3,24,0.046,0.15,0.21,1.074,0.56
50.5721622,-2.4577324,4.700,3.079,334.102,2023-10-13,08:30:32.800,3,24,0.058,0.15,0.21,1.404,0.55
50.5721676,-2.4577350,4.701,3.061,341.059,2023-10-13,08:30:33.000,3,24,0.057,0.15,0.21,1.283,0.56
50.5721735,-2.4577389,4.765,3.548,338.122,2023-10-13,08:30:33.200,3,24,0.046,0.15,0.21,0.936,0.56
50.5721799,-2.4577412,4.706,3.613,345.902,2023-10-13,08:30:33.400,3,24,0.046,0.15,0.21,0.945,0.56
50.5721852,-2.4577446,4.708,3.160,338.930,2023-10-13,08:30:33.600,3,24,0.041,0.15,0.21,0.956,0.56
50.5721912,-2.4577477,4.835,3.427,341.959,2023-10-13,08:30:33.800,3,24,0.046,0.15,0.22,0.954,0.57
50.5721987,-2.4577511,4.831,4.305,343.463,2023-10-13,08:30:34.000,3,24,0.041,0.15,0.22,0.701,0.56
50.5722050,-2.4577545,4.763,3.781,341.295,2023-10-13,08:30:34.200,3,24,0.039,0.15,0.22,0.759,0.56
50.5722119,-2.4577592,4.848,4.053,337.438,2023-10-13,08:30:34.400,3,24,0.040,0.15,0.22,0.701,0.56
50.5722196,-2.4577631,4.844,4.507,342.296,2023-10-13,08:30:34.600,3,24,0.040,0.15,0.22,0.723,0.56
50.5722275,-2.4577669,4.808,4.555,343.393,2023-10-13,08:30:34.800,3,24,0.040,0.15,0.22,0.703,0.56
50.5722349,-2.4577712,4.919,4.298,340.686,2023-10-13,08:30:35.000,3,24,0.039,0.15,0.22,0.734,0.56
50.5722429,-2.4577752,4.957,4.643,342.023,2023-10-13,08:30:35.200,3,24,0.042,0.15,0.22,0.760,0.56
50.5722511,-2.4577790,4.828,4.859,342.794,2023-10-13,08:30:35.400,3,24,0.048,0.15,0.22,0.707,0.56
50.5722591,-2.4577832,4.716,4.773,341.976,2023-10-13,08:30:35.600,3,24,0.044,0.15,0.22,0.657,0.56
50.5722668,-2.4577877,4.866,4.362,340.377,2023-10-13,08:30:35.800,3,24,0.056,0.15,0.22,1.088,0.56
50.5722754,-2.4577922,4.843,5.062,340.948,2023-10-13,08:30:36.000,3,24,0.053,0.15,0.22,0.799,0.56
50.5722840,-2.4577963,4.692,5.141,342.502,2023-10-13,08:30:36.200,3,24,0.055,0.15,0.22,0.787,0.56
50.5722922,-2.4578013,4.778,4.807,339.509,2023-10-13,08:30:36.400,3,24,0.057,0.15,0.22,0.948,0.56
50.5723009,-2.4578061,4.692,5.196,340.423,2023-10-13,08:30:36.600,3,24,0.050,0.15,0.22,0.737,0.55
50.5723097,-2.4578122,4.619,5.386,336.526,2023-10-13,08:30:36.800,3,24,0.051,0.15,0.22,0.755,0.56
50.5723181,-2.4578186,4.758,5.026,334.781,2023-10-13,08:30:37.000,3,24,0.062,0.15,0.22,0.959,0.56
50.5723273,-2.4578257,4.726,5.699,334.093,2023-10-13,08:30:37.200,3,24,0.058,0.15,0.22,0.824,0.56
50.5723365,-2.4578329,4.580,5.843,333.531,2023-10-13,08:30:37.400,3,24,0.055,0.15,0.22,0.768,0.57
50.5723454,-2.4578415,4.654,5.686,328.742,2023-10-13,08:30:37.600,3,24,0.057,0.15,0.22,0.814,0.55
50.5723538,-2.4578499,4.711,5.476,327.721,2023-10-13,08:30:37.800,3,24,0.055,0.15,0.22,0.904,0.56
50.5723620,-2.4578590,4.816,5.507,325.054,2023-10-13,08:30:38.000,3,24,0.053,0.15,0.22,0.827,0.55
50.5723705,-2.4578684,4.821,5.761,325.276,2023-10-13,08:30:38.200,3,24,0.047,0.15,0.22,0.696,0.56
50.5723792,-2.4578778,4.830,5.822,325.724,2023-10-13,08:30:38.400,3,24,0.043,0.15,0.22,0.647,0.56
50.5723871,-2.4578878,4.851,5.652,321.770,2023-10-13,08:30:38.600,3,24,0.040,0.15,0.22,0.621,0.55
50.5723946,-2.4578986,4.858,5.654,317.470,2023-10-13,08:30:38.800,3,24,0.043,0.15,0.22,0.614,0.56
50.5724023,-2.4579097,4.923,5.785,317.451,2023-10-13,08:30:39.000,3,24,0.048,0.16,0.22,0.644,0.56
50.5724095,-2.4579219,4.997,5.857,313.512,2023-10-13,08:30:39.200,3,24,0.053,0.16,0.22,0.700,0.56
50.5724162,-2.4579345,4.979,5.854,310.200,2023-10-13,08:30:39.400,3,23,0.068,0.16,0.22,0.780,0.55
50.5724229,-2.4579474,4.959,5.892,309.275,2023-10-13,08:30:39.600,3,24,0.062,0.16,0.22,0.745,0.56
50.5724294,-2.4579601,4.997,5.717,308.738,2023-10-13,08:30:39.800,3,24,0.074,0.16,0.23,0.897,0.56
50.5724352,-2.4579732,4.936,5.712,305.399,2023-10-13,08:30:40.000,3,23,0.082,0.16,0.23,0.923,0.56
