lat,lon,ele,sog,cog,date,time,fix,sat,ehve,ehpe,evpe,ece,hdop
50.5701545,-2.4546977,5.625,2.644,126.572,2023-10-07,09:26:02.800,3,10,0.107,2.57,4.34,2.200,1.17
50.5701223,-2.4546572,5.165,2.607,135.456,2023-10-07,09:26:06.000,3,10,0.101,1.69,3.03,2.278,1.17
50.5701126,-2.4546470,5.047,2.629,141.103,2023-10-07,09:26:07.000,3,10,0.090,1.56,2.85,2.230,1.17
50.5700982,-2.4546318,5.144,2.645,143.154,2023-10-07,09:26:08.200,3,10,0.093,1.43,2.67,2.198,1.17
50.5700891,-2.4546191,5.008,2.728,139.978,2023-10-07,09:26:09.200,3,10,0.118,1.35,2.55,2.563,1.18
50.5700781,-2.4546080,4.987,3.289,154.089,2023-10-07,09:26:10.200,3,10,0.220,1.29,2.46,2.575,1.32
50.5700748,-2.4546031,5.059,2.612,146.935,2023-10-07,09:26:10.400,3,10,0.192,1.28,2.44,4.266,1.18
50.5700385,-2.4545647,5.402,2.886,140.912,2023-10-07,09:26:13.600,3,8,0.109,1.15,2.20,2.507,1.62
50.5715015,-2.4565029,2.170,2.886,145.262,2023-10-07,09:54:58.000,3,23,0.091,0.20,0.22,2.804,0.57
50.5714899,-2.4564853,2.767,3.393,136.527,2023-10-07,09:54:58.800,3,22,0.223,0.20,0.22,4.671,0.57
50.5714823,-2.4564752,2.808,2.878,146.834,2023-10-07,09:54:59.400,3,21,0.081,0.20,0.23,2.669,0.63
50.5714785,-2.4564693,2.903,2.938,140.701,2023-10-07,09:54:59.600,3,19,0.141,0.20,0.23,3.696,0.70
50.5714682,-2.4564596,3.104,3.405,147.666,2023-10-07,09:55:00.200,3,20,0.103,0.20,0.23,3.125,0.68
50.5714537,-2.4564485,3.258,3.083,157.245,2023-10-07,09:55:01.000,3,23,0.115,0.20,0.23,3.737,0.57
50.5714398,-2.4564402,3.353,2.992,165.022,2023-10-07,09:55:01.800,3,22,0.086,0.20,0.23,3.005,0.60
50.5728905,-2.4580988,2.567,3.002,349.464,2023-10-07,10:00:04.200,3,22,0.070,0.14,0.17,1.623,0.55
50.5729086,-2.4581065,2.494,2.913,349.526,2023-10-07,10:00:05.200,3,24,0.132,0.15,0.17,2.897,0.52
50.5729319,-2.4581164,2.378,2.621,351.236,2023-10-07,10:00:06.400,3,24,0.095,0.16,0.18,2.617,0.52
50.5750149,-2.4596367,3.760,2.614,354.530,2023-10-07,10:03:05.200,3,23,0.076,0.14,0.17,1.829,0.54
50.5750197,-2.4596380,3.759,2.695,351.522,2023-10-07,10:03:05.400,3,23,0.056,0.14,0.17,1.469,0.53
50.5750402,-2.4596426,3.920,2.787,353.597,2023-10-07,10:03:06.600,3,23,0.091,0.15,0.17,2.696,0.54
50.5772150,-2.4610067,2.782,2.587,7.771,2023-10-07,10:06:05.600,3,24,0.074,0.15,0.18,1.688,0.55
50.5772267,-2.4610061,2.713,2.710,3.720,2023-10-07,10:06:06.200,3,24,0.122,0.15,0.18,2.641,0.55
50.5772376,-2.4610048,2.719,2.619,6.141,2023-10-07,10:06:06.800,3,24,0.110,0.16,0.18,2.639,0.56
50.5772440,-2.4610044,2.687,2.635,6.156,2023-10-07,10:06:07.200,3,23,0.095,0.16,0.18,2.312,0.56
50.5782676,-2.4616069,2.992,3.041,4.017,2023-10-07,10:07:30.000,3,24,0.072,0.15,0.17,1.417,0.54
50.5782754,-2.4616082,3.005,2.932,356.176,2023-10-07,10:07:30.400,3,23,0.137,0.15,0.18,2.882,0.56
50.5782884,-2.4616085,2.812,3.189,0.555,2023-10-07,10:07:31.000,3,21,0.119,0.15,0.18,2.684,0.59
50.5783010,-2.4616081,2.893,2.992,1.655,2023-10-07,10:07:31.600,3,24,0.112,0.15,0.18,2.238,0.55
50.5783144,-2.4616086,2.829,3.021,357.746,2023-10-07,10:07:32.200,3,23,0.123,0.16,0.18,2.484,0.57
50.5784191,-2.4616349,2.699,2.751,350.523,2023-10-07,10:07:39.200,3,23,0.070,0.16,0.18,1.970,0.58
50.5784301,-2.4616375,2.679,2.815,352.374,2023-10-07,10:07:39.800,3,24,0.086,0.17,0.19,2.261,0.53
50.5786393,-2.4617300,3.055,2.590,343.457,2023-10-07,10:07:54.200,3,24,0.073,0.16,0.18,1.561,0.55
50.5786465,-2.4617332,3.074,2.830,344.102,2023-10-07,10:07:54.600,3,24,0.106,0.16,0.19,2.897,0.53
50.5786515,-2.4617354,2.947,2.780,345.437,2023-10-07,10:07:54.800,3,22,0.104,0.17,0.19,2.877,0.55
