lat,lon,ele,sog,cog,date,time,fix,sat,ehve,ehpe,evpe,ece,hdop
50.5715990,-2.4569368,5.638,2.721,321.681,2023-10-13,09:29:04.200,3,24,0.082,0.21,0.29,1.101,0.59
50.5716036,-2.4569418,5.621,3.053,324.577,2023-10-13,09:29:04.400,3,24,0.085,0.21,0.29,1.133,0.54
50.5716167,-2.4569593,5.625,2.685,321.288,2023-10-13,09:29:05.200,3,24,0.074,0.21,0.29,1.027,0.54
50.5716209,-2.4569631,5.756,2.869,328.025,2023-10-13,09:29:05.400,3,24,0.081,0.21,0.29,0.993,0.54
50.5716251,-2.4569673,5.766,2.739,328.720,2023-10-13,09:29:05.600,3,24,0.066,0.21,0.29,0.978,0.54
50.5716360,-2.4569805,5.796,2.639,322.158,2023-10-13,09:29:06.200,3,24,0.056,0.21,0.29,0.954,0.54
50.5716397,-2.4569847,5.955,2.716,324.507,2023-10-13,09:29:06.400,3,24,0.056,0.21,0.29,0.897,0.54
50.5716450,-2.4569899,5.969,3.486,328.685,2023-10-13,09:29:06.600,3,24,0.062,0.21,0.29,0.846,0.54
50.5716492,-2.4569943,6.057,2.845,326.486,2023-10-13,09:29:06.800,3,24,0.053,0.21,0.29,0.898,0.54
50.5716589,-2.4570089,5.959,2.715,316.576,2023-10-13,09:29:07.400,3,23,0.055,0.21,0.29,0.838,0.55
50.5716651,-2.4570194,5.908,2.725,314.120,2023-10-13,09:29:07.800,3,24,0.062,0.21,0.29,0.854,0.54
50.5716687,-2.4570248,5.917,2.799,316.678,2023-10-13,09:29:08.000,3,24,0.070,0.21,0.29,0.935,0.54
50.5716723,-2.4570311,5.891,2.965,313.945,2023-10-13,09:29:08.200,3,24,0.072,0.21,0.29,0.838,0.54
50.5716761,-2.4570368,5.898,2.934,316.829,2023-10-13,09:29:08.400,3,23,0.064,0.21,0.29,0.811,0.55
50.5716801,-2.4570426,5.880,2.985,317.976,2023-10-13,09:29:08.600,3,23,0.062,0.21,0.29,0.830,0.55
