lat,lon,ele,sog,cog,date,time,fix,sat,ehve,ehpe,evpe,ece,hdop
50.5714890,-2.4565015,5.159,2.575,284.450,2023-10-13,09:03:41.400,3,21,0.086,0.32,0.45,1.786,0.64
50.5714898,-2.4565087,5.057,2.664,281.568,2023-10-13,09:03:41.600,3,21,0.070,0.32,0.45,1.555,0.64
50.5714912,-2.4565155,4.968,2.581,286.830,2023-10-13,09:03:41.800,3,21,0.078,0.32,0.46,1.605,0.64
50.5716704,-2.4568520,4.422,2.760,338.774,2023-10-13,09:04:13.600,3,22,0.050,0.30,0.42,0.776,0.63
50.5716788,-2.4568573,4.410,2.778,341.965,2023-10-13,09:04:14.000,3,22,0.049,0.29,0.42,0.793,0.63
50.5716912,-2.4568618,4.397,2.652,356.489,2023-10-13,09:04:14.600,3,22,0.045,0.29,0.42,0.942,0.63
50.5717001,-2.4568661,4.498,2.776,349.412,2023-10-13,09:04:15.000,3,22,0.062,0.29,0.42,1.085,0.63
50.5717060,-2.4568669,4.385,3.431,355.061,2023-10-13,09:04:15.200,3,22,0.057,0.29,0.41,0.881,0.63
50.5717103,-2.4568703,4.410,2.732,335.672,2023-10-13,09:04:15.400,3,22,0.056,0.29,0.41,0.788,0.63
50.5717165,-2.4568711,4.582,3.347,352.439,2023-10-13,09:04:15.600,3,22,0.070,0.29,0.41,1.076,0.63
50.5717232,-2.4568729,4.468,3.924,350.926,2023-10-13,09:04:15.800,3,22,0.065,0.29,0.41,0.809,0.63
50.5717285,-2.4568764,4.395,3.262,338.584,2023-10-13,09:04:16.000,3,22,0.059,0.29,0.41,0.752,0.63
50.5717346,-2.4568790,4.602,3.442,344.100,2023-10-13,09:04:16.200,3,22,0.079,0.29,0.41,0.996,0.63
50.5717415,-2.4568801,4.615,3.881,352.978,2023-10-13,09:04:16.400,3,22,0.063,0.28,0.41,0.971,0.63
50.5717489,-2.4568809,4.394,4.258,354.807,2023-10-13,09:04:16.600,3,21,0.079,0.28,0.41,0.916,0.65
50.5717559,-2.4568843,4.287,4.112,343.451,2023-10-13,09:04:16.800,3,22,0.067,0.28,0.41,0.693,0.63
50.5717638,-2.4568873,4.509,4.357,346.462,2023-10-13,09:04:17.000,3,22,0.089,0.28,0.41,0.930,0.63
50.5717720,-2.4568882,4.476,4.665,355.615,2023-10-13,09:04:17.200,3,22,0.073,0.28,0.41,0.788,0.63
