lat,lon,ele,sog,cog,date,time,fix,sat,ehve,ehpe,evpe,ece,hdop
50.5710070,-2.4562675,14.354,2.702,295.660,2023-10-07,08:46:18.400,3,10,0.146,2.37,2.42,4.851,1.33
50.5710321,-2.4564488,9.035,2.657,255.782,2023-10-07,08:46:30.200,3,10,0.216,1.25,1.34,5.987,1.33
50.5716701,-2.4570004,4.794,2.607,303.721,2023-10-07,10:50:19.200,3,24,0.049,0.16,0.19,0.826,0.55
50.5716730,-2.4570059,4.832,2.578,308.971,2023-10-07,10:50:19.400,3,24,0.043,0.16,0.19,0.890,0.55
50.5716891,-2.4570306,4.898,2.590,315.454,2023-10-07,10:50:20.400,3,24,0.048,0.16,0.19,0.819,0.55
50.5724225,-2.4583457,5.041,2.577,319.060,2023-10-07,10:51:27.600,3,24,0.043,0.13,0.17,0.727,0.55
50.5732826,-2.4600252,5.311,2.582,323.556,2023-10-07,10:52:40.000,3,24,0.045,0.13,0.16,0.887,0.53
50.5737312,-2.4609083,5.361,2.757,315.793,2023-10-07,10:53:18.600,3,24,0.045,0.12,0.16,0.736,0.55
50.5737638,-2.4609591,5.389,2.576,313.585,2023-10-07,10:53:20.800,3,24,0.050,0.13,0.16,0.876,0.55
50.5737678,-2.4609645,5.388,2.896,319.382,2023-10-07,10:53:21.000,3,24,0.046,0.13,0.16,0.665,0.55
50.5737717,-2.4609702,5.379,2.911,317.068,2023-10-07,10:53:21.200,3,24,0.041,0.13,0.16,0.724,0.55
50.5737760,-2.4609748,5.376,2.884,324.213,2023-10-07,10:53:21.400,3,24,0.041,0.13,0.16,0.760,0.55
50.5737799,-2.4609796,5.373,2.750,322.175,2023-10-07,10:53:21.600,3,24,0.042,0.13,0.16,0.846,0.55
50.5737837,-2.4609841,5.367,2.652,323.236,2023-10-07,10:53:21.800,3,24,0.042,0.13,0.16,0.819,0.55
50.5737873,-2.4609886,5.398,2.573,322.197,2023-10-07,10:53:22.000,3,24,0.043,0.13,0.16,0.947,0.55
50.5737908,-2.4609933,5.389,2.607,319.826,2023-10-07,10:53:22.200,3,24,0.043,0.13,0.16,0.918,0.55
50.5738073,-2.4610162,5.332,2.625,319.130,2023-10-07,10:53:23.200,3,24,0.045,0.13,0.16,0.850,0.55
50.5738198,-2.4610354,5.292,2.581,314.359,2023-10-07,10:53:24.000,3,24,0.053,0.13,0.16,0.802,0.55
50.5738229,-2.4610411,5.311,2.676,310.705,2023-10-07,10:53:24.200,3,24,0.045,0.13,0.16,0.787,0.54
50.5738322,-2.4610555,5.365,2.581,313.813,2023-10-07,10:53:24.800,3,24,0.054,0.13,0.16,0.868,0.55
50.5738591,-2.4610963,5.375,2.575,318.673,2023-10-07,10:53:26.600,3,24,0.046,0.13,0.16,0.875,0.54
50.5738657,-2.4611057,5.368,2.634,319.812,2023-10-07,10:53:27.000,3,24,0.044,0.13,0.16,0.801,0.54
50.5738726,-2.4611151,5.381,2.633,319.791,2023-10-07,10:53:27.400,3,24,0.045,0.13,0.16,0.953,0.55
50.5739219,-2.4611766,5.414,2.695,311.970,2023-10-07,10:53:30.400,3,24,0.051,0.13,0.16,0.845,0.55
50.5739253,-2.4611829,5.408,2.944,311.671,2023-10-07,10:53:30.600,3,24,0.051,0.13,0.16,0.839,0.55
50.5739290,-2.4611886,5.342,2.848,314.246,2023-10-07,10:53:30.800,3,24,0.051,0.13,0.16,0.827,0.53
50.5739328,-2.4611937,5.299,2.813,319.929,2023-10-07,10:53:31.000,3,24,0.046,0.13,0.16,0.736,0.55
50.5739364,-2.4611984,5.288,2.664,319.918,2023-10-07,10:53:31.200,3,24,0.044,0.13,0.16,0.800,0.55
50.5739405,-2.4612034,5.416,3.007,321.548,2023-10-07,10:53:31.400,3,24,0.056,0.13,0.16,0.839,0.55
50.5739448,-2.4612089,5.343,3.018,320.818,2023-10-07,10:53:31.600,3,24,0.054,0.13,0.17,0.850,0.55
50.5739486,-2.4612137,5.345,2.767,320.932,2023-10-07,10:53:31.800,3,24,0.045,0.13,0.17,0.787,0.55
50.5739520,-2.4612185,5.377,2.616,318.565,2023-10-07,10:53:32.000,3,24,0.051,0.13,0.17,0.875,0.55
50.5739557,-2.4612235,5.415,2.757,318.739,2023-10-07,10:53:32.200,3,24,0.056,0.13,0.17,0.924,0.55
50.5739592,-2.4612286,5.363,2.615,317.126,2023-10-07,10:53:32.400,3,24,0.057,0.13,0.17,0.994,0.55
50.5739787,-2.4612554,5.308,2.618,317.823,2023-10-07,10:53:33.600,3,24,0.049,0.13,0.17,0.841,0.55
50.5739884,-2.4612688,5.380,2.589,321.078,2023-10-07,10:53:34.200,3,24,0.047,0.13,0.17,0.855,0.55
50.5739919,-2.4612738,5.392,2.632,318.431,2023-10-07,10:53:34.400,3,24,0.047,0.13,0.17,0.812,0.55
50.5739994,-2.4612822,5.418,2.614,323.060,2023-10-07,10:53:34.800,3,24,0.041,0.13,0.17,0.857,0.55
50.5740165,-2.4613050,5.369,2.615,319.007,2023-10-07,10:53:35.800,3,24,0.042,0.13,0.17,0.799,0.55
50.5740200,-2.4613097,5.362,2.606,319.080,2023-10-07,10:53:36.000,3,24,0.042,0.13,0.17,0.832,0.55
50.5740272,-2.4613192,5.395,2.783,320.096,2023-10-07,10:53:36.400,3,24,0.045,0.13,0.17,0.813,0.55
50.5740308,-2.4613244,5.375,2.721,317.975,2023-10-07,10:53:36.600,3,24,0.045,0.13,0.17,0.864,0.55
50.5740345,-2.4613294,5.304,2.725,319.823,2023-10-07,10:53:36.800,3,24,0.044,0.13,0.17,0.857,0.54
50.5740385,-2.4613345,5.337,2.928,319.896,2023-10-07,10:53:37.000,3,24,0.049,0.13,0.17,0.824,0.55
50.5740428,-2.4613398,5.361,3.059,321.081,2023-10-07,10:53:37.200,3,24,0.043,0.13,0.17,0.712,0.54
50.5740471,-2.4613446,5.282,2.896,325.130,2023-10-07,10:53:37.400,3,24,0.043,0.13,0.17,0.672,0.54
50.5740512,-2.4613496,5.331,2.951,321.908,2023-10-07,10:53:37.600,3,24,0.050,0.13,0.17,0.761,0.55
50.5740556,-2.4613551,5.322,3.127,321.377,2023-10-07,10:53:37.800,3,24,0.047,0.13,0.17,0.703,0.54
50.5740593,-2.4613601,5.220,2.700,320.516,2023-10-07,10:53:38.000,3,24,0.045,0.13,0.17,0.824,0.53
50.5740638,-2.4613652,5.307,3.161,322.761,2023-10-07,10:53:38.200,3,24,0.052,0.13,0.17,0.835,0.53
50.5740682,-2.4613703,5.324,3.119,323.370,2023-10-07,10:53:38.400,3,24,0.051,0.13,0.17,0.730,0.55
50.5740725,-2.4613755,5.315,3.017,322.527,2023-10-07,10:53:38.600,3,24,0.045,0.13,0.17,0.729,0.55
50.5740770,-2.4613803,5.327,3.022,324.974,2023-10-07,10:53:38.800,3,24,0.053,0.13,0.17,0.808,0.55
50.5740818,-2.4613857,5.360,3.323,324.667,2023-10-07,10:53:39.000,3,24,0.050,0.13,0.17,0.690,0.55
50.5740862,-2.4613907,5.267,2.949,324.901,2023-10-07,10:53:39.200,3,24,0.046,0.13,0.17,0.714,0.55
50.5740906,-2.4613951,5.270,2.949,327.518,2023-10-07,10:53:39.400,3,24,0.049,0.13,0.17,0.830,0.55
50.5740953,-2.4614008,5.334,3.373,322.321,2023-10-07,10:53:39.600,3,24,0.052,0.13,0.17,0.682,0.55
