lat,lon,ele,sog,cog,date,time,fix,sat,ehve,ehpe,evpe,ece,hdop
50.5726085,-2.4577151,4.527,2.679,346.745,2023-10-07,10:02:19.400,3,21,0.127,0.47,0.50,3.012,0.66
50.5726432,-2.4577328,4.429,2.575,348.708,2023-10-07,10:02:21.200,3,22,0.120,0.46,0.49,3.275,0.60
50.5730141,-2.4580630,4.495,2.603,352.095,2023-10-07,10:03:00.400,3,23,0.123,0.48,0.50,3.103,0.58
50.5730269,-2.4580684,4.453,2.723,349.902,2023-10-07,10:03:01.000,3,22,0.124,0.48,0.50,2.946,0.63
50.5730347,-2.4580731,4.504,2.581,343.414,2023-10-07,10:03:01.400,3,23,0.132,0.48,0.50,3.494,0.57
50.5730395,-2.4580736,4.457,2.645,349.708,2023-10-07,10:03:01.600,3,22,0.123,0.48,0.50,3.446,0.63
50.5730474,-2.4580779,4.556,2.611,345.321,2023-10-07,10:03:02.000,3,22,0.119,0.48,0.50,3.379,0.59
50.5730522,-2.4580782,4.489,2.624,351.833,2023-10-07,10:03:02.200,3,22,0.122,0.48,0.50,3.262,0.60
50.5730649,-2.4580835,4.470,2.697,351.666,2023-10-07,10:03:02.800,3,21,0.127,0.48,0.50,3.489,0.62
50.5730779,-2.4580888,4.352,2.730,351.588,2023-10-07,10:03:03.400,3,23,0.124,0.48,0.51,3.143,0.56
50.5730858,-2.4580949,4.456,2.687,341.754,2023-10-07,10:03:03.800,3,21,0.124,0.48,0.51,3.393,0.62
50.5730916,-2.4580955,4.343,3.095,349.337,2023-10-07,10:03:04.000,3,21,0.128,0.48,0.51,3.004,0.62
50.5731003,-2.4580995,4.405,2.778,348.927,2023-10-07,10:03:04.400,3,23,0.130,0.48,0.52,3.342,0.56
50.5731058,-2.4581010,4.251,2.981,348.385,2023-10-07,10:03:04.600,3,22,0.128,0.48,0.51,2.812,0.60
50.5731148,-2.4581056,4.412,3.155,348.326,2023-10-07,10:03:05.000,3,23,0.144,0.48,0.51,2.953,0.56
50.5731206,-2.4581075,4.324,3.137,347.081,2023-10-07,10:03:05.200,3,23,0.120,0.48,0.51,3.001,0.57
50.5731304,-2.4581124,4.335,3.183,344.083,2023-10-07,10:03:05.600,3,22,0.128,0.48,0.51,2.907,0.59
50.5731362,-2.4581136,4.239,3.162,347.488,2023-10-07,10:03:05.800,3,21,0.124,0.48,0.51,3.057,0.66
50.5731405,-2.4581172,4.196,2.632,339.388,2023-10-07,10:03:06.000,3,22,0.118,0.48,0.51,3.373,0.63
50.5731467,-2.4581199,4.309,3.593,344.397,2023-10-07,10:03:06.200,3,22,0.141,0.48,0.52,2.653,0.60
50.5731528,-2.4581220,4.130,3.403,345.106,2023-10-07,10:03:06.400,3,22,0.123,0.48,0.52,2.900,0.63
50.5731627,-2.4581275,4.308,3.586,349.079,2023-10-07,10:03:06.800,3,22,0.133,0.48,0.52,2.301,0.63
50.5731684,-2.4581306,4.103,3.336,342.316,2023-10-07,10:03:07.000,3,22,0.123,0.48,0.52,2.321,0.63
50.5731730,-2.4581338,4.081,2.794,339.402,2023-10-07,10:03:07.200,3,23,0.109,0.48,0.52,3.288,0.57
50.5731796,-2.4581363,4.188,3.813,345.714,2023-10-07,10:03:07.400,3,23,0.133,0.49,0.52,2.236,0.58
50.5731848,-2.4581385,4.002,3.010,343.887,2023-10-07,10:03:07.600,3,22,0.125,0.49,0.52,3.133,0.63
50.5731889,-2.4581424,4.033,2.675,337.497,2023-10-07,10:03:07.800,3,23,0.125,0.49,0.52,3.617,0.56
50.5731957,-2.4581444,4.110,3.844,346.952,2023-10-07,10:03:08.000,3,23,0.141,0.49,0.52,2.565,0.57
50.5732014,-2.4581467,3.933,3.182,344.928,2023-10-07,10:03:08.200,3,23,0.119,0.49,0.52,3.429,0.57
50.5732056,-2.4581507,4.019,2.755,339.186,2023-10-07,10:03:08.400,3,23,0.116,0.49,0.53,3.876,0.56
50.5732124,-2.4581513,4.037,3.688,350.771,2023-10-07,10:03:08.600,3,23,0.137,0.50,0.53,2.777,0.58
50.5732177,-2.4581544,3.813,3.134,343.159,2023-10-07,10:03:08.800,3,22,0.120,0.50,0.53,3.147,0.60
50.5732217,-2.4581583,3.981,2.710,339.031,2023-10-07,10:03:09.000,3,23,0.113,0.50,0.53,3.460,0.56
50.5732279,-2.4581587,4.015,3.454,351.945,2023-10-07,10:03:09.200,3,23,0.134,0.50,0.53,2.646,0.58
50.5732331,-2.4581616,3.821,3.065,342.656,2023-10-07,10:03:09.400,3,22,0.121,0.50,0.53,3.052,0.60
50.5732374,-2.4581650,3.927,2.802,340.549,2023-10-07,10:03:09.600,3,22,0.118,0.50,0.53,3.021,0.60
50.5732434,-2.4581655,3.908,3.358,351.077,2023-10-07,10:03:09.800,3,22,0.134,0.50,0.53,2.647,0.63
50.5732480,-2.4581689,3.795,2.926,339.378,2023-10-07,10:03:10.000,3,23,0.118,0.50,0.53,2.646,0.56
50.5732529,-2.4581720,3.900,3.040,340.767,2023-10-07,10:03:10.200,3,23,0.120,0.50,0.53,2.943,0.56
50.5732589,-2.4581728,3.818,3.289,348.554,2023-10-07,10:03:10.400,3,23,0.137,0.50,0.53,2.870,0.58
50.5732633,-2.4581759,3.778,2.813,340.315,2023-10-07,10:03:10.600,3,22,0.119,0.50,0.53,2.893,0.60
50.5732688,-2.4581786,3.943,3.317,344.795,2023-10-07,10:03:10.800,3,22,0.127,0.50,0.53,2.589,0.60
50.5732748,-2.4581795,3.839,3.290,349.254,2023-10-07,10:03:11.000,3,22,0.125,0.50,0.53,2.660,0.60
50.5732796,-2.4581824,3.808,2.799,343.691,2023-10-07,10:03:11.200,3,23,0.128,0.50,0.53,3.323,0.56
50.5732859,-2.4581834,3.919,3.607,352.721,2023-10-07,10:03:11.400,3,23,0.137,0.50,0.53,2.199,0.57
50.5732917,-2.4581842,3.723,3.222,351.654,2023-10-07,10:03:11.600,3,22,0.127,0.50,0.53,2.829,0.60
