lat,lon,ele,sog,cog,date,time,fix,sat,ehve,ehpe,evpe,ece,hdop
50.5709640,-2.4570405,8.138,2.578,246.190,2023-10-07,10:26:24.600,3,19,0.160,1.09,1.24,5.161,0.64
50.5711001,-2.4570518,6.377,3.763,211.882,2023-10-07,10:27:44.400,3,22,0.292,0.64,0.89,4.928,0.58
50.5710881,-2.4570643,6.098,3.327,210.550,2023-10-07,10:27:45.000,3,22,0.267,0.64,0.89,5.778,0.58
50.5710839,-2.4570695,6.044,2.889,213.876,2023-10-07,10:27:45.200,3,19,0.262,0.64,0.90,6.341,0.62
50.5710748,-2.4570778,5.826,3.224,210.430,2023-10-07,10:27:45.600,3,22,0.195,0.64,0.90,4.518,0.58
50.5710712,-2.4570848,5.960,2.907,221.209,2023-10-07,10:27:45.800,3,22,0.220,0.64,0.90,4.532,0.58
50.5710631,-2.4571024,6.199,2.765,234.181,2023-10-07,10:27:46.400,3,22,0.228,0.64,0.90,5.736,0.58
50.5710763,-2.4572050,6.862,2.652,300.395,2023-10-07,10:27:56.000,3,22,0.154,0.73,0.88,3.973,0.58
50.5710844,-2.4572581,7.443,2.765,293.795,2023-10-07,10:27:58.000,3,22,0.155,0.75,0.90,6.776,0.58
50.5710894,-2.4572704,7.660,2.602,296.846,2023-10-07,10:27:58.400,3,21,0.233,0.76,0.92,7.970,0.64
50.5710916,-2.4572775,7.735,2.756,295.199,2023-10-07,10:27:58.600,3,20,0.265,0.78,0.93,7.555,0.63
50.5710932,-2.4572851,7.803,2.843,292.733,2023-10-07,10:27:58.800,3,19,0.277,0.80,0.94,6.899,0.66
50.5710772,-2.4573101,5.633,3.216,114.204,2023-10-07,10:28:53.800,3,21,0.274,1.19,1.41,7.609,0.61
50.5710692,-2.4572657,5.372,2.882,105.310,2023-10-07,10:28:55.200,3,19,0.286,1.20,1.42,8.203,0.71
50.5710700,-2.4572565,5.500,3.002,100.883,2023-10-07,10:28:55.400,3,20,0.234,1.19,1.41,6.876,0.63
50.5710746,-2.4572405,5.907,2.805,82.813,2023-10-07,10:28:55.800,3,19,0.203,1.15,1.39,4.338,0.64
50.5710768,-2.4572282,6.474,3.268,79.085,2023-10-07,10:28:56.000,3,20,0.193,1.13,1.36,3.738,0.64
50.5710788,-2.4572211,6.337,2.647,72.579,2023-10-07,10:28:56.200,3,19,0.194,1.11,1.34,4.777,0.65
50.5710790,-2.4572138,6.335,2.583,79.991,2023-10-07,10:28:56.400,3,20,0.215,1.10,1.34,4.862,0.67
50.5710815,-2.4572032,6.720,3.027,73.799,2023-10-07,10:28:56.600,3,20,0.234,1.08,1.32,4.890,0.63
50.5710832,-2.4571941,6.974,2.768,73.415,2023-10-07,10:28:56.800,3,21,0.227,1.06,1.31,4.937,0.63
50.5710844,-2.4571847,7.287,2.589,73.387,2023-10-07,10:28:57.000,3,19,0.235,1.05,1.30,5.443,0.67
50.5710833,-2.4571736,6.774,2.583,93.992,2023-10-07,10:28:57.400,3,18,0.213,1.02,1.24,5.402,0.70
50.5710821,-2.4571527,6.668,2.639,102.302,2023-10-07,10:28:58.000,3,21,0.276,1.00,1.21,6.041,0.64
50.5710795,-2.4571450,6.933,2.854,110.472,2023-10-07,10:28:58.200,3,19,0.227,0.99,1.20,5.914,0.67
50.5710740,-2.4571271,6.938,2.653,114.653,2023-10-07,10:28:58.800,3,20,0.287,0.95,1.16,8.293,0.64
50.5710748,-2.4571023,6.092,3.119,87.137,2023-10-07,10:28:59.600,3,20,0.461,0.90,1.10,7.781,0.58
50.5710749,-2.4570782,5.699,3.434,88.765,2023-10-07,10:29:00.200,3,21,0.378,0.88,1.07,5.860,0.59
50.5710748,-2.4570682,5.743,3.536,87.297,2023-10-07,10:29:00.400,3,21,0.354,0.88,1.07,5.340,0.59
50.5710726,-2.4570506,5.561,2.604,101.059,2023-10-07,10:29:01.000,3,22,0.383,0.88,1.06,7.171,0.58
50.5710713,-2.4570427,5.599,2.735,103.811,2023-10-07,10:29:01.200,3,22,0.355,0.88,1.06,6.728,0.60
50.5710680,-2.4570285,5.712,2.885,109.016,2023-10-07,10:29:01.600,3,22,0.397,0.88,1.05,6.688,0.60
50.5717391,-2.4574756,3.669,2.736,351.046,2023-10-07,10:32:56.400,3,22,0.253,0.49,0.49,6.409,0.57
50.5719138,-2.4576255,3.624,2.660,338.318,2023-10-07,10:33:16.600,3,23,0.219,0.41,0.46,4.200,0.55
50.5719192,-2.4576267,3.599,3.039,346.716,2023-10-07,10:33:16.800,3,24,0.202,0.41,0.46,3.579,0.54
50.5719245,-2.4576288,3.552,3.003,346.900,2023-10-07,10:33:17.000,3,24,0.198,0.42,0.47,3.189,0.54
50.5719300,-2.4576292,3.712,3.125,349.522,2023-10-07,10:33:17.200,3,24,0.168,0.43,0.47,3.254,0.54
50.5719357,-2.4576322,3.467,3.023,349.165,2023-10-07,10:33:17.400,3,23,0.185,0.43,0.48,3.783,0.55
50.5719451,-2.4576350,3.704,3.173,344.718,2023-10-07,10:33:17.800,3,24,0.164,0.44,0.49,3.975,0.54
50.5719493,-2.4576373,3.784,2.636,341.289,2023-10-07,10:33:18.000,3,24,0.183,0.45,0.49,3.803,0.54
50.5719547,-2.4576393,3.477,2.789,350.224,2023-10-07,10:33:18.200,3,23,0.134,0.45,0.49,3.396,0.55
50.5719626,-2.4576445,3.574,3.145,340.075,2023-10-07,10:33:18.600,3,24,0.177,0.46,0.50,3.435,0.54
50.5719796,-2.4576476,3.628,3.097,354.482,2023-10-07,10:33:19.400,3,21,0.217,0.49,0.52,6.618,0.59
50.5719849,-2.4576463,3.595,2.976,2.880,2023-10-07,10:33:19.600,3,24,0.184,0.49,0.52,4.623,0.54
50.5719899,-2.4576469,3.579,2.776,0.405,2023-10-07,10:33:19.800,3,23,0.164,0.49,0.52,3.990,0.56
50.5719940,-2.4576476,3.799,2.723,353.746,2023-10-07,10:33:20.000,3,24,0.237,0.50,0.53,4.919,0.55
50.5720005,-2.4576479,3.703,3.442,357.443,2023-10-07,10:33:20.200,3,22,0.167,0.50,0.53,5.940,0.57
50.5720056,-2.4576494,3.634,2.800,355.547,2023-10-07,10:33:20.400,3,24,0.155,0.51,0.53,3.627,0.54
50.5720107,-2.4576507,3.852,3.229,350.588,2023-10-07,10:33:20.600,3,24,0.208,0.51,0.54,4.098,0.54
50.5720172,-2.4576528,3.668,3.457,352.413,2023-10-07,10:33:20.800,3,24,0.151,0.51,0.54,3.149,0.54
50.5720240,-2.4576560,3.362,3.520,351.822,2023-10-07,10:33:21.000,3,21,0.178,0.52,0.54,3.558,0.57
50.5720290,-2.4576602,3.458,3.428,338.480,2023-10-07,10:33:21.200,3,22,0.232,0.52,0.55,2.937,0.57
50.5720362,-2.4576637,3.372,4.004,341.249,2023-10-07,10:33:21.400,3,24,0.231,0.53,0.55,3.837,0.55
50.5720428,-2.4576644,3.331,3.764,347.808,2023-10-07,10:33:21.600,3,22,0.239,0.55,0.56,4.399,0.58
50.5720475,-2.4576669,3.592,3.308,341.867,2023-10-07,10:33:21.800,3,24,0.276,0.55,0.56,4.013,0.55
50.5720539,-2.4576694,3.690,3.858,342.567,2023-10-07,10:33:22.000,3,24,0.251,0.56,0.57,4.926,0.56
50.5720606,-2.4576740,3.593,3.808,339.818,2023-10-07,10:33:22.200,3,23,0.178,0.56,0.57,2.418,0.54
50.5720667,-2.4576784,3.680,3.920,336.027,2023-10-07,10:33:22.400,3,23,0.152,0.56,0.56,1.794,0.56
50.5720725,-2.4576844,3.655,3.728,330.294,2023-10-07,10:33:22.600,3,24,0.149,0.56,0.56,1.927,0.54
50.5720772,-2.4576913,3.698,3.580,321.758,2023-10-07,10:33:22.800,3,24,0.146,0.55,0.56,1.988,0.54
50.5720830,-2.4576991,3.781,4.294,319.530,2023-10-07,10:33:23.000,3,24,0.161,0.56,0.57,2.046,0.54
50.5720875,-2.4577070,3.763,3.682,314.989,2023-10-07,10:33:23.200,3,23,0.176,0.56,0.57,2.373,0.54
50.5720914,-2.4577150,3.846,3.691,309.647,2023-10-07,10:33:23.400,3,23,0.205,0.56,0.57,2.370,0.56
50.5720959,-2.4577235,3.890,3.940,309.678,2023-10-07,10:33:23.600,3,24,0.170,0.56,0.57,2.212,0.54
50.5721016,-2.4577308,3.908,4.116,316.212,2023-10-07,10:33:23.800,3,23,0.153,0.56,0.57,2.043,0.54
50.5721071,-2.4577385,3.930,4.209,316.796,2023-10-07,10:33:24.000,3,24,0.146,0.57,0.57,1.885,0.54
50.5721125,-2.4577466,3.965,4.339,315.477,2023-10-07,10:33:24.200,3,24,0.142,0.57,0.57,1.722,0.54
50.5721181,-2.4577552,3.969,4.347,316.087,2023-10-07,10:33:24.400,3,24,0.157,0.57,0.57,1.472,0.54
50.5721240,-2.4577634,3.941,4.315,318.507,2023-10-07,10:33:24.600,3,22,0.176,0.57,0.57,1.956,0.54
50.5721306,-2.4577719,3.983,4.783,320.970,2023-10-07,10:33:24.800,3,24,0.167,0.57,0.58,1.566,0.54
50.5721374,-2.4577799,4.015,4.783,323.340,2023-10-07,10:33:25.000,3,24,0.164,0.57,0.58,1.542,0.54
50.5721445,-2.4577883,4.122,5.178,322.340,2023-10-07,10:33:25.200,3,24,0.157,0.57,0.58,1.347,0.55
50.5721516,-2.4577978,4.096,5.081,320.953,2023-10-07,10:33:25.400,3,24,0.158,0.58,0.58,1.241,0.54
50.5721582,-2.4578079,4.067,5.015,317.242,2023-10-07,10:33:25.600,3,23,0.145,0.57,0.58,1.255,0.55
50.5721644,-2.4578185,4.026,5.096,312.894,2023-10-07,10:33:25.800,3,23,0.124,0.57,0.58,1.301,0.54
50.5721710,-2.4578289,3.968,5.221,313.697,2023-10-07,10:33:26.000,3,24,0.126,0.57,0.58,1.127,0.54
50.5721771,-2.4578398,3.964,5.320,310.981,2023-10-07,10:33:26.200,3,23,0.117,0.56,0.58,1.221,0.56
50.5721828,-2.4578514,4.099,5.528,308.479,2023-10-07,10:33:26.400,3,24,0.116,0.56,0.58,1.147,0.54
50.5721890,-2.4578635,4.192,5.709,308.658,2023-10-07,10:33:26.600,3,24,0.128,0.56,0.57,1.123,0.54
50.5721957,-2.4578756,4.234,5.678,311.704,2023-10-07,10:33:26.800,3,23,0.133,0.56,0.57,1.220,0.55
50.5722027,-2.4578876,4.308,5.789,313.128,2023-10-07,10:33:27.000,3,24,0.137,0.56,0.57,1.061,0.54
50.5722100,-2.4578989,4.349,5.821,314.203,2023-10-07,10:33:27.200,3,24,0.135,0.56,0.57,1.026,0.54
50.5722168,-2.4579103,4.426,5.734,312.485,2023-10-07,10:33:27.400,3,24,0.172,0.56,0.58,1.308,0.54
50.5722235,-2.4579215,4.413,5.506,312.549,2023-10-07,10:33:27.600,3,22,0.208,0.56,0.58,1.436,0.58
50.5722308,-2.4579321,4.406,5.559,315.597,2023-10-07,10:33:27.800,3,22,0.215,0.56,0.58,1.488,0.57
50.5722377,-2.4579437,4.370,5.652,313.147,2023-10-07,10:33:28.000,3,24,0.201,0.57,0.59,1.236,0.54
50.5722446,-2.4579549,4.385,5.711,312.325,2023-10-07,10:33:28.200,3,24,0.190,0.57,0.59,1.189,0.54
50.5722523,-2.4579662,4.335,5.827,314.723,2023-10-07,10:33:28.400,3,24,0.160,0.57,0.59,1.216,0.54
50.5722597,-2.4579767,4.400,5.746,316.520,2023-10-07,10:33:28.600,3,24,0.162,0.57,0.59,1.241,0.54
50.5722679,-2.4579882,4.430,6.239,316.547,2023-10-07,10:33:28.800,3,24,0.143,0.57,0.60,1.032,0.54
50.5722762,-2.4579995,4.402,6.214,318.275,2023-10-07,10:33:29.000,3,24,0.136,0.57,0.60,0.982,0.55
50.5722840,-2.4580110,4.411,6.120,316.388,2023-10-07,10:33:29.200,3,24,0.152,0.57,0.60,1.040,0.54
50.5722924,-2.4580236,4.315,6.255,316.183,2023-10-07,10:33:29.400,3,23,0.151,0.57,0.60,1.165,0.56
50.5723009,-2.4580365,4.252,6.571,315.790,2023-10-07,10:33:29.600,3,24,0.154,0.57,0.61,1.188,0.57
50.5723082,-2.4580496,4.296,6.435,311.752,2023-10-07,10:33:29.800,3,24,0.156,0.57,0.61,1.180,0.57
50.5723155,-2.4580641,4.304,6.591,308.750,2023-10-07,10:33:30.000,3,22,0.148,0.57,0.61,1.089,0.59
50.5723230,-2.4580789,4.303,6.731,308.072,2023-10-07,10:33:30.200,3,23,0.140,0.57,0.61,1.083,0.56
50.5723314,-2.4580941,4.264,7.099,309.983,2023-10-07,10:33:30.400,3,24,0.138,0.57,0.62,0.902,0.56
50.5723393,-2.4581098,4.158,6.943,307.917,2023-10-07,10:33:30.600,3,23,0.146,0.57,0.62,1.002,0.56
