lat,lon,ele,sog,cog,date,time,fix,sat,ehve,ehpe,evpe,ece,hdop
50.5726390,-2.4579259,1.892,2.583,341.066,2023-10-10,12:51:31.800,3,21,0.156,0.40,0.60,2.485,0.66
50.5726480,-2.4579295,1.946,2.615,345.392,2023-10-10,12:51:32.200,3,21,0.141,0.39,0.60,2.300,0.62
50.5726617,-2.4579346,1.861,2.661,346.638,2023-10-10,12:51:32.800,3,21,0.148,0.39,0.60,2.132,0.65
50.5726666,-2.4579361,1.899,2.768,347.882,2023-10-10,12:51:33.000,3,21,0.156,0.39,0.60,2.040,0.64
50.5726717,-2.4579377,1.923,2.879,348.654,2023-10-10,12:51:33.200,3,21,0.151,0.39,0.60,1.996,0.64
50.5726766,-2.4579396,1.881,2.753,347.138,2023-10-10,12:51:33.400,3,21,0.145,0.39,0.60,2.105,0.66
50.5726815,-2.4579404,1.906,2.749,351.735,2023-10-10,12:51:33.600,3,21,0.138,0.39,0.60,1.981,0.64
50.5726863,-2.4579413,1.944,2.723,352.406,2023-10-10,12:51:33.800,3,21,0.146,0.39,0.60,2.046,0.66
50.5726915,-2.4579423,1.949,2.901,352.926,2023-10-10,12:51:34.000,3,21,0.149,0.39,0.60,1.974,0.66
50.5726961,-2.4579430,1.895,2.606,354.085,2023-10-10,12:51:34.200,3,21,0.171,0.39,0.60,2.324,0.66
50.5727014,-2.4579431,1.941,2.864,357.747,2023-10-10,12:51:34.400,3,21,0.190,0.40,0.60,2.276,0.66
50.5727065,-2.4579436,1.990,2.816,356.501,2023-10-10,12:51:34.600,3,21,0.161,0.40,0.61,2.188,0.63
50.5732492,-2.4583205,2.216,2.619,162.100,2023-10-10,12:52:33.400,3,21,0.132,0.39,0.59,2.412,0.61
50.5731953,-2.4583059,2.003,2.763,177.036,2023-10-10,12:52:36.000,3,21,0.119,0.39,0.59,2.198,0.63
50.5731905,-2.4583049,2.024,2.684,174.554,2023-10-10,12:52:36.200,3,21,0.149,0.39,0.60,2.706,0.63
50.5731854,-2.4583031,2.039,2.909,170.302,2023-10-10,12:52:36.400,3,21,0.142,0.40,0.60,2.498,0.63
50.5731808,-2.4583016,2.046,2.653,169.304,2023-10-10,12:52:36.600,3,21,0.147,0.40,0.61,2.774,0.63
50.5731630,-2.4582959,2.010,2.643,166.882,2023-10-10,12:52:37.400,3,21,0.128,0.40,0.61,2.227,0.65
50.5731587,-2.4582939,2.059,2.607,163.945,2023-10-10,12:52:37.600,3,21,0.135,0.40,0.60,2.071,0.67
50.5731542,-2.4582915,2.065,2.616,161.278,2023-10-10,12:52:37.800,3,21,0.137,0.40,0.60,2.297,0.65
50.5731343,-2.4582856,1.917,2.643,167.181,2023-10-10,12:52:38.800,3,21,0.128,0.40,0.60,2.240,0.63
50.5731298,-2.4582835,1.842,2.732,165.312,2023-10-10,12:52:39.000,3,21,0.127,0.40,0.60,2.071,0.68
50.5730715,-2.4582540,1.747,2.655,161.966,2023-10-10,12:52:42.000,3,21,0.130,0.39,0.61,2.314,0.61
50.5730669,-2.4582509,1.770,2.769,158.793,2023-10-10,12:52:42.200,3,21,0.128,0.40,0.61,2.304,0.63
50.5730625,-2.4582477,1.747,2.715,156.612,2023-10-10,12:52:42.400,3,21,0.139,0.40,0.61,2.371,0.65
50.5730459,-2.4582391,1.563,2.578,162.178,2023-10-10,12:52:43.200,3,21,0.133,0.39,0.60,2.310,0.65
50.5730415,-2.4582370,1.519,2.645,162.537,2023-10-10,12:52:43.400,3,21,0.131,0.39,0.60,2.176,0.66
50.5730370,-2.4582342,1.508,2.772,160.385,2023-10-10,12:52:43.600,3,21,0.134,0.39,0.60,2.133,0.66
50.5730324,-2.4582317,1.537,2.698,160.652,2023-10-10,12:52:43.800,3,21,0.137,0.39,0.60,2.275,0.65
50.5730279,-2.4582291,1.508,2.687,160.442,2023-10-10,12:52:44.000,3,21,0.128,0.39,0.60,2.361,0.61
50.5730192,-2.4582244,1.497,2.649,160.320,2023-10-10,12:52:44.400,3,21,0.136,0.39,0.60,2.376,0.61
50.5730146,-2.4582219,1.478,2.744,159.646,2023-10-10,12:52:44.600,3,21,0.144,0.39,0.60,2.363,0.64
50.5730100,-2.4582190,1.429,2.816,157.841,2023-10-10,12:52:44.800,3,21,0.142,0.39,0.60,2.193,0.65
50.5730058,-2.4582162,1.403,2.682,157.247,2023-10-10,12:52:45.000,3,21,0.138,0.39,0.60,2.057,0.65
50.5730014,-2.4582134,1.364,2.651,157.303,2023-10-10,12:52:45.200,3,21,0.157,0.39,0.60,2.319,0.67
50.5729973,-2.4582102,1.327,2.670,154.886,2023-10-10,12:52:45.400,3,21,0.129,0.38,0.60,2.316,0.66
50.5728167,-2.4580686,1.577,2.638,151.654,2023-10-10,12:52:55.200,3,21,0.128,0.39,0.62,2.390,0.66
50.5727872,-2.4580484,1.685,2.757,158.239,2023-10-10,12:52:56.600,3,21,0.123,0.39,0.62,2.266,0.65
50.5727826,-2.4580449,1.724,2.867,155.517,2023-10-10,12:52:56.800,3,21,0.131,0.39,0.62,2.104,0.67
50.5727779,-2.4580413,1.758,2.925,154.157,2023-10-10,12:52:57.000,3,21,0.125,0.39,0.62,2.116,0.65
50.5727737,-2.4580380,1.800,2.633,153.222,2023-10-10,12:52:57.200,3,21,0.127,0.39,0.62,2.354,0.63
50.5727694,-2.4580341,1.861,2.775,151.133,2023-10-10,12:52:57.400,3,21,0.138,0.39,0.62,2.145,0.67
50.5727651,-2.4580301,1.924,2.790,149.415,2023-10-10,12:52:57.600,3,21,0.126,0.39,0.62,2.262,0.66
50.5727607,-2.4580259,1.939,2.866,148.954,2023-10-10,12:52:57.800,3,21,0.135,0.38,0.61,2.322,0.65
50.5727561,-2.4580215,1.954,3.020,148.753,2023-10-10,12:52:58.000,3,21,0.134,0.38,0.61,2.122,0.65
50.5727514,-2.4580168,1.962,3.106,147.573,2023-10-10,12:52:58.200,3,21,0.132,0.38,0.61,2.094,0.65
50.5727468,-2.4580124,1.961,3.004,148.286,2023-10-10,12:52:58.400,3,21,0.129,0.38,0.61,2.117,0.65
50.5727419,-2.4580075,1.977,3.246,147.615,2023-10-10,12:52:58.600,3,21,0.128,0.38,0.61,1.923,0.65
50.5727374,-2.4580029,1.990,2.982,146.994,2023-10-10,12:52:58.800,3,21,0.138,0.38,0.61,2.176,0.63
50.5727330,-2.4579985,2.014,2.890,147.076,2023-10-10,12:52:59.000,3,21,0.135,0.38,0.61,2.249,0.63
50.5727289,-2.4579940,2.050,2.804,145.879,2023-10-10,12:52:59.200,3,22,0.126,0.38,0.61,2.225,0.61
50.5727249,-2.4579900,2.057,2.666,147.304,2023-10-10,12:52:59.400,3,22,0.123,0.38,0.61,2.222,0.61
50.5727209,-2.4579862,2.045,2.625,148.339,2023-10-10,12:52:59.600,3,22,0.126,0.38,0.61,2.294,0.61
50.5727169,-2.4579828,2.028,2.590,150.028,2023-10-10,12:52:59.800,3,22,0.125,0.38,0.61,2.330,0.64
50.5726138,-2.4579162,2.175,2.575,159.790,2023-10-10,12:53:05.200,3,22,0.136,0.37,0.60,2.194,0.64
50.5726095,-2.4579134,2.147,2.619,158.696,2023-10-10,12:53:05.400,3,22,0.132,0.37,0.59,2.191,0.64
50.5726051,-2.4579105,2.160,2.631,157.609,2023-10-10,12:53:05.600,3,22,0.131,0.37,0.59,2.281,0.63
50.5726008,-2.4579073,2.166,2.699,155.824,2023-10-10,12:53:05.800,3,22,0.131,0.37,0.59,2.237,0.63
