lat,lon,ele,sog,cog,date,time,fix,sat,ehve,ehpe,evpe,ece,hdop
50.5714139,-2.4567114,8.924,2.839,211.647,2023-10-13,11:07:56.200,3,9,0.410,1.65,1.57,6.883,0.92
50.5716120,-2.4572600,5.164,2.618,303.208,2023-10-13,11:51:02.600,3,24,0.043,0.41,0.54,0.992,0.57
50.5716167,-2.4572721,5.171,2.585,301.782,2023-10-13,11:51:03.000,3,24,0.043,0.41,0.54,1.047,0.55
50.5716193,-2.4572782,5.137,2.622,303.452,2023-10-13,11:51:03.200,3,24,0.040,0.41,0.54,0.944,0.57
50.5716245,-2.4572905,5.182,2.666,304.631,2023-10-13,11:51:03.600,3,24,0.048,0.41,0.54,1.216,0.57
50.5716377,-2.4573194,5.186,2.718,305.666,2023-10-13,11:51:04.600,3,24,0.047,0.41,0.54,1.114,0.57
50.5716403,-2.4573256,5.186,2.660,303.700,2023-10-13,11:51:04.800,3,24,0.047,0.41,0.54,1.118,0.57
50.5716431,-2.4573323,5.181,2.846,303.800,2023-10-13,11:51:05.000,3,24,0.044,0.41,0.55,1.042,0.57
50.5716458,-2.4573391,5.171,2.816,301.798,2023-10-13,11:51:05.200,3,24,0.044,0.41,0.55,0.919,0.57
50.5716486,-2.4573459,5.185,2.860,302.685,2023-10-13,11:51:05.400,3,24,0.042,0.41,0.55,0.860,0.57
50.5716514,-2.4573524,5.171,2.820,304.656,2023-10-13,11:51:05.600,3,24,0.042,0.41,0.55,0.859,0.57
50.5716541,-2.4573589,5.192,2.699,303.085,2023-10-13,11:51:05.800,3,24,0.042,0.41,0.54,0.891,0.57
50.5716568,-2.4573654,5.209,2.765,303.617,2023-10-13,11:51:06.000,3,24,0.046,0.41,0.54,0.948,0.57
50.5716596,-2.4573718,5.194,2.744,304.393,2023-10-13,11:51:06.200,3,24,0.045,0.41,0.54,0.951,0.57
50.5716627,-2.4573786,5.225,2.936,305.680,2023-10-13,11:51:06.400,3,24,0.042,0.41,0.54,0.873,0.57
50.5716658,-2.4573852,5.219,2.900,306.144,2023-10-13,11:51:06.600,3,24,0.045,0.41,0.54,0.945,0.57
50.5716684,-2.4573913,5.172,2.619,304.239,2023-10-13,11:51:06.800,3,24,0.043,0.41,0.54,1.032,0.57
50.5716705,-2.4573982,5.189,2.672,296.762,2023-10-13,11:51:07.000,3,24,0.042,0.41,0.54,1.010,0.57
50.5716764,-2.4574170,5.148,2.589,297.628,2023-10-13,11:51:07.600,3,24,0.044,0.41,0.54,1.041,0.57
50.5716807,-2.4574300,5.166,2.657,299.918,2023-10-13,11:51:08.000,3,24,0.043,0.41,0.54,0.942,0.57
50.5716830,-2.4574367,5.164,2.668,298.568,2023-10-13,11:51:08.200,3,24,0.046,0.41,0.54,0.989,0.57
50.5716852,-2.4574434,5.119,2.669,297.710,2023-10-13,11:51:08.400,3,24,0.041,0.41,0.54,0.883,0.57
50.5716872,-2.4574502,5.126,2.651,295.265,2023-10-13,11:51:08.600,3,24,0.043,0.41,0.54,0.924,0.57
50.5716896,-2.4574577,5.159,2.925,297.091,2023-10-13,11:51:08.800,3,24,0.041,0.41,0.54,0.834,0.55
50.5716922,-2.4574651,5.126,3.004,298.811,2023-10-13,11:51:09.000,3,24,0.040,0.41,0.54,0.796,0.55
50.5716947,-2.4574726,5.159,2.972,298.327,2023-10-13,11:51:09.200,3,24,0.040,0.41,0.54,0.814,0.57
50.5716973,-2.4574801,5.178,2.990,299.044,2023-10-13,11:51:09.400,3,24,0.043,0.41,0.54,0.911,0.55
50.5716999,-2.4574877,5.185,3.085,298.489,2023-10-13,11:51:09.600,3,24,0.043,0.41,0.54,0.837,0.55
50.5717026,-2.4574952,5.194,3.046,299.888,2023-10-13,11:51:09.800,3,24,0.046,0.41,0.54,0.854,0.59
50.5717053,-2.4575028,5.205,3.063,299.309,2023-10-13,11:51:10.000,3,24,0.045,0.41,0.54,0.815,0.59
