lat,lon,ele,sog,cog,date,time,fix,sat,ehve,ehpe,evpe,ece,hdop
50.5714644,-2.4560219,12.203,2.606,168.975,2023-10-13,09:20:51.400,3,20,0.142,0.77,1.02,2.931,0.68
50.5716359,-2.4571810,7.959,2.654,314.010,2023-10-13,09:26:24.000,3,21,0.159,0.84,0.97,3.289,0.60
50.5716398,-2.4571862,7.944,2.765,316.511,2023-10-13,09:26:24.200,3,21,0.154,0.84,0.97,3.866,0.60
50.5716432,-2.4571912,7.949,2.612,317.092,2023-10-13,09:26:24.400,3,21,0.199,0.84,0.97,4.214,0.60
50.5716551,-2.4572049,7.957,3.019,324.454,2023-10-13,09:26:25.000,3,21,0.155,0.84,0.97,3.404,0.65
50.5716589,-2.4572093,8.031,2.619,324.877,2023-10-13,09:26:25.200,3,21,0.160,0.84,0.97,3.768,0.62
50.5719600,-2.4575591,7.821,2.573,331.776,2023-10-13,09:26:45.200,3,21,0.174,0.84,0.99,3.624,0.66
50.5719682,-2.4575658,7.879,2.612,331.847,2023-10-13,09:26:45.600,3,21,0.188,0.84,0.99,3.756,0.66
50.5719757,-2.4575739,7.825,2.611,325.020,2023-10-13,09:26:46.000,3,21,0.195,0.84,0.99,3.449,0.63
50.5719836,-2.4575821,7.775,2.763,325.146,2023-10-13,09:26:46.400,3,21,0.158,0.84,0.99,3.338,0.66
50.5719997,-2.4575953,7.756,2.610,331.966,2023-10-13,09:26:47.200,3,21,0.163,0.84,1.00,3.930,0.65
50.5720075,-2.4576029,7.802,2.626,329.319,2023-10-13,09:26:47.600,3,20,0.186,0.85,1.00,3.615,0.70
50.5720115,-2.4576071,7.802,2.632,327.243,2023-10-13,09:26:47.800,3,20,0.195,0.85,1.00,3.335,0.76
50.5720158,-2.4576116,7.847,2.812,327.462,2023-10-13,09:26:48.000,3,21,0.222,0.85,1.00,3.182,0.63
50.5720206,-2.4576166,7.794,3.191,326.362,2023-10-13,09:26:48.200,3,21,0.159,0.85,1.00,3.094,0.67
50.5720248,-2.4576211,7.679,2.975,324.527,2023-10-13,09:26:48.400,3,21,0.170,0.85,1.00,3.030,0.60
50.5720287,-2.4576266,7.689,2.930,321.359,2023-10-13,09:26:48.600,3,21,0.171,0.85,1.00,2.593,0.60
50.5720337,-2.4576332,7.739,3.492,320.916,2023-10-13,09:26:48.800,3,21,0.148,0.85,1.00,2.639,0.60
