lat,lon,ele,sog,cog,date,time,fix,sat,ehve,ehpe,evpe,ece,hdop
50.5733127,-2.4580186,2.088,2.825,345.229,2023-10-12,10:12:45.600,3,23,0.084,0.15,0.18,1.713,0.55
50.5733373,-2.4580379,2.002,2.619,331.480,2023-10-12,10:12:47.200,3,24,0.132,0.15,0.19,2.651,0.54
50.5733740,-2.4580662,1.866,2.655,337.229,2023-10-12,10:12:49.600,3,24,0.137,0.16,0.19,2.799,0.56
50.5733792,-2.4580695,2.094,2.636,335.433,2023-10-12,10:12:50.000,3,24,0.123,0.16,0.20,2.424,0.54
50.5733895,-2.4580761,2.102,2.588,340.249,2023-10-12,10:12:50.600,3,24,0.116,0.16,0.20,2.551,0.54
50.5742214,-2.4587804,1.575,3.172,332.255,2023-10-12,10:15:29.600,3,22,0.120,0.16,0.21,1.995,0.56
50.5742256,-2.4587860,1.212,2.639,327.007,2023-10-12,10:15:29.800,3,22,0.115,0.16,0.21,2.392,0.56
50.5742318,-2.4587931,1.453,2.968,322.405,2023-10-12,10:15:30.200,3,22,0.107,0.16,0.21,1.988,0.56
50.5742372,-2.4587999,1.525,2.728,329.976,2023-10-12,10:15:30.600,3,20,0.144,0.16,0.21,2.687,0.62
50.5742418,-2.4588055,1.466,3.125,324.297,2023-10-12,10:15:30.800,3,20,0.101,0.17,0.21,2.057,0.63
50.5742484,-2.4588119,1.389,2.903,333.544,2023-10-12,10:15:31.200,3,20,0.111,0.17,0.22,2.091,0.62
50.5744682,-2.4590427,1.636,2.688,325.558,2023-10-12,10:16:05.400,3,21,0.135,0.16,0.20,2.626,0.59
50.5744729,-2.4590475,1.515,2.941,328.419,2023-10-12,10:16:05.600,3,21,0.093,0.16,0.20,1.734,0.57
50.5744800,-2.4590537,1.571,3.079,331.876,2023-10-12,10:16:06.000,3,22,0.104,0.16,0.20,1.474,0.59
50.5744882,-2.4590589,1.710,3.495,338.198,2023-10-12,10:16:06.400,3,23,0.134,0.16,0.21,1.822,0.55
50.5745010,-2.4590682,1.866,3.332,334.572,2023-10-12,10:16:07.000,3,23,0.120,0.17,0.22,1.882,0.55
50.5745109,-2.4590759,1.772,3.816,334.543,2023-10-12,10:16:07.400,3,21,0.164,0.17,0.22,1.998,0.59
50.5745169,-2.4590807,1.619,3.457,335.413,2023-10-12,10:16:07.600,3,21,0.136,0.17,0.22,1.710,0.56
50.5745264,-2.4590866,1.761,4.177,336.755,2023-10-12,10:16:08.000,3,22,0.174,0.17,0.22,1.886,0.55
50.5745326,-2.4590924,1.393,3.288,335.561,2023-10-12,10:16:08.200,3,22,0.154,0.17,0.22,2.246,0.55
50.5745421,-2.4590977,1.687,3.991,338.024,2023-10-12,10:16:08.600,3,23,0.167,0.18,0.23,2.149,0.55
50.5745509,-2.4591034,1.687,2.938,335.865,2023-10-12,10:16:09.000,3,23,0.178,0.18,0.23,3.053,0.55
50.5745566,-2.4591072,1.865,3.700,335.278,2023-10-12,10:16:09.200,3,22,0.167,0.18,0.23,2.093,0.56
50.5745664,-2.4591144,1.711,3.326,334.278,2023-10-12,10:16:09.600,3,23,0.165,0.18,0.23,2.615,0.55
50.5745728,-2.4591184,1.705,3.801,337.534,2023-10-12,10:16:09.800,3,22,0.182,0.19,0.24,2.298,0.55
50.5745840,-2.4591228,2.048,4.738,343.331,2023-10-12,10:16:10.200,3,21,0.144,0.19,0.24,1.299,0.58
50.5745904,-2.4591276,1.846,3.326,341.441,2023-10-12,10:16:10.400,3,21,0.164,0.19,0.24,2.336,0.56
50.5746011,-2.4591333,2.250,4.549,338.983,2023-10-12,10:16:10.800,3,21,0.157,0.19,0.24,1.402,0.58
50.5746082,-2.4591393,1.856,3.411,338.605,2023-10-12,10:16:11.000,3,23,0.172,0.19,0.24,2.389,0.55
50.5746139,-2.4591437,1.852,3.566,334.854,2023-10-12,10:16:11.200,3,21,0.170,0.19,0.25,1.936,0.59
50.5746207,-2.4591482,2.182,4.783,334.120,2023-10-12,10:16:11.400,3,22,0.152,0.20,0.25,1.503,0.58
50.5746260,-2.4591534,1.867,2.744,333.286,2023-10-12,10:16:11.600,3,19,0.205,0.20,0.25,2.811,0.61
50.5746320,-2.4591587,1.978,4.122,330.384,2023-10-12,10:16:11.800,3,22,0.186,0.20,0.25,1.722,0.58
50.5746389,-2.4591638,2.192,4.625,332.259,2023-10-12,10:16:12.000,3,21,0.157,0.20,0.25,1.627,0.58
50.5746453,-2.4591699,1.821,3.340,332.924,2023-10-12,10:16:12.200,3,20,0.184,0.20,0.25,2.326,0.58
50.5746505,-2.4591753,2.037,3.995,326.262,2023-10-12,10:16:12.400,3,21,0.185,0.20,0.25,1.641,0.59
50.5746581,-2.4591824,2.094,4.970,328.697,2023-10-12,10:16:12.600,3,19,0.162,0.20,0.25,1.519,0.65
50.5746626,-2.4591882,1.822,2.698,325.115,2023-10-12,10:16:12.800,3,21,0.184,0.20,0.25,2.429,0.59
50.5746696,-2.4591938,2.181,5.112,328.794,2023-10-12,10:16:13.000,3,22,0.186,0.20,0.25,1.301,0.58
50.5746774,-2.4592008,2.157,4.824,330.857,2023-10-12,10:16:13.200,3,21,0.161,0.20,0.25,1.534,0.61
50.5746829,-2.4592053,2.039,3.250,333.054,2023-10-12,10:16:13.400,3,21,0.159,0.20,0.25,2.356,0.59
50.5746900,-2.4592109,2.253,4.831,331.058,2023-10-12,10:16:13.600,3,23,0.137,0.20,0.25,1.168,0.55
50.5746979,-2.4592178,2.289,5.006,331.404,2023-10-12,10:16:13.800,3,23,0.121,0.20,0.25,1.070,0.55
50.5747054,-2.4592236,2.162,4.343,335.106,2023-10-12,10:16:14.000,3,22,0.100,0.21,0.25,1.200,0.57
50.5747129,-2.4592296,2.135,4.693,333.114,2023-10-12,10:16:14.200,3,23,0.088,0.21,0.25,0.884,0.57
50.5747205,-2.4592353,2.361,5.111,331.455,2023-10-12,10:16:14.400,3,23,0.090,0.20,0.25,0.825,0.55
50.5747288,-2.4592416,2.280,4.962,335.228,2023-10-12,10:16:14.600,3,21,0.082,0.20,0.25,0.817,0.62
50.5747364,-2.4592480,2.262,4.816,332.313,2023-10-12,10:16:14.800,3,23,0.089,0.20,0.25,0.917,0.57
50.5747438,-2.4592550,2.415,5.035,327.843,2023-10-12,10:16:15.000,3,23,0.083,0.20,0.25,0.787,0.55
50.5747516,-2.4592622,2.502,5.118,328.428,2023-10-12,10:16:15.200,3,23,0.067,0.20,0.25,0.605,0.55
50.5747598,-2.4592691,2.432,5.091,331.762,2023-10-12,10:16:15.400,3,22,0.069,0.20,0.25,0.626,0.57
50.5747681,-2.4592765,2.279,5.183,330.899,2023-10-12,10:16:15.600,3,23,0.069,0.20,0.25,0.685,0.57
50.5747757,-2.4592851,2.464,5.656,322.939,2023-10-12,10:16:15.800,3,23,0.082,0.20,0.25,0.708,0.55
50.5747832,-2.4592940,2.566,5.377,322.038,2023-10-12,10:16:16.000,3,23,0.070,0.20,0.25,0.598,0.55
50.5747911,-2.4593028,2.510,5.289,324.426,2023-10-12,10:16:16.200,3,23,0.075,0.20,0.25,0.653,0.55
50.5747982,-2.4593122,2.538,5.235,319.577,2023-10-12,10:16:16.400,3,23,0.069,0.20,0.25,0.592,0.55
50.5748064,-2.4593202,2.883,5.848,325.242,2023-10-12,10:16:16.600,3,23,0.096,0.20,0.25,0.765,0.56
50.5748150,-2.4593301,2.718,5.571,324.317,2023-10-12,10:16:16.800,3,22,0.103,0.20,0.24,0.943,0.56
50.5748234,-2.4593386,2.647,5.559,326.873,2023-10-12,10:16:17.000,3,22,0.097,0.20,0.24,0.877,0.57
50.5748316,-2.4593474,2.853,5.830,324.191,2023-10-12,10:16:17.200,3,23,0.102,0.20,0.24,0.768,0.55
50.5748408,-2.4593562,3.046,6.227,327.259,2023-10-12,10:16:17.400,3,23,0.095,0.20,0.24,0.741,0.55
50.5748494,-2.4593645,3.022,5.568,328.422,2023-10-12,10:16:17.600,3,23,0.087,0.20,0.24,0.783,0.55
50.5748585,-2.4593730,2.999,5.816,329.148,2023-10-12,10:16:17.800,3,21,0.081,0.20,0.24,0.681,0.58
50.5748681,-2.4593809,3.097,6.179,330.935,2023-10-12,10:16:18.000,3,23,0.076,0.20,0.24,0.568,0.57
50.5748787,-2.4593880,3.365,6.722,335.027,2023-10-12,10:16:18.200,3,22,0.060,0.20,0.24,0.494,0.57
50.5748888,-2.4593967,3.225,6.147,331.893,2023-10-12,10:16:18.400,3,22,0.083,0.19,0.24,0.724,0.57
50.5748997,-2.4594046,3.130,6.609,334.941,2023-10-12,10:16:18.600,3,22,0.075,0.19,0.24,0.600,0.57
50.5749104,-2.4594139,3.100,6.882,330.503,2023-10-12,10:16:18.800,3,22,0.067,0.19,0.24,0.481,0.57
50.5749203,-2.4594239,3.241,6.788,326.424,2023-10-12,10:16:19.000,3,22,0.079,0.19,0.23,0.521,0.57
50.5749306,-2.4594337,3.260,6.744,327.906,2023-10-12,10:16:19.200,3,22,0.067,0.19,0.23,0.467,0.56
50.5749415,-2.4594438,3.207,6.995,329.216,2023-10-12,10:16:19.400,3,23,0.079,0.19,0.23,0.507,0.55
50.5749529,-2.4594540,3.172,7.327,329.809,2023-10-12,10:16:19.600,3,22,0.067,0.19,0.23,0.408,0.56
50.5749647,-2.4594641,3.257,7.639,330.563,2023-10-12,10:16:19.800,3,23,0.066,0.19,0.23,0.375,0.55
50.5749767,-2.4594744,3.270,7.692,330.907,2023-10-12,10:16:20.000,3,22,0.061,0.19,0.23,0.323,0.57
50.5749891,-2.4594848,3.299,7.924,331.375,2023-10-12,10:16:20.200,3,22,0.056,0.19,0.23,0.324,0.58
50.5750018,-2.4594954,3.332,8.091,331.648,2023-10-12,10:16:20.400,3,22,0.056,0.19,0.23,0.300,0.58
50.5750148,-2.4595062,3.341,8.248,331.793,2023-10-12,10:16:20.600,3,23,0.057,0.19,0.23,0.309,0.57
50.5750278,-2.4595175,3.373,8.349,330.820,2023-10-12,10:16:20.800,3,22,0.055,0.19,0.23,0.309,0.57
50.5750407,-2.4595296,3.438,8.407,329.056,2023-10-12,10:16:21.000,3,22,0.056,0.19,0.23,0.295,0.57
50.5750535,-2.4595417,3.470,8.343,328.794,2023-10-12,10:16:21.200,3,23,0.059,0.19,0.23,0.319,0.57
50.5750665,-2.4595538,3.502,8.469,329.348,2023-10-12,10:16:21.400,3,22,0.063,0.19,0.23,0.317,0.57
50.5750801,-2.4595654,3.482,8.551,331.299,2023-10-12,10:16:21.600,3,21,0.064,0.19,0.23,0.317,0.58
50.5750940,-2.4595769,3.450,8.643,332.294,2023-10-12,10:16:21.800,3,22,0.063,0.19,0.23,0.309,0.58
