lat,lon,ele,sog,cog,date,time,fix,sat,ehve,ehpe,evpe,ece,hdop
50.5712680,-2.4565921,6.993,2.611,28.616,2023-10-12,09:53:43.800,3,20,0.070,0.25,0.298,2.692,0.60
50.5712757,-2.4566143,6.162,3.344,24.503,2023-10-12,10:00:10.000,3,19,0.251,0.36,0.428,5.001,0.58
50.5712659,-2.4565839,8.033,3.101,298.127,2023-10-12,10:00:58.800,3,21,0.429,0.42,0.487,5.703,0.57
50.5712632,-2.4565697,9.149,2.654,116.769,2023-10-12,10:01:00.800,3,22,0.465,0.43,0.502,6.586,0.56
50.5713264,-2.4566878,4.436,3.111,131.097,2023-10-12,10:21:35.800,3,24,0.490,0.39,0.464,8.056,0.55
50.5712590,-2.4562960,6.861,2.720,95.853,2023-10-12,10:37:33.000,3,11,0.883,2.27,1.428,14.082,0.92
50.5712569,-2.4562818,6.948,3.265,98.803,2023-10-12,10:37:33.200,3,10,1.012,2.54,1.511,14.199,0.96
50.5712549,-2.4562690,6.994,3.536,100.831,2023-10-12,10:37:33.400,3,10,1.012,2.64,1.547,12.920,0.96
50.5712520,-2.4562563,7.062,3.772,103.162,2023-10-12,10:37:33.600,3,13,1.025,2.75,1.586,12.335,0.86
50.5712503,-2.4562481,7.105,3.629,104.172,2023-10-12,10:37:33.800,3,12,1.075,2.87,1.626,11.862,1.02
50.5712488,-2.4562429,7.137,3.322,104.859,2023-10-12,10:37:34.000,3,13,1.095,2.99,1.666,13.489,0.94
50.5712478,-2.4562372,7.173,3.131,104.608,2023-10-12,10:37:34.200,3,14,1.121,3.12,1.707,14.575,0.76
50.5712467,-2.4562321,7.227,2.961,104.105,2023-10-12,10:37:34.400,3,14,1.129,3.23,1.747,15.661,0.77
50.5712473,-2.4562261,7.296,2.796,101.018,2023-10-12,10:37:34.600,3,14,1.123,3.33,1.786,15.161,0.74
50.5712469,-2.4562209,7.362,2.629,99.579,2023-10-12,10:37:34.800,3,17,1.163,3.47,1.830,17.518,0.69
50.5706091,-2.4557938,2.888,2.714,188.764,2023-10-12,11:52:54.400,3,21,0.169,0.23,0.309,4.360,0.58
50.5701853,-2.4553110,-9.792,15.086,89.706,2023-10-12,11:54:12.800,3,4,87.394,718.08,592.044,83.510,24.05
50.5701740,-2.4552741,-9.679,16.009,96.249,2023-10-12,11:54:13.000,3,5,41.232,337.13,262.394,15.109,22.81
50.5701599,-2.4552065,-10.689,16.917,96.125,2023-10-12,11:54:13.200,3,5,29.259,372.20,292.292,10.084,22.81
50.5701491,-2.4552220,-8.726,15.833,99.346,2023-10-12,11:54:13.400,3,5,21.655,342.73,269.921,9.701,22.81
50.5701423,-2.4551936,-10.322,15.800,99.862,2023-10-12,11:54:13.600,3,5,16.443,320.80,252.885,8.599,22.81
50.5701386,-2.4551208,-13.928,18.635,98.846,2023-10-12,11:54:13.800,3,5,15.815,303.90,239.798,6.477,22.80
50.5701338,-2.4550604,-17.195,18.864,100.187,2023-10-12,11:54:14.000,3,5,15.566,289.47,228.417,6.313,22.80
50.5701288,-2.4549774,-21.181,19.804,99.609,2023-10-12,11:54:14.200,3,5,15.361,278.39,219.804,5.654,22.80
50.5701254,-2.4548885,-25.862,21.676,98.766,2023-10-12,11:54:14.400,3,5,14.917,269.60,212.913,4.771,22.80
50.5701206,-2.4548135,-29.958,21.726,98.629,2023-10-12,11:54:14.600,3,5,14.744,261.63,206.680,4.644,22.79
50.5701148,-2.4547460,-33.785,21.674,98.542,2023-10-12,11:54:14.800,3,5,14.589,254.37,200.990,4.570,22.79
50.5701116,-2.4547086,-35.418,20.228,98.941,2023-10-12,11:54:15.000,3,5,14.195,248.28,196.224,4.900,22.79
50.5701084,-2.4546414,-38.954,20.395,98.432,2023-10-12,11:54:15.200,3,5,13.977,242.35,191.521,4.580,22.79
50.5701025,-2.4545686,-43.363,20.115,98.702,2023-10-12,11:54:15.400,3,5,13.611,236.79,187.121,4.644,22.78
50.5700969,-2.4544752,-48.746,20.865,98.594,2023-10-12,11:54:15.600,3,5,13.253,231.56,182.935,4.387,22.78
50.5700904,-2.4543385,-56.990,23.074,98.009,2023-10-12,11:54:15.800,3,5,12.939,227.04,179.282,3.810,22.78
50.5700824,-2.4542122,-65.105,24.512,98.146,2023-10-12,11:54:16.000,3,5,12.731,222.96,175.985,3.537,22.78
50.5700775,-2.4540976,-72.049,25.645,97.562,2023-10-12,11:54:16.200,3,4,12.659,220.55,173.915,3.293,64.26
50.5700746,-2.4539869,-78.862,26.514,96.999,2023-10-12,11:54:16.400,3,4,12.601,218.65,172.260,3.127,64.26
50.5700724,-2.4538829,-85.236,27.081,96.550,2023-10-12,11:54:16.600,3,4,12.533,216.71,170.569,3.023,64.27
50.5700704,-2.4538050,-89.892,27.041,96.415,2023-10-12,11:54:16.800,3,4,12.520,214.94,169.009,3.044,64.27
50.5700678,-2.4537238,-94.766,27.122,96.244,2023-10-12,11:54:17.000,3,4,12.451,213.31,167.559,3.009,64.27
50.5700611,-2.4536353,-100.625,27.313,96.597,2023-10-12,11:54:17.200,3,4,12.432,211.85,166.256,2.977,64.28
50.5700564,-2.4535546,-105.740,27.489,96.618,2023-10-12,11:54:17.400,3,4,12.417,210.49,165.047,2.990,64.28
50.5700521,-2.4534676,-111.267,27.660,96.638,2023-10-12,11:54:17.600,3,4,12.403,209.44,164.084,3.005,64.29
50.5700463,-2.4533900,-115.643,27.660,96.638,2023-10-12,11:54:17.800,0,0,12.408,209.91,164.444,3.144,99.99
50.5700406,-2.4533125,-120.019,27.660,96.638,2023-10-12,11:54:18.000,0,0,12.413,210.42,164.824,3.278,99.99
50.5700348,-2.4532349,-124.395,27.660,96.638,2023-10-12,11:54:18.200,0,0,12.418,210.95,165.224,3.406,99.99
50.5700291,-2.4531573,-128.770,27.660,96.638,2023-10-12,11:54:18.400,0,0,12.423,211.51,165.644,3.530,99.99
