lat,lon,ele,sog,cog,date,time,fix,sat,ehve,ehpe,evpe,ece,hdop
50.5711228,-2.4568237,10.368,3.719,109.416,2023-10-10,08:53:23.800,3,7,0.760,2.10,1.9,4.198,1.44
50.5711207,-2.4568185,10.115,2.962,115.698,2023-10-10,08:53:24.000,3,7,0.713,2.12,1.9,3.152,1.44
50.5705905,-2.4559452,-12.218,2.634,184.394,2023-10-10,08:54:28.600,3,13,0.807,2.00,2.3,19.046,0.84
50.5705859,-2.4559458,-12.498,2.604,183.852,2023-10-10,08:54:28.800,3,12,0.835,2.13,2.3,19.934,0.88
50.5601834,-2.4547706,-404.654,10.510,176.938,2023-10-10,08:57:21.800,3,4,54.528,4257.65,1439.4,11.721,64.68
50.5601247,-2.4547859,-411.649,11.697,177.601,2023-10-10,08:57:22.000,3,4,38.402,2645.58,912.0,12.518,64.72
50.5603085,-2.4547990,-400.322,9.291,178.043,2023-10-10,08:57:22.200,3,4,31.954,2477.94,847.8,12.391,64.75
50.5607050,-2.4548424,-382.867,4.087,178.043,2023-10-10,08:57:22.400,3,4,29.099,2078.26,709.9,14.350,64.79
50.5656947,-2.4554321,-195.319,4.814,178.815,2023-10-10,08:57:22.600,3,5,23.328,991.71,349.8,43.135,22.29
50.5676403,-2.4556516,-114.281,6.596,322.291,2023-10-10,08:57:23.400,3,5,18.990,516.48,186.5,19.177,22.30
50.5678427,-2.4556760,-105.163,13.061,351.862,2023-10-10,08:57:23.600,3,5,17.603,475.62,171.9,5.621,22.30
50.5679943,-2.4556933,-97.930,11.931,351.018,2023-10-10,08:57:23.800,3,5,16.686,443.34,160.2,6.788,22.30
50.5681098,-2.4557024,-92.531,10.108,353.015,2023-10-10,08:57:24.000,3,5,15.895,416.38,150.5,5.711,22.30
50.5681828,-2.4557065,-88.720,6.952,353.189,2023-10-10,08:57:24.200,3,5,15.188,394.46,142.4,7.758,22.30
50.5682700,-2.4557108,-84.463,6.286,354.359,2023-10-10,08:57:24.400,3,5,14.179,376.78,136.0,6.676,22.31
50.5681392,-2.4556811,-89.004,3.788,354.212,2023-10-10,08:57:24.600,3,4,13.672,370.22,133.1,12.563,65.18
50.5680261,-2.4556508,-91.836,3.586,40.257,2023-10-10,08:57:25.000,3,5,12.128,346.65,124.3,23.795,22.31
50.5680518,-2.4556502,-90.549,2.748,102.113,2023-10-10,08:57:25.200,3,5,11.287,332.03,119.4,25.456,22.31
