lat,lon,ele,sog,cog,date,time,fix,sat,ehve,ehpe,evpe,ece,hdop
50.5742870,-2.4614903,371.888,65.893,324.049,2023-10-07,09:28:18.200,3,4,111.735,1221.83,816.99,12.540,28.48
50.5743736,-2.4615498,380.319,57.767,324.891,2023-10-07,09:28:18.400,3,4,63.195,806.22,542.38,15.739,28.48
50.5744740,-2.4616637,390.081,78.807,317.565,2023-10-07,09:28:18.600,3,4,43.779,749.79,505.63,6.017,28.49
50.5745045,-2.4616851,392.162,60.141,327.554,2023-10-07,09:28:18.800,3,4,35.741,637.36,429.72,9.071,28.49
50.5744808,-2.4617425,392.363,50.943,311.342,2023-10-07,09:28:19.000,3,4,38.478,557.85,376.39,9.372,28.49
50.5744938,-2.4617932,395.380,47.758,309.518,2023-10-07,09:28:19.200,3,4,31.747,503.49,339.10,8.835,28.49
50.5745290,-2.4618561,398.659,47.528,309.902,2023-10-07,09:28:19.400,3,4,25.777,462.10,311.07,7.390,28.49
50.5745381,-2.4618888,399.392,46.077,309.635,2023-10-07,09:28:19.600,3,4,21.502,427.81,287.65,6.609,28.49
50.5745246,-2.4618892,397.806,44.936,308.985,2023-10-07,09:28:19.800,3,4,18.035,398.92,267.75,6.051,28.49
50.5744931,-2.4618556,394.456,41.622,308.198,2023-10-07,09:28:20.000,3,4,14.938,374.92,251.30,5.994,28.49
50.5744558,-2.4618127,390.063,39.521,306.904,2023-10-07,09:28:20.200,3,4,14.376,354.16,236.92,5.973,28.49
50.5744596,-2.4618008,388.926,39.365,309.347,2023-10-07,09:28:20.400,3,4,14.042,337.87,225.57,5.140,28.49
50.5744727,-2.4618279,389.259,39.535,309.908,2023-10-07,09:28:20.600,3,4,13.854,324.30,216.18,4.851,28.49
50.5745023,-2.4618766,391.739,40.595,310.565,2023-10-07,09:28:20.800,3,4,13.266,312.53,208.08,4.491,28.49
50.5744967,-2.4618744,391.227,38.668,310.381,2023-10-07,09:28:21.000,3,4,12.804,301.43,200.35,4.356,28.49
50.5744916,-2.4618652,390.482,37.007,310.603,2023-10-07,09:28:21.200,3,4,12.540,292.26,193.94,4.189,28.49
50.5744866,-2.4618561,389.629,35.278,310.616,2023-10-07,09:28:21.400,3,4,12.162,284.30,188.52,4.341,28.49
50.5744808,-2.4618354,388.349,34.410,311.296,2023-10-07,09:28:21.600,3,4,11.938,276.51,183.25,4.252,28.49
