lat,lon,ele,sog,cog,date,time,fix,sat,ehve,ehpe,evpe,ece,hdop
50.5709355,-2.4571348,6.611,2.657,238.210,2023-10-13,08:52:12.400,3,22,0.292,0.3,0.40,4.049,0.59
50.5713515,-2.4574358,7.094,2.611,329.229,2023-10-13,08:55:16.400,3,24,0.048,0.2,0.33,0.962,0.56
50.5713555,-2.4574398,7.085,2.654,327.795,2023-10-13,08:55:16.600,3,24,0.048,0.2,0.32,0.915,0.56
50.5713598,-2.4574446,7.023,2.918,325.603,2023-10-13,08:55:16.800,3,24,0.052,0.2,0.32,0.926,0.59
50.5713640,-2.4574495,6.992,2.893,323.711,2023-10-13,08:55:17.000,3,23,0.066,0.2,0.32,1.012,0.59
50.5713702,-2.4574544,7.045,3.853,331.440,2023-10-13,08:55:17.200,3,23,0.073,0.2,0.32,0.743,0.60
50.5713753,-2.4574596,7.082,3.420,326.336,2023-10-13,08:55:17.400,3,22,0.059,0.2,0.32,0.734,0.60
50.5713809,-2.4574646,7.065,3.549,329.522,2023-10-13,08:55:17.600,3,23,0.046,0.2,0.32,0.653,0.59
50.5713857,-2.4574697,7.033,3.213,325.834,2023-10-13,08:55:17.800,3,23,0.058,0.2,0.32,0.774,0.59
50.5713913,-2.4574747,7.103,3.588,328.912,2023-10-13,08:55:18.000,3,22,0.047,0.2,0.32,0.673,0.60
50.5713965,-2.4574798,7.097,3.421,327.945,2023-10-13,08:55:18.200,3,22,0.048,0.2,0.32,0.796,0.61
50.5714017,-2.4574851,7.142,3.425,326.627,2023-10-13,08:55:18.400,3,22,0.047,0.2,0.32,0.748,0.60
50.5714066,-2.4574901,7.243,3.307,326.368,2023-10-13,08:55:18.600,3,21,0.049,0.2,0.32,0.808,0.61
50.5714123,-2.4574948,7.257,3.540,332.146,2023-10-13,08:55:18.800,3,21,0.046,0.2,0.32,0.725,0.61
50.5714177,-2.4574999,7.200,3.431,330.230,2023-10-13,08:55:19.000,3,23,0.045,0.2,0.32,0.791,0.60
50.5714227,-2.4575051,7.208,3.278,327.181,2023-10-13,08:55:19.200,3,22,0.049,0.2,0.31,0.789,0.60
