lat,lon,ele,sog,cog,date,time,fix,sat,ehve,ehpe,evpe,ece,hdop
50.5704940,-2.4554823,62.883,2.735,168.341,2023-10-13,08:46:06.000,3,6,1.103,10.40,13.80,9.527,2.84
50.5704826,-2.4554774,62.259,2.939,168.507,2023-10-13,08:46:06.200,3,6,1.113,10.44,13.85,9.072,2.84
50.5704829,-2.4554803,61.710,2.577,167.934,2023-10-13,08:46:06.400,3,7,1.120,10.49,13.90,10.201,2.09
50.5704782,-2.4554781,61.330,2.627,166.209,2023-10-13,08:46:06.600,3,7,1.124,10.51,13.95,10.131,2.09
50.5704713,-2.4554766,60.883,2.685,169.767,2023-10-13,08:46:07.000,3,7,1.082,10.53,14.03,11.003,2.09
50.5704723,-2.4554795,61.111,2.760,175.589,2023-10-13,08:46:07.200,3,7,0.991,10.48,14.06,12.673,2.09
50.5704722,-2.4554868,60.737,2.910,183.675,2023-10-13,08:46:07.400,3,7,0.920,10.46,14.09,13.948,2.09
50.5704681,-2.4554901,60.231,2.720,188.332,2023-10-13,08:46:07.600,3,7,0.911,10.44,14.12,16.085,2.09
50.5707397,-2.4556568,59.222,33.320,195.102,2023-10-13,08:47:39.200,3,4,23.212,1634.07,2311.84,0.568,33.36
50.5708786,-2.4556103,76.166,22.909,190.327,2023-10-13,08:47:39.400,3,4,16.948,1009.02,1419.87,1.892,33.37
50.5709243,-2.4556310,77.406,8.163,189.348,2023-10-13,08:47:39.600,3,4,13.010,886.25,1251.82,4.772,33.38
50.5711314,-2.4555539,111.347,7.743,188.353,2023-10-13,08:47:39.800,3,4,7.950,683.08,966.08,4.002,33.38
50.5709297,-2.4556347,80.099,5.699,194.012,2023-10-13,08:47:40.000,3,4,7.848,535.71,757.79,3.524,33.39
50.5705449,-2.4558028,5.504,2.763,19.951,2023-10-13,08:47:44.200,3,7,0.710,8.63,15.74,10.478,2.07
50.5705807,-2.4558157,6.257,2.781,3.053,2023-10-13,08:47:44.800,3,7,0.675,7.33,13.41,6.505,2.06
50.5705972,-2.4558154,7.410,4.526,4.159,2023-10-13,08:47:45.000,3,7,0.693,7.15,12.97,4.974,2.06
50.5706180,-2.4558022,12.166,2.939,6.452,2023-10-13,08:47:45.200,3,7,0.776,6.91,12.32,6.973,2.06
50.5706654,-2.4557620,28.058,2.948,21.768,2023-10-13,08:47:46.800,3,6,0.463,4.82,8.57,6.302,2.39
50.5707269,-2.4557812,28.443,3.604,313.349,2023-10-13,08:47:53.200,3,7,0.214,2.72,4.62,2.096,2.06
50.5707350,-2.4558000,27.519,3.118,317.555,2023-10-13,08:47:54.000,3,7,0.325,2.60,4.44,3.582,2.06
50.5707384,-2.4558087,27.091,3.696,315.871,2023-10-13,08:47:54.200,3,7,0.356,2.57,4.38,2.988,2.06
50.5707469,-2.4558235,26.876,3.746,321.636,2023-10-13,08:47:55.000,3,7,0.555,2.48,4.16,4.769,2.06
50.5707503,-2.4558293,26.800,3.214,321.033,2023-10-13,08:47:55.200,3,7,0.387,2.46,4.10,4.254,2.06
50.5707580,-2.4558437,27.037,3.719,313.631,2023-10-13,08:47:56.000,3,7,0.445,2.37,3.94,3.634,2.06
50.5707612,-2.4558495,26.821,3.045,316.989,2023-10-13,08:47:56.200,3,7,0.467,2.35,3.91,4.650,2.06
50.5707686,-2.4558585,27.600,3.179,317.574,2023-10-13,08:47:57.000,3,7,0.446,2.27,3.76,4.292,2.06
50.5707798,-2.4558729,28.034,4.078,309.174,2023-10-13,08:47:58.000,3,7,0.316,2.19,3.61,2.928,2.06
50.5707880,-2.4558824,28.537,2.915,316.121,2023-10-13,08:47:58.800,3,7,0.471,2.14,3.49,3.999,2.06
50.5707917,-2.4559055,28.138,2.831,295.631,2023-10-13,08:47:59.800,3,7,0.334,2.09,3.39,4.459,2.06
50.5708046,-2.4559325,28.863,3.417,311.166,2023-10-13,08:48:01.600,3,7,0.501,2.02,3.29,4.456,2.06
50.5708100,-2.4559413,29.108,3.442,313.505,2023-10-13,08:48:02.400,3,6,0.327,1.98,3.22,3.076,2.39
50.5708150,-2.4559434,29.639,3.074,322.288,2023-10-13,08:48:02.600,3,7,0.335,1.97,3.20,3.255,2.06
50.5708252,-2.4559550,30.158,4.669,330.806,2023-10-13,08:48:03.400,3,6,0.407,1.94,3.17,2.339,2.39
50.5708293,-2.4559591,30.147,3.084,331.236,2023-10-13,08:48:03.600,3,7,0.535,1.93,3.16,4.298,2.06
50.5708328,-2.4559657,30.405,2.885,308.529,2023-10-13,08:48:04.200,3,7,0.404,1.91,3.12,5.490,2.06
50.5708360,-2.4559696,30.954,2.615,309.059,2023-10-13,08:48:04.400,3,7,0.383,1.90,3.11,5.791,2.06
50.5708575,-2.4559953,33.097,2.808,312.691,2023-10-13,08:48:07.000,3,7,0.272,1.80,2.98,3.880,2.06
50.5708619,-2.4560013,33.242,3.194,316.813,2023-10-13,08:48:07.200,3,7,0.377,1.80,2.97,3.685,2.06
50.5708760,-2.4560268,32.620,3.698,318.889,2023-10-13,08:48:08.800,3,7,0.386,1.75,2.89,3.591,2.06
50.5708796,-2.4560316,32.801,2.999,319.017,2023-10-13,08:48:09.000,3,7,0.273,1.74,2.88,3.403,2.06
50.5708857,-2.4560481,32.082,3.625,316.375,2023-10-13,08:48:09.800,3,8,0.257,1.72,2.84,2.149,1.93
50.5708912,-2.4560662,30.665,3.259,309.330,2023-10-13,08:48:10.600,3,8,0.238,1.69,2.80,2.742,1.93
50.5708959,-2.4560738,30.431,3.612,316.610,2023-10-13,08:48:10.800,3,8,0.233,1.69,2.79,2.040,1.93
50.5708984,-2.4560876,29.869,3.842,304.910,2023-10-13,08:48:11.600,3,7,0.219,1.66,2.74,2.263,2.18
50.5709016,-2.4560945,29.765,2.998,308.948,2023-10-13,08:48:11.800,3,7,0.238,1.65,2.73,2.800,2.18
50.5709074,-2.4561086,30.365,3.083,295.357,2023-10-13,08:48:12.600,3,7,0.436,1.64,2.70,5.351,2.10
50.5709144,-2.4561201,31.428,3.767,296.336,2023-10-13,08:48:13.400,3,8,0.391,1.62,2.67,3.620,1.93
50.5709171,-2.4561243,31.918,2.669,299.829,2023-10-13,08:48:13.600,3,8,0.374,1.62,2.66,5.288,1.93
50.5709273,-2.4561376,32.202,3.765,308.653,2023-10-13,08:48:14.400,3,8,0.404,1.60,2.63,3.674,1.93
50.5709291,-2.4561466,31.665,2.935,321.284,2023-10-13,08:48:15.200,3,8,0.491,1.58,2.60,4.941,1.93
50.5709338,-2.4561554,31.485,3.869,315.441,2023-10-13,08:48:15.400,3,8,0.365,1.58,2.58,2.826,1.93
50.5709434,-2.4561643,32.215,3.782,313.318,2023-10-13,08:48:16.200,3,8,0.555,1.56,2.55,4.491,1.93
50.5709476,-2.4561703,32.237,3.353,317.567,2023-10-13,08:48:16.400,3,8,0.419,1.56,2.54,3.999,1.93
50.5709533,-2.4561807,32.057,4.322,315.262,2023-10-13,08:48:17.200,3,10,0.277,1.52,2.49,3.098,1.00
50.5709560,-2.4561828,32.383,2.597,318.136,2023-10-13,08:48:17.400,3,9,0.232,1.51,2.49,4.470,1.21
50.5709530,-2.4561914,31.287,3.332,313.068,2023-10-13,08:48:18.200,3,10,0.170,1.45,2.44,3.157,1.00
50.5709549,-2.4561987,31.296,3.164,310.358,2023-10-13,08:48:19.000,3,10,0.195,1.41,2.40,3.382,1.00
50.5709561,-2.4562055,31.131,3.034,306.062,2023-10-13,08:48:19.200,3,10,0.217,1.39,2.39,3.839,1.00
50.5709593,-2.4562137,31.113,3.479,321.500,2023-10-13,08:48:20.000,3,9,0.191,1.35,2.36,3.102,1.16
50.5709605,-2.4562220,30.532,3.219,319.549,2023-10-13,08:48:20.800,3,10,0.202,1.31,2.32,2.816,1.00
50.5709631,-2.4562304,30.395,2.898,308.172,2023-10-13,08:48:21.600,3,10,0.127,1.27,2.29,2.609,1.00
50.5709666,-2.4562371,30.214,3.225,313.151,2023-10-13,08:48:21.800,3,10,0.235,1.26,2.28,2.970,1.00
50.5709678,-2.4562452,30.306,2.641,303.495,2023-10-13,08:48:22.600,3,10,0.206,1.23,2.26,4.102,1.00
50.5709737,-2.4562831,29.420,2.996,300.738,2023-10-13,08:48:24.400,3,9,0.126,1.18,2.22,2.375,1.16
50.5709757,-2.4562994,29.238,2.933,290.709,2023-10-13,08:48:25.200,3,10,0.139,1.16,2.20,2.247,1.00
50.5709776,-2.4563077,29.128,3.001,293.562,2023-10-13,08:48:25.400,3,10,0.155,1.15,2.19,3.137,1.16
50.5709802,-2.4563237,28.870,3.565,292.129,2023-10-13,08:48:26.200,3,8,0.109,1.13,2.17,2.021,1.53
50.5709816,-2.4563314,28.679,2.733,291.935,2023-10-13,08:48:26.400,3,10,0.145,1.12,2.16,2.540,1.00
50.5709854,-2.4563487,27.551,3.085,301.465,2023-10-13,08:48:27.200,3,9,0.154,1.10,2.13,3.975,1.01
50.5709884,-2.4563637,27.585,3.439,293.113,2023-10-13,08:48:28.000,3,10,0.114,1.08,2.11,1.775,1.00
50.5709899,-2.4563722,27.586,3.252,290.395,2023-10-13,08:48:28.200,3,10,0.179,1.08,2.11,3.279,1.00
50.5709943,-2.4563861,26.740,3.099,300.532,2023-10-13,08:48:29.000,3,10,0.173,1.06,2.08,3.051,1.00
50.5709968,-2.4563929,26.622,2.820,301.355,2023-10-13,08:48:29.200,3,10,0.213,1.05,2.08,3.601,1.00
50.5709993,-2.4564012,26.626,3.102,300.225,2023-10-13,08:48:29.800,3,10,0.157,1.04,2.07,2.780,1.00
50.5710049,-2.4564083,26.604,4.053,312.458,2023-10-13,08:48:30.000,3,10,0.367,1.04,2.06,3.363,1.00
50.5710145,-2.4564345,25.847,2.573,318.888,2023-10-13,08:48:31.600,3,10,0.271,1.01,2.01,4.999,1.00
50.5710234,-2.4564506,25.623,3.663,320.596,2023-10-13,08:48:32.600,3,10,0.195,0.99,1.99,2.816,1.00
50.5710271,-2.4564552,26.076,2.940,317.295,2023-10-13,08:48:32.800,3,10,0.252,0.99,1.98,4.240,1.00
50.5710324,-2.4564798,24.983,2.623,299.360,2023-10-13,08:48:34.600,3,9,0.213,0.97,1.94,4.988,1.16
50.5710375,-2.4564951,24.360,3.024,301.532,2023-10-13,08:48:35.400,3,10,0.205,0.96,1.93,3.084,1.00
50.5710402,-2.4565035,24.135,3.187,301.463,2023-10-13,08:48:35.600,3,9,0.238,0.95,1.92,3.770,1.04
50.5710427,-2.4565185,23.590,3.381,289.664,2023-10-13,08:48:36.400,3,9,0.201,0.94,1.91,3.093,1.01
50.5710465,-2.4565335,23.005,2.608,302.180,2023-10-13,08:48:37.200,3,10,0.219,0.93,1.91,3.805,1.00
50.5710500,-2.4565610,22.021,2.930,267.185,2023-10-13,08:48:39.000,3,9,0.307,0.92,1.91,4.973,1.16
50.5710516,-2.4565678,21.951,2.625,279.018,2023-10-13,08:48:39.200,3,9,0.371,0.92,1.91,5.727,1.16
50.5710520,-2.4565814,22.071,3.377,278.370,2023-10-13,08:48:40.000,3,10,0.313,0.92,1.92,3.764,1.00
50.5710531,-2.4565998,20.956,3.247,278.485,2023-10-13,08:48:40.800,3,9,0.237,0.91,1.93,3.387,1.05
50.5710551,-2.4566095,20.711,3.529,282.848,2023-10-13,08:48:41.000,3,8,0.367,0.91,1.94,5.012,1.05
