date,time,hdop,sat,svids,lat,lon,ele,sog,cog,roc,ehpe,evpe,sogu,cogu,ehve,evve
2019-10-09,10:22:46.000,1.0,9,2283873413,50.5815985,-2.4682776,-1.33,2.83,6.18,-0.07,0.63,0.85,2.83,6.18,0.15,0.12
2019-10-09,10:22:47.000,1.0,9,2283873413,50.5816263,-2.4682687,-1.30,3.39,16.79,0.02,0.63,0.85,3.39,16.79,0.16,0.12
2019-10-09,10:22:48.000,1.0,9,2283873413,50.5816566,-2.4682538,-1.36,3.57,19.18,0.00,0.63,0.85,3.57,19.18,0.16,0.12
2019-10-09,10:22:49.000,1.0,9,2283873413,50.5816873,-2.4682381,-1.37,3.52,18.07,0.02,0.63,0.85,3.52,18.07,0.15,0.12
2019-10-09,10:22:50.000,1.0,9,2283873413,50.5817170,-2.4682196,-1.32,3.51,25.88,0.06,0.63,0.85,3.51,25.88,0.15,0.12
2019-10-09,10:22:51.000,1.0,9,2283873413,50.5817453,-2.4682005,-1.41,3.25,22.05,0.00,0.63,0.84,3.25,22.05,0.15,0.12
2019-10-09,10:22:52.000,1.0,9,2283873413,50.5817749,-2.4681829,-1.47,3.68,20.64,-0.01,0.63,0.84,3.68,20.64,0.15,0.12
2019-10-09,10:22:53.000,1.0,9,2283873413,50.5818074,-2.4681651,-1.61,3.86,18.91,-0.07,0.63,0.84,3.86,18.91,0.16,0.12
2019-10-09,10:22:54.000,1.0,9,2283873413,50.5818381,-2.4681484,-1.60,3.32,20.20,0.01,0.63,0.84,3.32,20.20,0.15,0.12
2019-10-09,10:23:40.000,1.0,9,2283873413,50.5819516,-2.4680755,-1.90,2.38,21.97,0.27,0.64,0.87,2.39,21.97,0.14,0.11
2019-10-09,10:23:42.000,1.0,9,2283873413,50.5819927,-2.4680535,-1.69,2.49,24.21,0.13,0.63,0.86,2.49,24.21,0.14,0.11
2019-10-09,10:23:43.000,1.0,9,2283873413,50.5820122,-2.4680375,-1.63,2.38,32.22,0.06,0.63,0.85,2.38,32.22,0.15,0.11
2019-10-09,10:23:47.000,1.0,9,2283873413,50.5820766,-2.4679809,-1.46,2.54,33.84,0.09,0.62,0.84,2.54,33.84,0.13,0.11
2019-10-09,10:23:50.000,1.0,9,2283873413,50.5821314,-2.4679518,-1.65,2.87,10.47,-0.07,0.62,0.83,2.87,10.47,0.16,0.12
2019-10-09,10:23:51.000,1.0,9,2283873413,50.5821580,-2.4679432,-1.68,3.08,13.74,-0.04,0.62,0.83,3.08,13.74,0.15,0.12
2019-10-09,10:23:52.000,1.0,9,2283873413,50.5821833,-2.4679318,-1.61,2.74,19.84,0.04,0.62,0.83,2.74,19.84,0.14,0.12
2019-10-09,10:23:53.000,1.0,9,2283873413,50.5822056,-2.4679215,-1.66,2.39,13.65,-0.02,0.62,0.83,2.39,13.65,0.14,0.11
2019-10-09,10:23:54.000,1.0,9,2283873413,50.5822288,-2.4679114,-1.68,2.89,17.99,-0.02,0.62,0.83,2.90,17.99,0.14,0.11
2019-10-09,10:23:55.000,1.0,9,2283873413,50.5822550,-2.4678949,-1.78,3.32,25.95,-0.07,0.61,0.82,3.32,25.95,0.14,0.11
2019-10-09,10:23:56.000,1.0,9,2283873413,50.5822839,-2.4678704,-1.71,3.91,31.00,0.03,0.61,0.82,3.91,31.00,0.14,0.11
2019-10-09,10:23:57.000,1.0,9,2283873413,50.5823182,-2.4678388,-1.72,4.81,30.20,0.01,0.61,0.82,4.81,30.20,0.14,0.11
2019-10-09,10:23:58.000,1.0,9,2283873413,50.5823608,-2.4678031,-1.72,5.77,26.68,0.02,0.61,0.82,5.77,26.68,0.14,0.11
2019-10-09,10:23:59.000,1.0,9,2283873413,50.5824097,-2.4677631,-1.57,6.35,28.70,0.12,0.61,0.82,6.35,28.70,0.14,0.11
2019-10-09,10:24:00.000,1.0,9,2283873413,50.5824594,-2.4677258,-1.74,5.76,22.45,-0.07,0.61,0.82,5.76,22.45,0.15,0.12
2019-10-09,10:24:01.000,1.0,9,2283873413,50.5825095,-2.4676959,-1.69,6.03,19.73,0.02,0.61,0.82,6.03,19.73,0.14,0.11
2019-10-09,10:24:02.000,1.0,9,2283873413,50.5825612,-2.4676690,-1.77,5.94,17.53,-0.04,0.61,0.81,5.94,17.53,0.14,0.11
2019-10-09,10:24:03.000,1.0,9,2283873413,50.5826158,-2.4676378,-1.73,6.84,22.47,0.03,0.61,0.81,6.84,22.47,0.14,0.11
2019-10-09,10:24:04.000,1.0,9,2283873413,50.5826774,-2.4675975,-1.84,7.77,23.08,-0.05,0.61,0.81,7.77,23.08,0.14,0.11
2019-10-09,10:24:05.000,1.0,9,2283873413,50.5827457,-2.4675508,-1.87,8.59,24.17,-0.02,0.61,0.81,8.59,24.17,0.14,0.11
2019-10-09,10:24:06.000,1.0,9,2283873413,50.5828200,-2.4675070,-2.02,8.88,17.55,-0.10,0.60,0.81,8.88,17.55,0.14,0.11
2019-10-09,10:24:07.000,1.0,9,2283873413,50.5828983,-2.4674718,-2.00,9.04,14.92,-0.01,0.60,0.81,9.04,14.92,0.14,0.11
2019-10-09,10:24:08.000,1.0,9,2283873413,50.5829791,-2.4674411,-2.12,9.25,12.73,-0.08,0.60,0.81,9.25,12.73,0.14,0.11
2019-10-09,10:24:09.000,1.0,9,2283873413,50.5830620,-2.4674139,-2.16,9.39,11.35,-0.04,0.60,0.81,9.39,11.35,0.14,0.11
2019-10-09,10:24:10.000,1.0,9,2283873413,50.5831476,-2.4673908,-2.16,9.76,8.71,0.00,0.60,0.81,9.76,8.71,0.15,0.11
2019-10-09,10:24:11.000,1.0,9,2283873413,50.5832381,-2.4673736,-2.31,10.28,5.59,-0.10,0.60,0.81,10.28,5.59,0.15,0.12
2019-10-09,10:24:12.000,1.0,9,2283873413,50.5833332,-2.4673590,-2.31,10.77,6.08,-0.02,0.60,0.81,10.77,6.08,0.13,0.11
2019-10-09,10:24:13.000,1.0,9,2283873413,50.5834328,-2.4673381,-2.37,11.35,9.30,-0.04,0.60,0.80,11.35,9.30,0.13,0.11
2019-10-09,10:24:14.000,1.0,9,2283873413,50.5835367,-2.4673079,-2.33,11.90,11.89,0.03,0.60,0.80,11.90,11.89,0.13,0.11
2019-10-09,10:24:15.000,1.0,9,2283873413,50.5836444,-2.4672703,-2.46,12.41,13.38,-0.07,0.60,0.80,12.41,13.38,0.15,0.11
2019-10-09,10:24:16.000,1.0,9,2283873413,50.5837562,-2.4672236,-2.44,13.10,16.54,-0.01,0.60,0.80,13.10,16.54,0.15,0.12
2019-10-09,10:24:17.000,1.0,9,2283873413,50.5838710,-2.4671691,-2.53,13.33,17.22,-0.05,0.60,0.80,13.33,17.22,0.15,0.12
2019-10-09,10:24:18.000,1.0,9,2283873413,50.5839859,-2.4671118,-2.50,13.27,18.20,0.01,0.60,0.80,13.27,18.20,0.15,0.12
2019-10-09,10:24:19.000,1.0,9,2283873413,50.5840957,-2.4670404,-2.53,13.02,26.74,-0.02,0.60,0.80,13.02,26.74,0.15,0.12
2019-10-09,10:24:20.000,1.0,9,2283873413,50.5841869,-2.4669386,-2.58,12.07,44.25,-0.06,0.61,0.81,12.07,44.25,0.15,0.12
2019-10-09,10:24:21.000,1.0,9,2283873413,50.5842381,-2.4668126,-2.70,9.74,72.55,-0.12,0.62,0.81,9.74,72.55,0.16,0.12
2019-10-09,10:24:22.000,1.0,9,2283873413,50.5842423,-2.4666926,-2.39,7.99,101.07,0.10,0.62,0.81,7.99,101.07,0.16,0.12
2019-10-09,10:24:23.000,1.0,9,2283873413,50.5842240,-2.4665966,-2.07,6.29,110.80,0.22,0.62,0.81,6.29,110.80,0.17,0.13
2019-10-09,10:24:24.000,1.0,9,2283873413,50.5841958,-2.4665344,-1.80,4.80,140.18,0.19,0.62,0.82,4.80,140.18,0.14,0.13
2019-10-09,10:24:28.000,1.0,9,2283873413,50.5841077,-2.4665267,-1.85,2.58,198.91,-0.05,0.63,0.84,2.58,198.91,0.15,0.13
2019-10-09,10:24:29.000,1.0,9,2283873413,50.5840812,-2.4665398,-1.69,3.28,193.10,0.04,0.63,0.84,3.28,193.10,0.15,0.13
2019-10-09,10:24:30.000,1.0,9,2283873413,50.5840492,-2.4665486,-1.71,3.59,185.56,-0.01,0.63,0.84,3.59,185.56,0.15,0.13
2019-10-09,10:24:31.000,1.0,9,2283873413,50.5840124,-2.4665500,-1.63,4.33,175.44,0.03,0.63,0.85,4.33,175.44,0.15,0.13
2019-10-09,10:24:32.000,1.0,9,2283873413,50.5839696,-2.4665421,-1.60,4.96,169.49,0.02,0.63,0.84,4.96,169.49,0.13,0.11
2019-10-09,10:24:33.000,1.0,9,2283873413,50.5839202,-2.4665262,-1.47,5.96,165.46,0.07,0.62,0.84,5.96,165.46,0.14,0.11
2019-10-09,10:24:34.000,1.0,9,2283873413,50.5838648,-2.4665101,-1.49,6.25,171.64,-0.01,0.62,0.84,6.25,171.64,0.14,0.11
2019-10-09,10:24:35.000,1.0,9,2283873413,50.5838044,-2.4664983,-1.44,6.98,172.10,0.02,0.62,0.84,6.98,172.10,0.16,0.12
2019-10-09,10:24:36.000,1.0,9,2283873413,50.5837383,-2.4664866,-1.41,7.47,173.49,0.00,0.62,0.84,7.47,173.49,0.16,0.12
2019-10-09,10:24:37.000,1.0,9,2283873413,50.5836679,-2.4664752,-1.47,7.97,173.31,-0.05,0.62,0.83,7.97,173.31,0.15,0.12
2019-10-09,10:24:38.000,1.0,9,2283873413,50.5835913,-2.4664632,-1.48,8.81,173.87,-0.03,0.62,0.83,8.81,173.87,0.16,0.12
2019-10-09,10:24:39.000,1.0,9,2283873413,50.5835081,-2.4664515,-1.62,9.47,174.81,-0.11,0.63,0.83,9.47,174.81,0.16,0.12
2019-10-09,10:24:40.000,1.0,9,2283873413,50.5834187,-2.4664405,-1.42,10.01,174.78,0.06,0.63,0.83,10.01,174.78,0.16,0.12
2019-10-09,10:24:41.000,1.0,9,2283873413,50.5833251,-2.4664234,-1.53,10.60,171.50,-0.07,0.63,0.83,10.60,171.50,0.16,0.12
2019-10-09,10:24:42.000,1.0,9,2283873413,50.5832264,-2.4664080,-1.45,11.07,175.75,0.01,0.63,0.83,11.07,175.75,0.16,0.12
2019-10-09,10:24:43.000,1.0,9,2283873413,50.5831247,-2.4663993,-1.59,11.26,177.22,-0.10,0.63,0.83,11.26,177.22,0.16,0.12
2019-10-09,10:24:44.000,1.0,9,2283873413,50.5830212,-2.4663905,-1.65,11.44,176.08,-0.07,0.63,0.83,11.44,176.08,0.16,0.12
2019-10-09,10:24:45.000,1.0,9,2283873413,50.5829164,-2.4663853,-1.61,11.49,179.40,-0.02,0.63,0.83,11.49,179.40,0.16,0.12
2019-10-09,10:24:46.000,1.0,9,2283873413,50.5828103,-2.4663880,-1.69,11.75,181.79,-0.07,0.63,0.83,11.75,181.79,0.16,0.12
2019-10-09,10:24:47.000,1.0,9,2283873413,50.5827021,-2.4663944,-1.55,11.89,181.72,0.04,0.64,0.83,11.89,181.72,0.16,0.12
2019-10-09,10:24:48.000,1.0,9,2283873413,50.5825936,-2.4663963,-1.77,11.99,179.42,-0.13,0.64,0.83,11.99,179.42,0.17,0.12
2019-10-09,10:24:49.000,1.0,9,2283873413,50.5824821,-2.4663954,-1.72,12.39,179.32,-0.04,0.64,0.83,12.39,179.32,0.16,0.12
2019-10-09,10:24:50.000,1.0,9,2283873413,50.5823686,-2.4663955,-1.64,12.46,180.15,0.02,0.64,0.83,12.46,180.15,0.16,0.12
2019-10-09,10:24:51.000,1.0,9,2283873413,50.5822534,-2.4663948,-1.64,12.83,179.01,-0.01,0.64,0.83,12.83,179.01,0.16,0.12
2019-10-09,10:24:52.000,1.0,9,2283873413,50.5821358,-2.4663896,-1.58,13.01,177.38,0.02,0.64,0.83,13.01,177.38,0.16,0.12
2019-10-09,10:24:53.000,1.0,9,2283873413,50.5820172,-2.4663840,-1.68,13.09,178.82,-0.07,0.64,0.83,13.09,178.82,0.16,0.12
2019-10-09,10:24:54.000,1.0,9,2283873413,50.5818970,-2.4663835,-1.61,13.29,180.33,0.00,0.64,0.83,13.29,180.33,0.16,0.12
2019-10-09,10:24:55.000,1.0,9,2283873413,50.5817771,-2.4663887,-1.65,13.18,182.03,0.00,0.64,0.83,13.18,182.03,0.16,0.12
2019-10-09,10:24:56.000,1.0,9,2283873413,50.5816573,-2.4664008,-1.67,13.21,184.94,-0.03,0.64,0.83,13.21,184.94,0.16,0.12
2019-10-09,10:24:57.000,1.0,9,2283873413,50.5815371,-2.4664190,-1.71,13.33,185.61,-0.05,0.64,0.82,13.33,185.61,0.16,0.12
2019-10-09,10:24:58.000,1.0,9,2283873413,50.5814153,-2.4664287,-1.52,13.45,179.85,0.09,0.64,0.82,13.45,179.85,0.16,0.12
2019-10-09,10:24:59.000,1.0,9,2283873413,50.5812935,-2.4664219,-1.64,13.46,176.17,-0.04,0.64,0.82,13.47,176.17,0.16,0.12
2019-10-09,10:25:00.000,1.0,9,2283873413,50.5811716,-2.4664113,-1.75,13.47,177.23,-0.08,0.64,0.82,13.47,177.23,0.16,0.12
2019-10-09,10:25:01.000,1.0,9,2283873413,50.5810475,-2.4664037,-1.75,13.87,177.91,-0.04,0.64,0.82,13.87,177.91,0.16,0.12
2019-10-09,10:25:02.000,1.0,9,2283873413,50.5809210,-2.4664005,-1.80,14.01,179.94,-0.06,0.64,0.82,14.01,179.94,0.16,0.12
2019-10-09,10:25:03.000,1.0,9,2283873413,50.5807933,-2.4664039,-1.85,14.07,181.77,-0.07,0.64,0.82,14.07,181.77,0.16,0.12
2019-10-09,10:25:04.000,1.0,9,2283873413,50.5806636,-2.4664064,-1.86,14.50,179.37,-0.05,0.64,0.82,14.50,179.37,0.16,0.12
2019-10-09,10:25:05.000,1.0,9,2283873413,50.5805315,-2.4664028,-1.84,14.56,178.44,-0.02,0.64,0.82,14.56,178.44,0.16,0.12
2019-10-09,10:25:06.000,1.0,9,2283873413,50.5803990,-2.4663971,-1.75,14.64,178.09,0.04,0.64,0.82,14.64,178.09,0.16,0.12
2019-10-09,10:25:07.000,1.0,9,2283873413,50.5802669,-2.4663939,-1.76,14.53,179.90,0.00,0.64,0.82,14.53,179.90,0.16,0.12
2019-10-09,10:25:08.000,1.0,9,2283873413,50.5801340,-2.4663923,-1.75,14.73,179.10,-0.02,0.64,0.82,14.73,179.10,0.16,0.12
2019-10-09,10:25:09.000,1.0,9,2283873413,50.5800001,-2.4663895,-1.80,14.80,179.23,-0.06,0.64,0.82,14.80,179.23,0.16,0.12
2019-10-09,10:25:10.000,1.0,9,2283873413,50.5798654,-2.4663880,-1.79,14.89,179.65,-0.03,0.64,0.82,14.89,179.65,0.16,0.12
2019-10-09,10:25:11.000,1.0,9,2283873413,50.5797295,-2.4663797,-1.89,15.15,175.92,-0.08,0.64,0.82,15.15,175.92,0.16,0.12
2019-10-09,10:25:12.000,1.0,9,2283873413,50.5795908,-2.4663525,-1.95,15.74,170.06,-0.06,0.64,0.82,15.74,170.06,0.16,0.12
2019-10-09,10:25:13.000,1.0,9,2283873413,50.5794494,-2.4663150,-2.04,15.94,170.71,-0.09,0.64,0.82,15.94,170.71,0.16,0.12
2019-10-09,10:25:14.000,1.0,9,2283873413,50.5793057,-2.4662775,-2.00,16.18,170.17,-0.01,0.64,0.82,16.18,170.17,0.16,0.12
2019-10-09,10:25:15.000,1.0,9,2283873413,50.5791628,-2.4662378,-2.15,15.92,169.94,-0.09,0.64,0.82,15.92,169.94,0.16,0.12
2019-10-09,10:25:16.000,1.0,9,2283873413,50.5790225,-2.4661932,-2.12,15.73,167.21,-0.01,0.64,0.82,15.73,167.21,0.16,0.12
2019-10-09,10:25:17.000,1.0,9,2283873413,50.5788849,-2.4661348,-2.14,15.81,162.91,-0.01,0.64,0.82,15.81,162.91,0.16,0.12
2019-10-09,10:25:18.000,1.0,9,2283873413,50.5787492,-2.4660643,-2.23,15.84,160.82,-0.04,0.64,0.82,15.84,160.82,0.18,0.13
2019-10-09,10:25:19.000,1.0,9,2283873413,50.5786130,-2.4659874,-2.36,16.18,160.05,-0.08,0.64,0.82,16.18,160.05,0.18,0.13
2019-10-09,10:25:20.000,1.0,9,2283873413,50.5784742,-2.4659048,-2.33,16.59,158.73,-0.01,0.65,0.82,16.59,158.73,0.18,0.13
2019-10-09,10:25:21.000,1.0,9,2283873413,50.5783331,-2.4658197,-2.30,16.75,159.44,0.00,0.65,0.82,16.75,159.44,0.16,0.13
2019-10-09,10:25:22.000,1.0,9,2283873413,50.5781906,-2.4657383,-2.31,16.76,160.78,-0.01,0.65,0.83,16.76,160.78,0.16,0.12
2019-10-09,10:25:23.000,1.0,9,2283873413,50.5780488,-2.4656596,-2.26,16.47,160.54,0.02,0.65,0.83,16.47,160.54,0.17,0.13
2019-10-09,10:25:24.000,1.0,9,2283873413,50.5779103,-2.4655802,-2.24,16.12,159.63,0.01,0.65,0.83,16.12,159.63,0.17,0.13
2019-10-09,10:25:25.000,1.0,9,2283873413,50.5777753,-2.4654981,-2.18,15.90,158.29,0.04,0.65,0.83,15.90,158.29,0.17,0.13
2019-10-09,10:25:26.000,1.0,9,2283873413,50.5776418,-2.4654125,-2.29,16.07,157.39,-0.03,0.65,0.83,16.07,157.39,0.16,0.13
2019-10-09,10:25:27.000,1.0,9,2283873413,50.5775078,-2.4653227,-2.33,16.16,156.49,-0.02,0.65,0.83,16.16,156.49,0.17,0.13
2019-10-09,10:25:28.000,1.0,9,2283873413,50.5773744,-2.4652318,-2.34,16.03,156.74,0.00,0.65,0.84,16.03,156.74,0.17,0.13
2019-10-09,10:25:29.000,1.0,9,2283873413,50.5772432,-2.4651438,-2.37,15.58,157.13,-0.01,0.65,0.84,15.58,157.13,0.18,0.13
2019-10-09,10:25:30.000,1.0,9,2283873413,50.5771152,-2.4650599,-2.37,15.15,157.64,0.01,0.65,0.84,15.15,157.64,0.18,0.13
2019-10-09,10:25:31.000,1.0,9,2283873413,50.5769886,-2.4649784,-2.34,15.16,157.82,0.03,0.66,0.84,15.16,157.82,0.18,0.13
2019-10-09,10:25:32.000,1.0,9,2283873413,50.5768618,-2.4648975,-2.36,15.20,158.03,0.01,0.66,0.85,15.20,158.03,0.18,0.13
2019-10-09,10:25:33.000,1.0,9,2283873413,50.5767349,-2.4648197,-2.40,15.05,159.28,0.01,0.66,0.85,15.05,159.28,0.18,0.14
2019-10-09,10:25:34.000,1.0,9,2283873413,50.5766084,-2.4647464,-2.42,14.89,160.08,0.01,0.67,0.86,14.89,160.08,0.19,0.14
2019-10-09,10:25:35.000,1.0,9,2283873413,50.5764832,-2.4646692,-2.42,14.95,157.17,0.02,0.67,0.86,14.95,157.17,0.18,0.14
2019-10-09,10:25:36.000,1.0,9,2283873413,50.5763584,-2.4645877,-2.40,15.01,157.70,0.03,0.67,0.87,15.01,157.70,0.18,0.14
2019-10-09,10:25:37.000,1.0,9,2283873413,50.5762337,-2.4645101,-2.42,14.78,159.00,0.01,0.67,0.87,14.78,159.00,0.18,0.13
2019-10-09,10:25:38.000,1.0,9,2283873413,50.5761104,-2.4644360,-2.40,14.51,159.08,0.03,0.67,0.87,14.51,159.08,0.18,0.13
2019-10-09,10:25:39.000,1.0,9,2283873413,50.5759897,-2.4643607,-2.37,14.33,157.61,0.04,0.67,0.87,14.33,157.61,0.18,0.13
2019-10-09,10:25:40.000,1.0,9,2283873413,50.5758722,-2.4642791,-2.40,14.24,154.88,0.02,0.67,0.87,14.24,154.88,0.18,0.13
2019-10-09,10:25:41.000,1.0,9,2283873413,50.5757568,-2.4641934,-2.47,14.14,154.56,-0.01,0.67,0.87,14.14,154.56,0.18,0.13
2019-10-09,10:25:42.000,1.0,9,2283873413,50.5756423,-2.4641077,-2.52,14.07,154.54,-0.01,0.67,0.87,14.07,154.54,0.18,0.13
2019-10-09,10:25:43.000,1.0,9,2283873413,50.5755287,-2.4640236,-2.51,13.85,155.03,0.02,0.67,0.87,13.85,155.03,0.18,0.13
2019-10-09,10:25:44.000,1.0,9,2283873413,50.5754160,-2.4639428,-2.54,13.65,156.38,-0.03,0.68,0.87,13.65,156.38,0.18,0.13
2019-10-09,10:25:45.000,1.0,9,2283873413,50.5753043,-2.4638652,-2.62,13.57,155.55,-0.01,0.68,0.87,13.57,155.55,0.18,0.14
2019-10-09,10:25:46.000,1.0,9,2283873413,50.5751934,-2.4637848,-2.52,13.53,154.93,0.06,0.68,0.88,13.53,154.93,0.18,0.14
2019-10-09,10:25:47.000,1.0,9,2283873413,50.5750843,-2.4637043,-2.56,13.34,154.79,0.02,0.68,0.88,13.34,154.79,0.18,0.14
2019-10-09,10:25:48.000,1.0,9,2283873413,50.5749748,-2.4636219,-2.51,13.64,154.03,0.06,0.68,0.88,13.64,154.03,0.18,0.13
2019-10-09,10:25:49.000,1.0,9,2283873413,50.5748638,-2.4635342,-2.53,13.97,152.76,0.02,0.68,0.88,13.97,152.76,0.17,0.13
2019-10-09,10:25:50.000,1.0,9,2283873413,50.5747516,-2.4634406,-2.61,14.32,151.28,-0.01,0.68,0.88,14.32,151.28,0.18,0.13
2019-10-09,10:25:51.000,1.0,9,2283873413,50.5746384,-2.4633424,-2.58,14.36,151.35,-0.01,0.68,0.88,14.36,151.35,0.18,0.13
2019-10-09,10:25:52.000,1.0,9,2283873413,50.5745237,-2.4632464,-2.56,14.47,152.68,0.00,0.68,0.88,14.47,152.68,0.18,0.13
2019-10-09,10:25:53.000,1.0,9,2283873413,50.5744070,-2.4631498,-2.51,14.80,151.81,0.03,0.68,0.88,14.80,151.81,0.18,0.13
2019-10-09,10:25:54.000,1.0,9,2283873413,50.5742889,-2.4630503,-2.58,15.00,151.90,-0.02,0.68,0.88,15.00,151.90,0.18,0.13
2019-10-09,10:25:55.000,1.0,9,2283873413,50.5741700,-2.4629505,-2.43,14.90,151.91,0.09,0.68,0.88,14.90,151.91,0.18,0.14
2019-10-09,10:25:56.000,1.0,9,2283873413,50.5740517,-2.4628527,-2.54,14.96,152.42,0.02,0.68,0.88,14.96,152.42,0.18,0.14
2019-10-09,10:25:57.000,1.0,9,2283873413,50.5739333,-2.4627554,-2.55,14.79,152.25,0.03,0.69,0.89,14.79,152.25,0.18,0.14
2019-10-09,10:25:58.000,1.2,7,2172037,50.5738174,-2.4626488,-2.52,15.11,147.35,0.06,0.69,0.90,15.11,147.35,0.20,0.14
2019-10-09,10:25:59.000,1.0,9,2283873413,50.5737047,-2.4625291,-2.65,15.24,144.87,-0.01,0.70,0.90,15.24,144.87,0.18,0.14
2019-10-09,10:26:00.000,1.0,9,2283873413,50.5735936,-2.4624067,-2.67,14.95,145.38,0.03,0.70,0.90,14.95,145.38,0.18,0.14
2019-10-09,10:26:01.000,1.0,9,2283873413,50.5734824,-2.4622891,-2.64,14.84,147.27,0.03,0.70,0.90,14.84,147.27,0.18,0.13
2019-10-09,10:26:02.000,1.0,9,2283873413,50.5733718,-2.4621682,-2.67,15.12,143.82,0.02,0.69,0.90,15.12,143.82,0.18,0.13
2019-10-09,10:26:03.000,1.0,9,2283873413,50.5732647,-2.4620368,-2.73,15.10,140.55,0.01,0.69,0.89,15.10,140.55,0.18,0.13
2019-10-09,10:26:04.000,1.0,9,2283873413,50.5731683,-2.4618948,-2.77,14.42,133.96,0.06,0.70,0.90,14.42,133.96,0.18,0.14
2019-10-09,10:26:05.000,1.0,9,2283873413,50.5730929,-2.4617414,-2.85,13.22,122.28,0.03,0.70,0.90,13.22,122.28,0.18,0.14
2019-10-09,10:26:06.000,1.0,9,2283873413,50.5730501,-2.4615878,-3.07,10.93,106.07,-0.01,0.70,0.90,10.93,106.07,0.14,0.13
2019-10-09,10:26:07.000,1.0,9,2283873413,50.5730429,-2.4614563,-3.12,8.21,83.60,0.03,0.69,0.89,8.21,83.60,0.14,0.13
2019-10-09,10:26:08.000,1.0,9,2283873413,50.5730614,-2.4613634,-3.41,5.95,63.40,-0.09,0.70,0.90,5.95,63.40,0.26,0.14
