date,time,hdop,sat,svids,lat,lon,ele,sog,cog,roc,ehpe,evpe,sogu,cogu,ehve,evve
2012-10-09,09:41:08.000,1.2,7,1901101056,50.5760859,-2.4640357,6.20,3.60,312.21,0.10,0.78,1.25,3.60,312.21,0.13,0.12
2012-10-09,09:41:09.000,1.2,7,1901101056,50.5761175,-2.4640804,6.22,5.58,321.88,0.12,0.78,1.24,5.58,321.88,0.13,0.12
2012-10-09,09:41:10.000,1.2,7,1901101056,50.5761606,-2.4641203,6.26,5.38,337.59,0.14,0.77,1.23,5.38,337.59,0.13,0.12
2012-10-09,09:41:11.000,1.2,7,1901101056,50.5762062,-2.4641529,6.24,5.56,334.32,0.11,0.77,1.22,5.57,334.32,0.13,0.12
2012-10-09,09:41:12.000,1.2,7,1901101056,50.5762537,-2.4641893,6.30,5.94,334.39,0.14,0.76,1.21,5.94,334.39,0.13,0.12
2012-10-09,09:41:13.000,1.2,7,1901101056,50.5763038,-2.4642235,6.30,6.00,339.06,0.11,0.76,1.20,6.00,339.06,0.13,0.12
2012-10-09,09:41:14.000,1.2,7,1901101056,50.5763541,-2.4642546,6.29,5.84,338.73,0.09,0.76,1.19,5.84,338.73,0.13,0.12
2012-10-09,09:41:15.000,1.2,7,1901101056,50.5764014,-2.4642823,6.37,5.20,341.43,0.14,0.75,1.18,5.20,341.43,0.13,0.12
2012-10-09,09:41:16.000,1.2,7,1901101056,50.5764449,-2.4643138,6.35,5.39,329.97,0.05,0.75,1.18,5.39,329.97,0.14,0.12
2012-10-09,09:41:17.000,1.2,7,1901101056,50.5764903,-2.4643539,6.22,6.03,331.89,-0.01,0.75,1.17,6.03,331.89,0.13,0.12
2012-10-09,09:41:18.000,1.2,7,1901101056,50.5765429,-2.4644038,6.19,7.40,327.08,0.03,0.74,1.17,7.40,327.08,0.13,0.12
2012-10-09,09:41:19.000,1.2,7,1901101056,50.5766031,-2.4644587,6.09,7.88,332.82,0.00,0.74,1.16,7.88,332.82,0.13,0.12
2012-10-09,09:41:20.000,1.2,7,1901101056,50.5766666,-2.4645110,6.06,7.85,332.40,0.03,0.74,1.15,7.85,332.40,0.13,0.12
2012-10-09,09:41:21.000,1.2,7,1901101056,50.5767326,-2.4645659,6.06,8.53,332.44,0.06,0.73,1.15,8.53,332.44,0.13,0.12
2012-10-09,09:41:22.000,1.2,7,1901101056,50.5768037,-2.4646214,6.04,8.91,335.06,0.05,0.73,1.14,8.91,335.06,0.13,0.12
2012-10-09,09:41:23.000,1.2,7,1901101056,50.5768783,-2.4646794,6.06,9.38,332.84,0.08,0.73,1.13,9.38,332.84,0.13,0.12
2012-10-09,09:41:24.000,1.2,7,1901101056,50.5769560,-2.4647385,6.00,9.61,335.82,0.03,0.73,1.13,9.61,335.82,0.13,0.12
2012-10-09,09:41:25.000,1.2,7,1901101056,50.5770374,-2.4647960,6.11,9.98,336.21,0.12,0.72,1.12,9.98,336.21,0.13,0.12
2012-10-09,09:41:26.000,1.2,7,1901101056,50.5771197,-2.4648529,6.19,9.81,336.75,0.14,0.72,1.12,9.81,336.75,0.13,0.12
2012-10-09,09:41:27.000,1.2,7,1901101056,50.5772021,-2.4649098,6.07,10.06,336.05,0.01,0.72,1.11,10.06,336.05,0.13,0.12
2012-10-09,09:41:28.000,1.2,7,1901101056,50.5772865,-2.4649677,6.14,10.21,337.25,0.09,0.72,1.11,10.21,337.25,0.13,0.12
2012-10-09,09:41:29.000,1.2,7,1901101056,50.5773720,-2.4650211,6.16,10.09,339.72,0.08,0.72,1.10,10.09,339.72,0.13,0.12
2012-10-09,09:41:30.000,1.2,7,1901101056,50.5774569,-2.4650672,6.13,9.73,342.50,0.05,0.71,1.10,9.73,342.50,0.13,0.12
2012-10-09,09:41:31.000,1.2,7,1901101056,50.5775395,-2.4651148,6.27,9.67,337.83,0.15,0.71,1.09,9.67,337.83,0.14,0.12
2012-10-09,09:41:32.000,1.2,7,1901101056,50.5776204,-2.4651631,6.14,9.50,340.73,0.01,0.71,1.09,9.50,340.73,0.13,0.12
2012-10-09,09:41:33.000,1.2,7,1901101056,50.5777004,-2.4652035,6.22,9.05,343.87,0.11,0.71,1.09,9.05,343.87,0.13,0.12
2012-10-09,09:41:34.000,1.2,7,1901101056,50.5777783,-2.4652458,6.15,9.22,338.35,0.04,0.71,1.08,9.22,338.35,0.13,0.12
2012-10-09,09:41:35.000,1.2,7,1901101056,50.5778558,-2.4652887,6.19,8.92,343.08,0.09,0.71,1.08,8.92,343.08,0.13,0.12
2012-10-09,09:41:36.000,1.2,7,1901101056,50.5779306,-2.4653270,6.43,8.46,341.33,0.23,0.71,1.08,8.46,341.33,0.13,0.12
2012-10-09,09:41:37.000,1.2,7,1901101056,50.5780019,-2.4653765,6.37,8.90,331.71,0.09,0.71,1.07,8.90,331.71,0.18,0.12
2012-10-09,09:41:38.000,1.2,7,1901101056,50.5780744,-2.4654362,6.39,9.19,333.29,0.09,0.71,1.07,9.19,333.29,0.13,0.12
2012-10-09,09:41:39.000,1.2,7,1901101056,50.5781496,-2.4654929,6.28,9.30,335.64,0.01,0.71,1.07,9.30,335.64,0.13,0.12
2012-10-09,09:41:40.000,1.2,7,1901101056,50.5782268,-2.4655500,6.40,9.52,334.60,0.12,0.71,1.07,9.52,334.60,0.13,0.12
2012-10-09,09:41:41.000,1.2,7,1901101056,50.5783035,-2.4656020,6.46,9.00,339.10,0.13,0.71,1.06,9.00,339.10,0.13,0.12
2012-10-09,09:41:42.000,1.2,7,1901101056,50.5783797,-2.4656543,6.40,9.45,334.30,0.04,0.70,1.06,9.45,334.30,0.13,0.12
2012-10-09,09:41:43.000,1.2,7,1901101056,50.5784573,-2.4657031,6.39,9.09,342.38,0.06,0.70,1.06,9.09,342.38,0.14,0.12
2012-10-09,09:41:44.000,1.2,7,1901101056,50.5785337,-2.4657377,6.36,8.55,345.79,0.05,0.70,1.06,8.55,345.79,0.13,0.12
2012-10-09,09:41:45.000,1.2,7,1901101056,50.5786075,-2.4657716,6.48,8.47,342.19,0.14,0.70,1.05,8.47,342.19,0.13,0.12
2012-10-09,09:41:46.000,1.2,7,1901101056,50.5786799,-2.4658104,6.48,8.52,340.56,0.10,0.70,1.05,8.52,340.56,0.13,0.12
2012-10-09,09:41:47.000,1.2,7,1901101056,50.5787523,-2.4658556,6.52,8.77,336.69,0.10,0.70,1.05,8.77,336.69,0.13,0.12
2012-10-09,09:41:48.000,1.2,7,1901101056,50.5788263,-2.4659103,6.39,9.38,333.43,0.00,0.70,1.05,9.38,333.43,0.13,0.12
2012-10-09,09:41:49.000,1.2,7,1901101056,50.5789036,-2.4659675,6.44,9.54,336.57,0.07,0.70,1.04,9.54,336.57,0.13,0.12
2012-10-09,09:41:50.000,1.2,7,1901101056,50.5789815,-2.4660144,6.39,8.98,341.85,0.04,0.70,1.04,8.98,341.85,0.13,0.12
2012-10-09,09:41:51.000,1.2,7,1901101056,50.5790551,-2.4660518,6.41,8.21,342.78,0.08,0.70,1.04,8.21,342.78,0.13,0.12
2012-10-09,09:41:52.000,1.2,7,1901101056,50.5791251,-2.4660874,6.40,8.14,341.69,0.07,0.69,1.04,8.14,341.69,0.13,0.12
2012-10-09,09:41:53.000,1.2,7,1901101056,50.5791945,-2.4661235,6.32,8.12,342.04,0.02,0.69,1.04,8.12,342.04,0.13,0.12
2012-10-09,09:41:54.000,1.2,7,1901101056,50.5792642,-2.4661575,6.32,8.10,343.87,0.06,0.69,1.03,8.10,343.87,0.13,0.12
2012-10-09,09:41:55.000,1.2,7,1901101056,50.5793351,-2.4661929,6.48,8.39,341.49,0.17,0.69,1.03,8.39,341.49,0.13,0.12
2012-10-09,09:41:56.000,1.2,7,1901101056,50.5794063,-2.4662321,6.48,8.41,340.31,0.11,0.69,1.03,8.41,340.31,0.13,0.12
2012-10-09,09:41:57.000,1.2,7,1901101056,50.5794758,-2.4662715,6.62,7.97,340.36,0.16,0.69,1.03,7.97,340.36,0.15,0.12
2012-10-09,09:41:58.000,1.2,7,1901101056,50.5795426,-2.4663129,6.62,8.02,337.06,0.09,0.69,1.03,8.03,337.06,0.13,0.12
2012-10-09,09:41:59.000,1.2,7,1901101056,50.5796107,-2.4663596,6.53,8.48,336.13,0.02,0.69,1.03,8.48,336.13,0.13,0.12
2012-10-09,09:42:00.000,1.2,7,1901101056,50.5796830,-2.4664085,6.46,9.00,337.66,0.00,0.69,1.03,9.00,337.66,0.13,0.12
2012-10-09,09:42:01.000,1.2,7,1901101056,50.5797595,-2.4664538,6.42,9.15,341.28,0.02,0.69,1.03,9.15,341.28,0.13,0.12
2012-10-09,09:42:02.000,1.2,7,1901101056,50.5798391,-2.4664923,6.37,9.34,344.73,0.02,0.69,1.02,9.34,344.73,0.13,0.12
2012-10-09,09:42:03.000,1.2,7,1901101056,50.5799198,-2.4665249,6.49,9.14,346.85,0.14,0.69,1.02,9.14,346.85,0.13,0.12
2012-10-09,09:42:04.000,1.2,7,1901101056,50.5799994,-2.4665611,6.59,9.30,341.43,0.16,0.69,1.02,9.30,341.43,0.13,0.12
2012-10-09,09:42:05.000,1.2,7,1901101056,50.5800792,-2.4666073,6.51,9.62,338.52,0.04,0.69,1.02,9.62,338.52,0.15,0.12
2012-10-09,09:42:06.000,1.2,7,1901101056,50.5801590,-2.4666538,6.54,9.29,341.26,0.09,0.69,1.02,9.29,341.26,0.13,0.12
2012-10-09,09:42:07.000,1.2,7,1901101056,50.5802390,-2.4667006,6.51,9.69,338.48,0.06,0.69,1.02,9.69,338.48,0.13,0.12
2012-10-09,09:42:08.000,1.2,7,1901101056,50.5803203,-2.4667496,6.60,9.63,340.02,0.12,0.69,1.02,9.63,340.02,0.13,0.12
2012-10-09,09:42:09.000,1.2,7,1901101056,50.5804031,-2.4667995,6.56,10.08,338.42,0.06,0.69,1.02,10.08,338.42,0.13,0.12
2012-10-09,09:42:10.000,1.2,7,1901101056,50.5804877,-2.4668504,6.63,10.03,340.05,0.11,0.69,1.02,10.03,340.05,0.13,0.12
2012-10-09,09:42:11.000,1.2,7,1901101056,50.5805701,-2.4668923,6.55,9.27,344.52,0.04,0.69,1.02,9.27,344.52,0.13,0.12
2012-10-09,09:42:12.000,1.2,7,1901101056,50.5806497,-2.4669252,6.53,9.05,346.38,0.06,0.69,1.02,9.05,346.38,0.13,0.12
2012-10-09,09:42:13.000,1.2,7,1901101056,50.5807288,-2.4669555,6.55,9.07,346.61,0.09,0.69,1.02,9.07,346.61,0.13,0.12
2012-10-09,09:42:14.000,1.2,7,1901101056,50.5808071,-2.4669915,6.57,9.15,341.65,0.09,0.69,1.01,9.15,341.65,0.13,0.12
2012-10-09,09:42:15.000,1.2,7,1901101056,50.5808824,-2.4670246,6.62,8.31,347.96,0.12,0.69,1.01,8.31,347.96,0.13,0.12
2012-10-09,09:42:16.000,1.2,7,1901101056,50.5809547,-2.4670576,6.72,8.50,340.61,0.16,0.69,1.01,8.50,340.61,0.14,0.12
2012-10-09,09:42:17.000,1.2,7,1901101056,50.5810256,-2.4670949,6.71,8.21,343.03,0.11,0.69,1.01,8.21,343.03,0.13,0.12
2012-10-09,09:42:18.000,1.2,7,1901101056,50.5810948,-2.4671272,6.67,7.92,344.34,0.07,0.68,1.01,7.92,344.34,0.13,0.12
2012-10-09,09:42:19.000,1.2,7,1901101056,50.5811621,-2.4671563,6.55,7.67,345.29,0.01,0.68,1.01,7.67,345.29,0.13,0.12
2012-10-09,09:42:20.000,1.2,7,1901101056,50.5812290,-2.4671834,6.47,7.77,346.36,0.02,0.68,1.01,7.77,346.36,0.13,0.12
2012-10-09,09:42:21.000,1.2,7,1901101056,50.5812960,-2.4672078,6.66,7.53,348.19,0.18,0.68,1.01,7.53,348.19,0.15,0.12
2012-10-09,09:42:22.000,1.2,7,1901101056,50.5813603,-2.4672300,6.49,7.24,346.98,0.04,0.69,1.01,7.24,346.98,0.15,0.12
2012-10-09,09:42:23.000,1.2,7,1901101056,50.5814231,-2.4672569,6.40,7.31,343.01,0.02,0.69,1.01,7.31,343.01,0.13,0.12
2012-10-09,09:42:24.000,1.2,7,1901101056,50.5814855,-2.4672830,6.31,7.14,347.55,0.01,0.69,1.01,7.14,347.55,0.13,0.12
2012-10-09,09:42:25.000,1.2,7,1901101056,50.5815485,-2.4673043,6.31,7.26,348.54,0.07,0.69,1.01,7.26,348.54,0.13,0.12
2012-10-09,09:42:26.000,1.2,7,1901101056,50.5816133,-2.4673270,6.33,7.55,346.83,0.10,0.69,1.01,7.55,346.83,0.13,0.12
2012-10-09,09:42:27.000,1.2,7,1901101056,50.5816781,-2.4673485,6.38,7.25,349.77,0.13,0.69,1.01,7.25,349.77,0.13,0.12
2012-10-09,09:42:28.000,1.2,7,1901101056,50.5817394,-2.4673733,6.41,6.95,341.86,0.12,0.69,1.01,6.95,341.86,0.13,0.12
2012-10-09,09:42:29.000,1.2,7,1901101056,50.5817988,-2.4674045,6.36,7.06,341.73,0.07,0.69,1.01,7.06,341.73,0.13,0.12
2012-10-09,09:42:30.000,1.2,7,1901101056,50.5818600,-2.4674374,6.32,7.39,341.16,0.06,0.68,1.01,7.39,341.16,0.13,0.12
2012-10-09,09:42:31.000,1.2,7,1901101056,50.5819234,-2.4674698,6.18,7.53,343.30,-0.02,0.68,1.01,7.53,343.30,0.13,0.12
2012-10-09,09:42:32.000,1.2,7,1901101056,50.5819892,-2.4675009,6.21,7.77,343.84,0.07,0.68,1.01,7.78,343.84,0.13,0.12
2012-10-09,09:42:33.000,1.2,7,1901101056,50.5820579,-2.4675321,6.17,8.18,344.43,0.06,0.68,1.01,8.18,344.43,0.13,0.12
2012-10-09,09:42:34.000,1.2,7,1901101056,50.5821276,-2.4675608,6.15,7.89,346.52,0.07,0.68,1.01,7.89,346.52,0.15,0.12
2012-10-09,09:42:35.000,1.2,7,1901101056,50.5821965,-2.4675902,6.35,8.03,344.36,0.19,0.69,1.01,8.03,344.36,0.13,0.12
2012-10-09,09:42:36.000,1.2,7,1901101056,50.5822650,-2.4676207,6.34,7.88,344.38,0.12,0.69,1.01,7.88,344.38,0.13,0.12
2012-10-09,09:42:37.000,1.2,7,1901101056,50.5823319,-2.4676509,6.32,7.68,344.08,0.08,0.68,1.01,7.68,344.08,0.13,0.12
2012-10-09,09:42:38.000,1.2,7,1901101056,50.5823971,-2.4676791,6.32,7.44,345.74,0.09,0.68,1.00,7.44,345.74,0.13,0.12
2012-10-09,09:42:39.000,1.2,7,1901101056,50.5824620,-2.4677019,6.18,7.45,349.29,0.00,0.68,1.00,7.45,349.29,0.13,0.12
2012-10-09,09:42:40.000,1.2,7,1901101056,50.5825261,-2.4677139,6.02,7.04,357.35,-0.04,0.68,1.00,7.04,357.35,0.14,0.12
2012-10-09,09:42:41.000,1.2,7,1901101056,50.5825820,-2.4677138,5.89,5.54,3.68,-0.03,0.68,1.00,5.54,3.68,0.13,0.12
2012-10-09,09:42:42.000,1.2,7,1901101056,50.5826214,-2.4677160,6.11,3.42,351.09,0.19,0.69,1.01,3.42,351.09,0.16,0.13
2012-10-09,09:42:45.000,1.2,7,1901101056,50.5826397,-2.4677493,5.78,2.79,182.24,0.06,0.75,1.05,2.79,182.24,0.49,0.18
2012-10-09,09:42:46.000,1.2,7,1901101056,50.5825994,-2.4677352,5.66,5.23,162.44,0.06,0.80,1.08,5.24,162.44,0.30,0.19
2012-10-09,09:42:47.000,1.2,7,1901101056,50.5825569,-2.4677037,5.50,4.82,146.31,0.04,0.81,1.09,4.82,146.31,0.15,0.17
2012-10-09,09:42:48.000,1.2,7,1901101056,50.5825143,-2.4676658,5.53,5.59,152.44,0.11,0.80,1.10,5.60,152.44,0.15,0.16
2012-10-09,09:42:49.000,1.2,7,1901101056,50.5824671,-2.4676236,5.44,5.98,147.52,0.11,0.80,1.12,5.98,147.52,0.15,0.16
2012-10-09,09:42:50.000,1.2,7,1901101056,50.5824170,-2.4675748,5.37,6.60,147.59,0.11,0.79,1.13,6.60,147.59,0.15,0.16
2012-10-09,09:42:51.000,1.2,7,1901101056,50.5823662,-2.4675178,5.09,6.83,140.55,0.02,0.79,1.14,6.83,140.55,0.15,0.16
2012-10-09,09:42:52.000,1.2,7,1901101056,50.5823213,-2.4674584,5.29,5.84,137.26,0.16,0.79,1.15,5.85,137.26,0.15,0.16
2012-10-09,09:42:53.000,1.2,7,1901101056,50.5822747,-2.4674090,5.26,6.35,152.28,0.14,0.78,1.16,6.35,152.28,0.15,0.16
2012-10-09,09:42:54.000,1.2,7,1901101056,50.5822251,-2.4673618,5.07,6.22,144.45,0.06,0.78,1.17,6.22,144.45,0.15,0.16
2012-10-09,09:42:55.000,1.2,7,1901101056,50.5821757,-2.4673108,5.19,6.54,147.22,0.14,0.78,1.18,6.54,147.22,0.15,0.16
2012-10-09,09:42:56.000,1.2,7,1901101056,50.5821223,-2.4672565,5.03,7.24,146.10,0.07,0.78,1.19,7.24,146.10,0.15,0.16
2012-10-09,09:42:57.000,1.2,7,1901101056,50.5820708,-2.4671951,5.01,6.83,138.38,0.08,0.77,1.19,6.83,138.38,0.15,0.16
2012-10-09,09:42:58.000,1.2,7,1901101056,50.5820306,-2.4671313,4.98,5.69,129.05,0.08,0.77,1.20,5.69,129.05,0.15,0.16
2012-10-09,09:42:59.000,1.2,7,1901101056,50.5819958,-2.4670782,5.18,4.93,141.13,0.17,0.77,1.21,4.94,141.13,0.15,0.16
2012-10-09,09:43:00.000,1.2,7,1901101056,50.5819618,-2.4670395,5.36,4.19,145.31,0.21,0.77,1.22,4.20,145.31,0.15,0.16
2012-10-09,09:43:01.000,1.2,7,1901101056,50.5819230,-2.4670113,5.26,5.16,161.46,0.11,0.76,1.22,5.16,161.46,0.15,0.15
2012-10-09,09:43:02.000,1.2,7,1901101056,50.5818698,-2.4669853,5.31,6.88,162.63,0.13,0.76,1.22,6.88,162.63,0.15,0.15
2012-10-09,09:43:03.000,1.2,7,1901101056,50.5818119,-2.4669473,5.15,6.91,151.62,0.05,0.76,1.24,6.91,151.62,0.15,0.16
2012-10-09,09:43:04.000,1.2,7,1901101056,50.5817531,-2.4668999,5.16,7.47,152.62,0.06,0.76,1.26,7.47,152.62,0.19,0.17
2012-10-09,09:43:05.000,1.2,7,1901101056,50.5816918,-2.4668469,5.19,7.79,148.79,0.08,0.77,1.28,7.79,148.79,0.19,0.18
2012-10-09,09:43:06.000,1.2,7,1901101056,50.5816314,-2.4667879,5.11,7.78,146.34,0.04,0.77,1.30,7.78,146.34,0.18,0.18
