date,time,hdop,sat,svids,lat,lon,ele,sog,cog,roc,ehpe,evpe,sogu,cogu,ehve,evve
2012-10-09,13:01:37.000,1.0,9,540442724,50.5735126,-2.4583117,4.66,7.85,339.50,-0.03,0.56,0.90,7.85,339.50,0.13,0.13
2012-10-09,13:01:38.000,1.0,9,540442724,50.5735819,-2.4583479,4.74,8.24,343.36,0.05,0.56,0.91,8.24,343.36,0.13,0.13
2012-10-09,13:01:39.000,1.0,9,540442724,50.5736546,-2.4583792,4.84,8.36,345.79,0.08,0.56,0.91,8.36,345.79,0.13,0.13
2012-10-09,13:01:40.000,1.0,9,540442724,50.5737283,-2.4584057,4.86,8.29,348.19,0.07,0.56,0.91,8.29,348.19,0.13,0.13
2012-10-09,13:01:41.000,1.0,9,540442724,50.5738005,-2.4584198,4.90,7.77,357.62,0.05,0.56,0.91,7.77,357.62,0.13,0.13
2012-10-09,13:01:42.000,1.0,9,540442724,50.5738718,-2.4584319,4.87,8.05,350.12,0.03,0.56,0.91,8.05,350.12,0.13,0.13
2012-10-09,13:01:43.000,1.0,9,540442724,50.5739457,-2.4584584,4.92,8.66,344.37,0.06,0.56,0.92,8.66,344.37,0.13,0.13
2012-10-09,13:01:44.000,1.0,9,540442724,50.5740235,-2.4584939,4.95,9.18,343.29,0.05,0.56,0.92,9.18,343.29,0.13,0.13
2012-10-09,13:01:45.000,1.0,9,540442724,50.5741052,-2.4585275,5.04,9.42,347.08,0.09,0.56,0.92,9.42,347.08,0.13,0.13
2012-10-09,13:01:46.000,1.0,9,540442724,50.5741901,-2.4585579,4.98,9.74,347.18,0.02,0.56,0.92,9.74,347.18,0.13,0.13
2012-10-09,13:01:47.000,1.0,9,540442724,50.5742780,-2.4585954,4.93,10.31,342.70,0.01,0.56,0.92,10.31,342.70,0.13,0.13
2012-10-09,13:01:48.000,1.0,9,540442724,50.5743683,-2.4586402,4.97,10.55,342.11,0.04,0.56,0.92,10.55,342.11,0.13,0.13
2012-10-09,13:01:49.000,1.0,9,540442724,50.5744609,-2.4586826,5.00,10.71,345.17,0.05,0.57,0.92,10.71,345.17,0.13,0.13
2012-10-09,13:01:50.000,1.0,9,540442724,50.5745557,-2.4587219,5.11,10.90,345.20,0.10,0.57,0.92,10.90,345.20,0.13,0.13
2012-10-09,13:01:51.000,1.0,9,540442724,50.5746501,-2.4587561,4.99,10.45,348.82,-0.01,0.57,0.93,10.45,348.82,0.13,0.13
2012-10-09,13:01:52.000,1.0,9,540442724,50.5747426,-2.4587791,4.98,10.22,352.98,0.01,0.57,0.93,10.22,352.98,0.13,0.13
2012-10-09,13:01:53.000,1.0,9,540442724,50.5748338,-2.4587977,5.04,10.07,352.11,0.06,0.57,0.93,10.07,352.11,0.13,0.13
2012-10-09,13:01:54.000,1.0,9,540442724,50.5749240,-2.4588214,5.00,10.10,348.90,0.02,0.57,0.93,10.10,348.90,0.13,0.13
2012-10-09,13:01:55.000,1.0,9,540442724,50.5750141,-2.4588485,5.12,10.15,349.29,0.09,0.57,0.93,10.15,349.29,0.13,0.13
2012-10-09,13:01:56.000,1.0,9,540442724,50.5751024,-2.4588747,5.13,9.58,348.76,0.07,0.57,0.93,9.58,348.76,0.13,0.13
2012-10-09,13:01:57.000,1.0,9,540442724,50.5751876,-2.4588996,5.34,9.58,350.17,0.14,0.57,0.93,9.58,350.17,0.13,0.13
2012-10-09,13:01:58.000,1.0,9,540442724,50.5752717,-2.4589216,5.41,9.20,350.71,0.10,0.57,0.93,9.20,350.71,0.13,0.13
2012-10-09,13:01:59.000,1.0,9,540442724,50.5753526,-2.4589408,5.54,8.88,352.00,0.12,0.57,0.93,8.88,352.00,0.13,0.13
2012-10-09,13:02:00.000,1.0,9,540442724,50.5754318,-2.4589573,5.83,8.81,352.68,0.24,0.57,0.93,8.82,352.68,0.14,0.13
2012-10-09,13:02:01.000,1.0,9,540442724,50.5755118,-2.4589743,5.81,9.03,352.17,0.10,0.57,0.94,9.03,352.17,0.13,0.13
2012-10-09,13:02:02.000,1.0,9,540442724,50.5755935,-2.4589941,5.75,9.21,350.37,0.04,0.58,0.94,9.21,350.37,0.13,0.13
2012-10-09,13:02:03.000,1.0,9,540442724,50.5756772,-2.4590196,5.88,9.64,347.73,0.11,0.58,0.94,9.65,347.73,0.13,0.13
2012-10-09,13:02:04.000,1.0,9,540442724,50.5757628,-2.4590529,5.94,9.82,344.44,0.12,0.58,0.94,9.82,344.44,0.13,0.13
2012-10-09,13:02:05.000,1.0,9,540442724,50.5758492,-2.4590869,5.79,9.83,347.40,-0.01,0.58,0.94,9.83,347.40,0.13,0.13
2012-10-09,13:02:06.000,1.0,9,540442724,50.5759378,-2.4591175,5.94,10.26,347.57,0.08,0.58,0.94,10.27,347.57,0.13,0.13
2012-10-09,13:02:07.000,1.0,9,540442724,50.5760294,-2.4591469,5.96,10.38,349.16,0.07,0.58,0.94,10.38,349.16,0.13,0.13
2012-10-09,13:02:08.000,1.0,9,540442724,50.5761218,-2.4591748,6.00,10.40,349.02,0.08,0.58,0.94,10.40,349.02,0.13,0.13
2012-10-09,13:02:09.000,1.0,9,540442724,50.5762136,-2.4592016,5.90,10.25,350.01,-0.02,0.58,0.94,10.25,350.01,0.13,0.13
2012-10-09,13:02:10.000,1.0,9,540442724,50.5763045,-2.4592271,6.03,10.19,349.68,0.08,0.58,0.94,10.19,349.68,0.13,0.13
2012-10-09,13:02:11.000,1.0,9,540442724,50.5763960,-2.4592576,6.08,10.47,346.45,0.08,0.58,0.94,10.47,346.45,0.13,0.13
2012-10-09,13:02:12.000,1.0,9,540442724,50.5764898,-2.4592958,6.11,10.95,344.53,0.07,0.58,0.94,10.95,344.53,0.13,0.13
2012-10-09,13:02:13.000,1.0,9,540442724,50.5765861,-2.4593403,5.94,11.18,342.74,-0.04,0.58,0.94,11.18,342.74,0.14,0.13
2012-10-09,13:02:14.000,1.0,9,540442724,50.5766822,-2.4593899,6.03,11.20,341.00,0.06,0.58,0.94,11.20,341.00,0.13,0.13
2012-10-09,13:02:15.000,1.0,9,540442724,50.5767781,-2.4594399,6.01,11.12,342.33,0.03,0.58,0.94,11.12,342.33,0.13,0.13
2012-10-09,13:02:16.000,1.0,9,540442724,50.5768729,-2.4594818,5.90,10.70,346.25,-0.03,0.58,0.94,10.70,346.25,0.13,0.13
2012-10-09,13:02:17.000,1.0,9,540442724,50.5769659,-2.4595150,5.92,10.43,348.10,0.01,0.58,0.94,10.43,348.10,0.13,0.13
2012-10-09,13:02:18.000,1.0,9,540442724,50.5770580,-2.4595430,5.99,10.35,349.85,0.07,0.58,0.94,10.35,349.85,0.13,0.13
2012-10-09,13:02:19.000,1.0,9,540442724,50.5771504,-2.4595726,5.92,10.51,347.15,0.01,0.58,0.94,10.51,347.15,0.13,0.13
2012-10-09,13:02:20.000,1.0,9,540442724,50.5772435,-2.4596091,5.95,10.73,344.87,0.05,0.58,0.94,10.73,344.87,0.13,0.13
2012-10-09,13:02:21.000,1.0,9,540442724,50.5773375,-2.4596493,5.96,10.82,344.77,0.06,0.58,0.94,10.82,344.77,0.13,0.13
2012-10-09,13:02:22.000,1.0,9,540442724,50.5774316,-2.4596911,6.02,10.83,343.65,0.09,0.58,0.95,10.83,343.65,0.13,0.13
2012-10-09,13:02:23.000,1.0,9,540442724,50.5775258,-2.4597352,6.04,10.92,343.28,0.08,0.58,0.95,10.92,343.28,0.13,0.13
2012-10-09,13:02:24.000,1.0,9,540442724,50.5776220,-2.4597816,6.11,11.34,342.64,0.10,0.58,0.95,11.34,342.64,0.13,0.13
2012-10-09,13:02:25.000,1.0,9,540442724,50.5777182,-2.4598278,6.17,10.97,343.46,0.11,0.58,0.95,10.97,343.46,0.13,0.13
2012-10-09,13:02:26.000,1.0,9,540442724,50.5778114,-2.4598733,6.31,10.67,342.10,0.16,0.58,0.95,10.67,342.10,0.13,0.13
2012-10-09,13:02:27.000,1.0,9,540442724,50.5778999,-2.4599181,6.20,9.91,342.34,0.03,0.58,0.95,9.91,342.34,0.13,0.13
2012-10-09,13:02:28.000,1.0,9,540442724,50.5779851,-2.4599600,6.15,9.87,342.99,0.02,0.58,0.95,9.87,342.99,0.13,0.13
2012-10-09,13:02:29.000,1.0,9,540442724,50.5780711,-2.4600077,6.05,10.38,338.55,0.00,0.58,0.95,10.38,338.55,0.13,0.13
2012-10-09,13:02:30.000,1.0,9,540442724,50.5781601,-2.4600651,6.02,10.95,337.08,0.02,0.58,0.95,10.95,337.08,0.13,0.13
2012-10-09,13:02:31.000,1.0,9,540442724,50.5782514,-2.4601227,5.81,10.80,339.26,-0.08,0.58,0.96,10.80,339.26,0.13,0.13
2012-10-09,13:02:32.000,1.0,9,540442724,50.5783443,-2.4601755,5.84,11.12,340.94,0.02,0.58,0.96,11.12,340.94,0.13,0.13
2012-10-09,13:02:33.000,1.0,9,540442724,50.5784381,-2.4602274,6.01,10.92,340.27,0.12,0.58,0.96,10.92,340.27,0.13,0.13
2012-10-09,13:02:34.000,1.0,9,540442724,50.5785307,-2.4602861,5.85,11.15,336.04,-0.01,0.58,0.96,11.15,336.04,0.13,0.13
2012-10-09,13:02:35.000,1.0,9,540442724,50.5786237,-2.4603553,5.78,11.61,333.57,-0.02,0.58,0.96,11.61,333.57,0.13,0.13
2012-10-09,13:02:36.000,1.0,9,540442724,50.5787208,-2.4604264,5.63,12.05,336.36,-0.07,0.58,0.96,12.05,336.36,0.13,0.13
2012-10-09,13:02:37.000,1.0,9,540442724,50.5788224,-2.4604920,5.62,12.26,338.93,0.00,0.58,0.96,12.26,338.93,0.13,0.13
2012-10-09,13:02:38.000,1.0,9,540442724,50.5789259,-2.4605502,5.50,12.05,341.64,-0.06,0.58,0.96,12.05,341.64,0.13,0.13
2012-10-09,13:02:39.000,1.0,9,540442724,50.5790282,-2.4605974,5.50,11.58,345.49,-0.02,0.58,0.96,11.58,345.49,0.13,0.13
2012-10-09,13:02:40.000,1.0,9,540442724,50.5791272,-2.4606351,5.46,10.98,347.12,-0.03,0.58,0.96,10.98,347.12,0.13,0.13
2012-10-09,13:02:41.000,1.0,9,540442724,50.5792239,-2.4606652,5.30,10.82,350.19,-0.09,0.58,0.97,10.82,350.19,0.13,0.13
2012-10-09,13:02:42.000,1.0,9,540442724,50.5793187,-2.4606925,5.47,10.58,348.96,0.05,0.58,0.97,10.58,348.96,0.13,0.13
2012-10-09,13:02:43.000,1.0,9,540442724,50.5794113,-2.4607221,5.48,10.39,347.89,0.04,0.58,0.97,10.39,347.89,0.13,0.13
2012-10-09,13:02:44.000,1.0,9,540442724,50.5795028,-2.4607531,5.60,10.36,347.54,0.09,0.58,0.97,10.36,347.54,0.13,0.13
2012-10-09,13:02:45.000,1.0,9,540442724,50.5795942,-2.4607859,5.50,10.40,346.72,0.01,0.58,0.97,10.40,346.72,0.13,0.13
2012-10-09,13:02:46.000,1.0,9,540442724,50.5796859,-2.4608188,5.42,10.42,347.51,-0.03,0.58,0.97,10.42,347.51,0.13,0.13
2012-10-09,13:02:47.000,1.0,9,540442724,50.5797753,-2.4608461,5.57,9.83,350.08,0.09,0.58,0.97,9.83,350.08,0.13,0.13
2012-10-09,13:02:48.000,1.0,9,540442724,50.5798630,-2.4608733,5.39,9.92,347.41,-0.04,0.58,0.96,9.92,347.41,0.13,0.13
2012-10-09,13:02:49.000,1.0,9,540442724,50.5799502,-2.4609018,5.33,9.85,348.84,-0.02,0.58,0.96,9.85,348.84,0.13,0.13
2012-10-09,13:02:50.000,1.0,9,540442724,50.5800381,-2.4609317,5.43,10.10,346.55,0.06,0.58,0.96,10.10,346.55,0.13,0.13
2012-10-09,13:02:51.000,1.0,9,540442724,50.5801258,-2.4609622,5.43,9.82,348.48,0.03,0.58,0.96,9.82,348.48,0.13,0.13
2012-10-09,13:02:52.000,1.0,9,540442724,50.5802110,-2.4609834,5.41,9.34,353.12,0.02,0.58,0.96,9.34,353.12,0.13,0.13
2012-10-09,13:02:53.000,1.0,9,540442724,50.5802925,-2.4609970,5.39,8.86,354.30,0.00,0.58,0.96,8.86,354.30,0.13,0.13
2012-10-09,13:02:54.000,1.0,9,540442724,50.5803729,-2.4610091,5.33,9.03,354.30,-0.03,0.58,0.96,9.03,354.30,0.13,0.13
2012-10-09,13:02:55.000,1.0,9,540442724,50.5804549,-2.4610234,5.42,9.27,352.63,0.05,0.58,0.95,9.27,352.63,0.13,0.12
2012-10-09,13:02:56.000,1.0,9,540442724,50.5805385,-2.4610387,5.39,9.41,353.77,0.03,0.58,0.95,9.41,353.77,0.13,0.11
2012-10-09,13:02:57.000,1.0,9,540442724,50.5806233,-2.4610542,5.28,9.53,352.71,-0.02,0.58,0.95,9.53,352.71,0.13,0.11
2012-10-09,13:02:58.000,1.0,9,540442724,50.5807104,-2.4610780,5.44,10.10,347.56,0.10,0.58,0.94,10.10,347.56,0.13,0.11
2012-10-09,13:02:59.000,1.0,9,540442724,50.5808002,-2.4611030,5.56,10.13,351.93,0.13,0.58,0.94,10.13,351.93,0.13,0.11
2012-10-09,13:03:00.000,1.0,9,540442724,50.5808911,-2.4611242,5.38,10.21,350.80,-0.05,0.58,0.94,10.21,350.80,0.13,0.12
2012-10-09,13:03:01.000,1.0,9,540442724,50.5809846,-2.4611481,5.33,10.74,350.41,-0.03,0.58,0.93,10.74,350.41,0.13,0.12
2012-10-09,13:03:02.000,1.0,9,540442724,50.5810795,-2.4611723,5.49,10.56,350.88,0.10,0.58,0.93,10.57,350.88,0.13,0.13
2012-10-09,13:03:03.000,1.0,9,540442724,50.5811721,-2.4611944,5.44,10.16,351.54,0.02,0.58,0.93,10.16,351.54,0.13,0.13
2012-10-09,13:03:04.000,1.0,9,540442724,50.5812616,-2.4612187,5.48,9.97,348.65,0.04,0.58,0.94,9.97,348.65,0.13,0.13
2012-10-09,13:03:05.000,1.0,9,540442724,50.5813498,-2.4612472,5.35,9.96,347.83,-0.04,0.58,0.94,9.96,347.83,0.13,0.13
2012-10-09,13:03:06.000,1.0,9,540442724,50.5814371,-2.4612820,5.53,10.04,343.56,0.09,0.58,0.94,10.04,343.56,0.13,0.13
2012-10-09,13:03:07.000,1.0,9,540442724,50.5815232,-2.4613280,5.38,10.10,339.00,-0.04,0.58,0.94,10.10,339.00,0.13,0.13
2012-10-09,13:03:08.000,1.0,9,540442724,50.5816104,-2.4613802,5.57,10.61,339.22,0.09,0.58,0.94,10.61,339.22,0.13,0.13
2012-10-09,13:03:09.000,1.0,9,540442724,50.5816998,-2.4614315,5.69,10.50,340.75,0.12,0.58,0.94,10.50,340.75,0.13,0.13
2012-10-09,13:03:10.000,1.0,9,540442724,50.5817878,-2.4614724,5.63,9.82,346.19,0.04,0.58,0.95,9.82,346.19,0.13,0.13
2012-10-09,13:03:11.000,1.0,9,540442724,50.5818741,-2.4615018,5.58,9.76,349.17,0.01,0.58,0.95,9.76,349.17,0.13,0.13
2012-10-09,13:03:12.000,1.0,9,540442724,50.5819626,-2.4615255,5.46,10.09,351.21,-0.05,0.58,0.95,10.09,351.21,0.13,0.13
2012-10-09,13:03:13.000,1.0,9,540442724,50.5820527,-2.4615438,5.58,10.12,353.70,0.06,0.58,0.95,10.12,353.70,0.13,0.13
2012-10-09,13:03:14.000,1.0,9,540442724,50.5821440,-2.4615655,5.35,10.36,349.19,-0.07,0.58,0.95,10.36,349.19,0.13,0.13
2012-10-09,13:03:15.000,1.0,9,540442724,50.5822363,-2.4615938,5.32,10.51,348.63,-0.03,0.58,0.95,10.51,348.63,0.13,0.13
2012-10-09,13:03:16.000,1.0,9,540442724,50.5823292,-2.4616209,5.32,10.47,350.17,0.01,0.58,0.95,10.47,350.17,0.13,0.13
2012-10-09,13:03:17.000,1.0,9,540442724,50.5824222,-2.4616454,5.41,10.45,350.56,0.08,0.58,0.95,10.45,350.56,0.13,0.13
2012-10-09,13:03:18.000,1.0,9,540442724,50.5825146,-2.4616676,5.52,10.30,351.86,0.10,0.58,0.95,10.30,351.86,0.13,0.13
2012-10-09,13:03:19.000,1.0,9,540442724,50.5826060,-2.4616852,5.42,10.12,354.15,0.00,0.58,0.95,10.12,354.15,0.13,0.13
2012-10-09,13:03:20.000,1.0,9,540442724,50.5826942,-2.4616995,5.17,9.55,354.00,-0.12,0.58,0.95,9.56,354.00,0.14,0.13
2012-10-09,13:03:21.000,1.0,9,540442724,50.5827813,-2.4617157,5.08,9.87,352.22,-0.08,0.58,0.95,9.87,352.22,0.13,0.13
2012-10-09,13:03:22.000,1.0,9,540442724,50.5828687,-2.4617383,5.00,9.79,348.99,-0.06,0.58,0.95,9.79,348.99,0.13,0.13
2012-10-09,13:03:23.000,1.0,9,540442724,50.5829556,-2.4617664,4.82,9.85,347.63,-0.13,0.58,0.95,9.85,347.63,0.13,0.13
2012-10-09,13:03:24.000,1.0,9,540442724,50.5830433,-2.4617932,4.93,9.97,350.06,0.01,0.57,0.95,9.97,350.06,0.13,0.13
2012-10-09,13:03:25.000,1.0,9,540442724,50.5831304,-2.4618166,4.99,9.66,350.38,0.03,0.57,0.95,9.66,350.38,0.13,0.13
2012-10-09,13:03:26.000,1.0,9,540442724,50.5832161,-2.4618422,5.24,9.76,348.21,0.16,0.57,0.95,9.76,348.21,0.13,0.13
2012-10-09,13:03:27.000,1.0,9,540442724,50.5833021,-2.4618717,5.16,9.72,347.22,0.01,0.57,0.94,9.72,347.22,0.13,0.13
2012-10-09,13:03:28.000,1.0,9,540442724,50.5833883,-2.4619034,5.14,9.94,346.64,0.00,0.57,0.94,9.94,346.64,0.13,0.13
2012-10-09,13:03:29.000,1.0,9,540442724,50.5834750,-2.4619359,5.34,9.86,346.53,0.11,0.57,0.94,9.86,346.53,0.13,0.13
2012-10-09,13:03:30.000,1.0,9,540442724,50.5835596,-2.4619700,5.33,9.55,344.94,0.03,0.57,0.94,9.55,344.94,0.13,0.13
2012-10-09,13:03:31.000,1.0,9,540442724,50.5836430,-2.4620030,5.46,9.59,346.99,0.09,0.57,0.94,9.60,346.99,0.13,0.13
2012-10-09,13:03:32.000,1.0,9,540442724,50.5837273,-2.4620319,5.48,9.58,348.45,0.05,0.57,0.94,9.58,348.45,0.13,0.13
2012-10-09,13:03:33.000,1.0,9,540442724,50.5838115,-2.4620566,5.48,9.48,350.45,0.02,0.58,0.94,9.48,350.45,0.13,0.13
2012-10-09,13:03:34.000,1.0,9,540442724,50.5838958,-2.4620746,5.45,9.42,353.87,0.00,0.58,0.94,9.42,353.87,0.13,0.13
2012-10-09,13:03:35.000,1.0,9,540442724,50.5839800,-2.4620935,5.51,9.52,349.98,0.05,0.58,0.94,9.52,349.98,0.13,0.13
2012-10-09,13:03:36.000,1.0,9,540442724,50.5840640,-2.4621180,5.50,9.45,349.08,0.03,0.58,0.95,9.45,349.08,0.13,0.13
2012-10-09,13:03:37.000,1.0,9,540442724,50.5841482,-2.4621448,5.51,9.61,348.12,0.03,0.58,0.95,9.61,348.12,0.13,0.13
2012-10-09,13:03:38.000,1.0,9,540442724,50.5842324,-2.4621722,5.68,9.52,348.42,0.12,0.58,0.95,9.52,348.42,0.13,0.13
2012-10-09,13:03:39.000,1.0,9,540442724,50.5843162,-2.4621956,5.58,9.34,351.42,0.01,0.57,0.95,9.34,351.42,0.13,0.13
2012-10-09,13:03:40.000,1.0,9,540442724,50.5843994,-2.4622173,5.61,9.40,349.73,0.04,0.57,0.95,9.40,349.73,0.13,0.13
2012-10-09,13:03:41.000,1.0,9,540442724,50.5844836,-2.4622403,5.60,9.54,350.47,0.02,0.57,0.95,9.54,350.47,0.13,0.13
2012-10-09,13:03:42.000,1.0,9,540442724,50.5845667,-2.4622559,5.67,9.08,355.76,0.06,0.57,0.95,9.08,355.76,0.13,0.13
2012-10-09,13:03:43.000,1.0,9,540442724,50.5846465,-2.4622571,5.51,8.66,2.89,-0.06,0.57,0.95,8.66,2.89,0.13,0.13
2012-10-09,13:03:44.000,1.0,9,540442724,50.5847226,-2.4622480,5.50,8.31,5.37,-0.03,0.57,0.95,8.31,5.37,0.13,0.13
2012-10-09,13:03:45.000,1.0,9,540442724,50.5847968,-2.4622434,5.41,8.21,358.92,-0.06,0.57,0.94,8.21,358.92,0.13,0.13
2012-10-09,13:03:46.000,1.0,9,540442724,50.5848689,-2.4622483,5.59,7.92,355.83,0.09,0.57,0.94,7.92,355.83,0.13,0.13
2012-10-09,13:03:47.000,1.0,9,540442724,50.5849362,-2.4622581,5.82,7.18,353.47,0.18,0.57,0.94,7.18,353.47,0.13,0.13
2012-10-09,13:03:48.000,1.0,9,540442724,50.5849940,-2.4622676,5.94,5.85,354.68,0.15,0.57,0.94,5.85,354.68,0.13,0.13
2012-10-09,13:03:49.000,1.0,9,540442724,50.5850361,-2.4622656,5.82,3.73,12.05,-0.01,0.58,0.95,3.73,12.05,0.14,0.13
2012-10-09,13:04:17.000,1.0,9,540442724,50.5848635,-2.4622065,4.31,2.79,164.33,0.02,0.75,1.08,2.79,164.33,0.12,0.13
2012-10-09,13:04:18.000,1.0,9,540442724,50.5848383,-2.4621974,4.38,2.73,167.17,0.06,0.74,1.08,2.73,167.17,0.11,0.13
2012-10-09,13:04:19.000,1.0,9,540442724,50.5848150,-2.4621891,4.45,2.41,164.77,0.07,0.73,1.07,2.41,164.77,0.11,0.13
2012-10-09,13:04:21.000,1.0,9,540442724,50.5847756,-2.4621694,4.55,2.54,160.55,0.05,0.70,1.06,2.54,160.55,0.13,0.13
2012-10-09,13:04:22.000,1.0,9,540442724,50.5847531,-2.4621581,4.58,2.57,162.05,0.03,0.70,1.06,2.57,162.05,0.13,0.14
2012-10-09,13:04:23.000,1.0,9,540442724,50.5847313,-2.4621465,4.73,2.42,159.00,0.09,0.69,1.06,2.43,159.00,0.13,0.14
