date,time,hdop,sat,svids,lat,lon,ele,sog,cog,roc,ehpe,evpe,sogu,cogu,ehve,evve
2015-10-06,09:48:16.000,0.8,9,104497344,50.5731556,-2.4602635,2.93,2.69,269.32,0.12,0.60,0.89,2.69,269.32,0.11,0.12
2015-10-06,09:48:17.000,0.8,9,104497344,50.5731532,-2.4603024,2.79,2.72,262.98,0.02,0.60,0.89,2.72,262.98,0.11,0.12
2015-10-06,09:48:18.000,0.8,9,104497344,50.5731499,-2.4603455,2.76,3.35,264.46,0.03,0.60,0.90,3.35,264.46,0.12,0.12
2015-10-06,09:48:19.000,0.8,9,104497344,50.5731462,-2.4603927,2.59,3.28,263.98,-0.06,0.60,0.89,3.28,263.98,0.10,0.11
2015-10-06,09:48:20.000,0.8,9,104497344,50.5731463,-2.4604368,2.74,2.98,276.66,0.11,0.60,0.89,2.99,276.66,0.10,0.11
2015-10-06,09:48:21.000,0.8,9,104497344,50.5731484,-2.4604761,2.76,2.55,274.67,0.09,0.60,0.89,2.55,274.67,0.10,0.10
2015-10-06,09:48:23.000,0.8,9,104497344,50.5731502,-2.4605449,2.72,2.41,272.67,0.04,0.60,0.89,2.41,272.67,0.10,0.10
2015-10-06,09:48:24.000,0.8,9,104497344,50.5731500,-2.4605808,2.72,2.61,268.11,0.06,0.60,0.89,2.61,268.11,0.12,0.12
2015-10-06,09:48:25.000,0.8,9,104497344,50.5731478,-2.4606193,2.72,2.80,263.57,0.06,0.60,0.90,2.80,263.57,0.12,0.12
2015-10-06,09:48:26.000,0.8,9,104497344,50.5731448,-2.4606592,2.64,2.80,265.33,0.00,0.60,0.90,2.80,265.33,0.12,0.12
2015-10-06,09:48:27.000,0.8,9,104497344,50.5731414,-2.4606998,2.70,2.95,260.16,0.08,0.60,0.90,2.95,260.16,0.12,0.13
2015-10-06,09:48:28.000,0.8,9,104497344,50.5731350,-2.4607415,2.62,3.01,255.18,0.02,0.60,0.91,3.01,255.18,0.12,0.13
2015-10-06,09:48:29.000,0.8,9,104497344,50.5731277,-2.4607848,2.57,3.23,256.46,0.02,0.61,0.91,3.23,256.46,0.12,0.13
2015-10-06,09:48:30.000,0.8,9,104497344,50.5731196,-2.4608308,2.53,3.44,254.01,0.02,0.61,0.92,3.44,254.01,0.12,0.13
2015-10-06,09:48:31.000,0.8,9,104497344,50.5731101,-2.4608783,2.50,3.52,252.02,0.03,0.61,0.92,3.52,252.02,0.12,0.13
2015-10-06,09:48:32.000,0.8,9,104497344,50.5731001,-2.4609257,2.41,3.42,253.04,0.00,0.61,0.93,3.42,253.04,0.13,0.13
2015-10-06,09:48:33.000,0.8,9,104497344,50.5730915,-2.4609689,2.34,2.91,253.48,-0.01,0.62,0.93,2.91,253.48,0.13,0.14
2015-10-06,09:48:34.000,1.0,8,104497216,50.5730861,-2.4610057,2.49,2.44,261.08,0.11,0.62,0.93,2.45,261.08,0.11,0.12
2015-10-06,09:48:37.000,0.8,9,104497344,50.5730827,-2.4611020,2.51,2.43,263.56,0.06,0.61,0.92,2.43,263.56,0.11,0.11
2015-10-06,09:48:38.000,0.8,9,104497344,50.5730790,-2.4611387,2.47,2.75,260.55,0.04,0.61,0.93,2.75,260.55,0.11,0.12
2015-10-06,09:48:39.000,0.8,9,104497344,50.5730750,-2.4611785,2.43,2.88,262.90,0.03,0.61,0.93,2.88,262.90,0.11,0.12
2015-10-06,09:48:40.000,0.8,9,104497344,50.5730709,-2.4612169,2.43,2.57,259.08,0.05,0.61,0.92,2.57,259.08,0.11,0.12
2015-10-06,09:48:42.000,1.0,8,104497216,50.5730671,-2.4612854,2.48,2.40,268.69,0.06,0.62,0.93,2.41,268.69,0.12,0.13
2015-10-06,09:48:43.000,0.8,9,104497344,50.5730661,-2.4613204,2.49,2.49,267.74,0.05,0.62,0.94,2.49,267.74,0.12,0.13
2015-10-06,09:48:44.000,0.8,9,104497344,50.5730649,-2.4613556,2.48,2.44,267.18,0.03,0.62,0.94,2.44,267.18,0.11,0.12
2015-10-06,09:48:45.000,0.8,9,104497344,50.5730631,-2.4613913,2.49,2.56,265.02,0.08,0.62,0.94,2.56,265.02,0.12,0.12
2015-10-06,09:48:46.000,0.8,9,104497344,50.5730599,-2.4614268,2.43,2.39,261.23,0.08,0.62,0.94,2.39,261.23,0.12,0.12
2015-10-06,09:48:47.000,0.8,9,104497344,50.5730555,-2.4614614,2.36,2.45,258.92,0.08,0.62,0.94,2.45,258.92,0.12,0.12
2015-10-06,09:48:48.000,0.8,9,104497344,50.5730491,-2.4614956,2.29,2.47,250.73,0.05,0.62,0.94,2.47,250.73,0.12,0.12
2015-10-06,09:48:49.000,0.8,9,104497344,50.5730411,-2.4615311,2.12,2.70,252.64,-0.01,0.62,0.93,2.70,252.64,0.11,0.12
2015-10-06,09:48:50.000,0.8,9,104497344,50.5730322,-2.4615704,1.98,3.04,249.91,-0.03,0.62,0.93,3.04,249.91,0.11,0.12
2015-10-06,09:48:51.000,0.8,9,104497344,50.5730237,-2.4616148,1.93,3.39,256.72,0.02,0.61,0.93,3.39,256.72,0.11,0.12
2015-10-06,09:48:52.000,0.8,9,104497344,50.5730177,-2.4616642,1.87,3.62,262.58,0.02,0.61,0.93,3.62,262.58,0.11,0.12
2015-10-06,09:48:53.000,0.8,9,104497344,50.5730128,-2.4617171,1.86,3.83,261.50,0.04,0.61,0.92,3.83,261.50,0.11,0.12
2015-10-06,09:48:54.000,0.8,9,104497344,50.5730061,-2.4617726,1.76,4.02,258.56,0.00,0.61,0.92,4.02,258.56,0.11,0.12
2015-10-06,09:48:55.000,0.8,9,104497344,50.5729984,-2.4618337,1.70,4.63,259.56,0.02,0.61,0.92,4.63,259.56,0.11,0.12
2015-10-06,09:48:56.000,0.8,9,104497344,50.5729898,-2.4619004,1.63,4.84,258.38,0.01,0.61,0.92,4.84,258.38,0.13,0.13
2015-10-06,09:48:57.000,0.8,9,104497344,50.5729805,-2.4619682,1.54,4.82,257.99,-0.02,0.61,0.93,4.82,257.99,0.13,0.14
2015-10-06,09:48:58.000,0.8,9,104497344,50.5729731,-2.4620309,1.68,4.21,261.32,0.07,0.62,0.93,4.21,261.32,0.13,0.14
2015-10-06,09:48:59.000,0.8,9,104497344,50.5729698,-2.4620852,1.70,3.47,269.26,0.05,0.62,0.94,3.47,269.26,0.13,0.14
2015-10-06,09:49:00.000,0.8,9,104497344,50.5729709,-2.4621315,1.72,3.06,276.19,0.05,0.62,0.94,3.06,276.19,0.13,0.14
2015-10-06,09:49:01.000,0.8,9,104497344,50.5729759,-2.4621701,1.76,2.53,288.88,0.05,0.62,0.95,2.53,288.88,0.12,0.13
2015-10-06,09:49:02.000,0.8,9,104497344,50.5729835,-2.4622030,1.81,2.39,291.56,0.08,0.62,0.94,2.39,291.56,0.11,0.12
2015-10-06,09:49:04.000,0.8,9,104497344,50.5730097,-2.4622590,1.31,2.87,316.25,-0.19,0.63,0.95,2.88,316.25,0.19,0.14
2015-10-06,09:49:30.000,0.8,9,104497344,50.5730890,-2.4622320,3.44,2.65,47.77,0.14,1.05,1.12,2.66,47.77,0.14,0.13
2015-10-06,09:49:31.000,0.8,9,104497344,50.5731068,-2.4622032,3.48,2.85,43.48,0.12,1.01,1.12,2.86,43.48,0.14,0.13
2015-10-06,09:49:32.000,0.8,9,104497344,50.5731278,-2.4621757,3.64,3.07,35.23,0.17,0.98,1.10,3.07,35.23,0.13,0.13
2015-10-06,09:49:33.000,0.8,9,104497344,50.5731500,-2.4621511,3.61,2.84,35.16,0.10,0.96,1.09,2.84,35.16,0.11,0.12
2015-10-06,09:49:36.000,0.8,9,104497344,50.5732028,-2.4620930,3.62,2.45,31.35,0.11,0.89,1.07,2.45,31.35,0.13,0.13
2015-10-06,09:49:37.000,0.8,9,104497344,50.5732221,-2.4620759,3.66,2.39,27.08,0.10,0.88,1.07,2.40,27.08,0.12,0.12
2015-10-06,09:49:41.000,0.8,9,104497344,50.5732944,-2.4620158,3.78,2.39,33.11,0.07,0.82,1.05,2.39,33.11,0.12,0.12
2015-10-06,09:49:42.000,0.8,9,104497344,50.5733142,-2.4619972,3.83,2.67,28.32,0.09,0.81,1.04,2.67,28.32,0.12,0.12
2015-10-06,09:49:43.000,0.8,9,104497344,50.5733342,-2.4619775,3.85,2.54,35.03,0.08,0.80,1.04,2.55,35.03,0.12,0.12
2015-10-06,09:49:44.000,0.8,9,104497344,50.5733546,-2.4619544,3.83,2.99,36.36,0.05,0.79,1.04,2.99,36.36,0.12,0.12
2015-10-06,09:49:45.000,0.8,9,104497344,50.5733770,-2.4619294,3.82,3.11,34.64,0.08,0.78,1.03,3.11,34.64,0.11,0.12
2015-10-06,09:49:46.000,0.8,9,104497344,50.5733991,-2.4619031,3.75,3.06,40.15,0.05,0.77,1.02,3.06,40.15,0.11,0.12
2015-10-06,09:49:47.000,0.8,9,104497344,50.5734205,-2.4618751,3.76,3.11,39.55,0.09,0.76,1.01,3.11,39.55,0.11,0.12
2015-10-06,09:49:48.000,0.8,9,104497344,50.5734419,-2.4618473,3.75,3.05,39.84,0.09,0.75,1.00,3.05,39.84,0.12,0.12
2015-10-06,09:49:49.000,0.8,9,104497344,50.5734615,-2.4618200,3.80,2.76,43.25,0.12,0.74,1.00,2.77,43.25,0.11,0.12
2015-10-06,09:49:50.000,0.8,9,104497344,50.5734804,-2.4617922,3.73,3.02,43.35,0.06,0.73,0.99,3.02,43.35,0.11,0.12
2015-10-06,09:49:51.000,0.8,9,104497344,50.5735001,-2.4617637,3.71,2.94,41.69,0.07,0.72,0.98,2.94,41.69,0.11,0.12
2015-10-06,09:49:52.000,0.8,9,104497344,50.5735190,-2.4617374,3.70,2.68,41.81,0.08,0.71,0.98,2.68,41.81,0.11,0.12
2015-10-06,09:49:53.000,0.8,9,104497344,50.5735363,-2.4617121,3.76,2.56,43.21,0.10,0.71,0.98,2.57,43.21,0.12,0.12
2015-10-06,09:49:54.000,0.8,9,104497344,50.5735533,-2.4616876,3.79,2.56,41.62,0.09,0.71,0.98,2.56,41.62,0.12,0.12
2015-10-06,09:49:58.000,0.8,9,104497344,50.5736215,-2.4616070,3.90,2.46,33.81,0.07,0.69,0.98,2.46,33.81,0.12,0.12
2015-10-06,09:49:59.000,0.8,9,104497344,50.5736403,-2.4615866,3.93,2.62,35.17,0.08,0.69,0.97,2.62,35.17,0.12,0.12
2015-10-06,09:50:00.000,0.8,9,104497344,50.5736593,-2.4615642,3.95,2.66,38.53,0.07,0.68,0.97,2.67,38.53,0.12,0.12
2015-10-06,09:50:01.000,0.8,9,104497344,50.5736776,-2.4615394,3.97,2.71,42.25,0.07,0.68,0.97,2.71,42.25,0.12,0.12
2015-10-06,09:50:02.000,0.8,9,104497344,50.5736954,-2.4615146,4.03,2.58,40.38,0.10,0.68,0.97,2.58,40.38,0.12,0.12
2015-10-06,09:50:04.000,0.8,9,104497344,50.5737274,-2.4614650,4.06,2.76,44.70,0.08,0.67,0.97,2.76,44.70,0.12,0.12
2015-10-06,09:50:05.000,0.8,9,104497344,50.5737462,-2.4614363,4.05,3.10,44.09,0.08,0.67,0.96,3.10,44.09,0.11,0.12
2015-10-06,09:50:06.000,0.8,9,104497344,50.5737660,-2.4614057,4.04,3.11,45.22,0.08,0.66,0.96,3.11,45.22,0.11,0.12
2015-10-06,09:50:07.000,0.8,9,104497344,50.5737841,-2.4613753,4.10,2.79,48.01,0.10,0.66,0.96,2.79,48.01,0.12,0.12
2015-10-06,09:50:08.000,0.8,9,104497344,50.5738002,-2.4613460,4.11,2.72,50.10,0.08,0.66,0.96,2.72,50.10,0.12,0.12
2015-10-06,09:50:09.000,0.8,9,104497344,50.5738158,-2.4613159,4.15,2.78,51.14,0.09,0.66,0.96,2.78,51.14,0.12,0.12
2015-10-06,09:50:10.000,0.8,9,104497344,50.5738324,-2.4612884,4.22,2.62,41.13,0.11,0.66,0.96,2.62,41.13,0.12,0.12
2015-10-06,09:50:11.000,0.8,9,104497344,50.5738496,-2.4612635,4.24,2.62,44.08,0.09,0.66,0.96,2.62,44.08,0.12,0.12
2015-10-06,09:50:12.000,0.8,9,104497344,50.5738660,-2.4612366,4.23,2.68,48.27,0.06,0.65,0.96,2.68,48.27,0.12,0.12
2015-10-06,09:50:13.000,0.8,9,104497344,50.5738830,-2.4612066,4.24,3.02,48.18,0.06,0.65,0.96,3.02,48.18,0.12,0.12
2015-10-06,09:50:14.000,0.8,9,104497344,50.5739009,-2.4611742,4.28,3.06,49.37,0.08,0.65,0.96,3.06,49.37,0.12,0.12
2015-10-06,09:50:15.000,0.8,9,104497344,50.5739186,-2.4611420,4.31,2.99,48.39,0.09,0.65,0.96,2.99,48.39,0.12,0.12
2015-10-06,09:50:16.000,0.8,9,104497344,50.5739360,-2.4611105,4.35,2.92,49.74,0.09,0.65,0.96,2.92,49.74,0.12,0.12
2015-10-06,09:50:17.000,0.8,9,104497344,50.5739523,-2.4610803,4.41,2.71,49.03,0.11,0.65,0.96,2.71,49.03,0.12,0.12
2015-10-06,09:50:18.000,0.8,9,104497344,50.5739676,-2.4610530,4.44,2.48,48.09,0.10,0.65,0.96,2.48,48.09,0.12,0.12
2015-10-06,09:50:19.000,0.8,9,104497344,50.5739824,-2.4610273,4.41,2.50,48.21,0.08,0.64,0.96,2.50,48.21,0.11,0.12
2015-10-06,09:50:20.000,0.8,9,104497344,50.5739973,-2.4610019,4.34,2.52,47.67,0.08,0.64,0.95,2.52,47.67,0.11,0.12
2015-10-06,09:50:21.000,0.8,9,104497344,50.5740128,-2.4609756,4.33,2.62,47.03,0.08,0.64,0.95,2.62,47.03,0.11,0.12
2015-10-06,09:50:22.000,0.8,9,104497344,50.5740281,-2.4609477,4.29,2.67,51.64,0.08,0.63,0.94,2.67,51.64,0.11,0.12
2015-10-06,09:50:23.000,0.8,9,104497344,50.5740443,-2.4609171,4.27,3.03,49.78,0.09,0.63,0.94,3.03,49.78,0.11,0.12
2015-10-06,09:50:24.000,0.8,9,104497344,50.5740630,-2.4608816,4.23,3.54,51.04,0.07,0.63,0.94,3.54,51.04,0.11,0.12
2015-10-06,09:50:25.000,0.8,9,104497344,50.5740839,-2.4608405,4.23,3.93,51.64,0.08,0.63,0.93,3.93,51.64,0.11,0.12
2015-10-06,09:50:26.000,0.8,9,104497344,50.5741059,-2.4607982,4.23,3.83,50.09,0.08,0.62,0.93,3.83,50.09,0.12,0.12
2015-10-06,09:50:27.000,0.8,9,104497344,50.5741266,-2.4607588,4.22,3.46,50.76,0.08,0.62,0.93,3.46,50.76,0.12,0.12
2015-10-06,09:50:28.000,0.8,9,104497344,50.5741451,-2.4607229,4.22,3.12,51.41,0.09,0.62,0.93,3.12,51.41,0.12,0.12
2015-10-06,09:50:29.000,0.8,9,104497344,50.5741627,-2.4606901,4.23,3.03,48.12,0.09,0.62,0.92,3.03,48.12,0.12,0.12
2015-10-06,09:50:30.000,0.8,9,104497344,50.5741811,-2.4606609,4.18,2.88,43.14,0.07,0.62,0.92,2.88,43.14,0.12,0.12
2015-10-06,09:50:31.000,0.8,9,104497344,50.5741981,-2.4606342,4.23,2.50,47.02,0.09,0.62,0.93,2.50,47.02,0.12,0.12
2015-10-06,09:50:32.000,0.8,9,104497344,50.5742135,-2.4606059,4.28,2.80,51.04,0.09,0.62,0.93,2.80,51.04,0.13,0.13
2015-10-06,09:50:33.000,0.8,9,104497344,50.5742301,-2.4605723,4.31,3.24,52.62,0.09,0.62,0.94,3.24,52.62,0.13,0.13
2015-10-06,09:50:34.000,0.8,9,104497344,50.5742492,-2.4605329,4.29,3.82,52.82,0.08,0.62,0.93,3.82,52.82,0.12,0.12
2015-10-06,09:50:35.000,0.8,9,104497344,50.5742710,-2.4604898,4.33,4.00,50.48,0.12,0.62,0.93,4.00,50.48,0.13,0.12
2015-10-06,09:50:36.000,0.8,9,104497344,50.5742932,-2.4604471,4.41,3.86,51.14,0.16,0.62,0.93,3.86,51.14,0.13,0.12
2015-10-06,09:50:37.000,0.8,9,104497344,50.5743137,-2.4604052,4.39,3.70,54.14,0.11,0.62,0.93,3.70,54.14,0.13,0.13
2015-10-06,09:50:38.000,0.8,9,104497344,50.5743326,-2.4603622,4.45,3.71,55.91,0.11,0.62,0.94,3.71,55.91,0.13,0.13
2015-10-06,09:50:39.000,0.8,9,104497344,50.5743535,-2.4603176,4.50,4.14,51.52,0.11,0.63,0.95,4.14,51.52,0.13,0.13
2015-10-06,09:50:40.000,0.8,9,104497344,50.5743784,-2.4602706,4.52,4.50,48.98,0.09,0.63,0.95,4.51,48.98,0.13,0.13
2015-10-06,09:50:41.000,0.8,9,104497344,50.5744046,-2.4602224,4.60,4.47,49.60,0.11,0.63,0.96,4.47,49.60,0.13,0.13
2015-10-06,09:50:42.000,0.8,9,104497344,50.5744269,-2.4601784,4.71,3.53,53.14,0.14,0.63,0.97,3.53,53.14,0.13,0.13
2015-10-06,09:50:43.000,0.8,9,104497344,50.5744435,-2.4601461,4.76,2.40,48.25,0.12,0.64,0.97,2.41,48.25,0.13,0.13
2015-10-06,09:50:46.000,0.8,9,104497344,50.5744790,-2.4600706,4.93,2.61,55.38,0.10,0.64,0.99,2.61,55.38,0.14,0.14
2015-10-06,09:50:47.000,0.8,9,104497344,50.5744927,-2.4600405,4.93,2.72,53.89,0.12,0.64,0.99,2.72,53.89,0.14,0.13
2015-10-06,09:50:48.000,0.8,9,104497344,50.5745063,-2.4600108,5.00,2.50,54.55,0.12,0.65,1.00,2.50,54.55,0.14,0.13
2015-10-06,09:50:59.000,0.8,9,104497344,50.5746345,-2.4597774,5.82,2.56,44.53,0.09,0.66,1.02,2.56,44.53,0.13,0.13
2015-10-06,09:51:00.000,0.8,9,104497344,50.5746504,-2.4597524,5.86,2.48,45.36,0.09,0.66,1.03,2.48,45.36,0.13,0.13
2015-10-06,09:51:12.000,0.8,9,104497344,50.5748191,-2.4595038,6.16,2.40,48.16,0.07,0.65,1.01,2.40,48.16,0.12,0.12
2015-10-06,09:51:13.000,0.8,9,104497344,50.5748345,-2.4594781,6.03,2.73,46.93,0.06,0.65,1.00,2.73,46.93,0.12,0.12
2015-10-06,09:51:14.000,0.8,9,104497344,50.5748508,-2.4594508,6.10,2.59,46.83,0.10,0.65,1.00,2.59,46.83,0.12,0.12
2015-10-06,09:51:15.000,0.8,9,104497344,50.5748656,-2.4594250,6.11,2.36,49.44,0.08,0.65,1.00,2.36,49.44,0.12,0.12
2015-10-06,09:51:16.000,0.8,9,104497344,50.5748802,-2.4593994,6.11,2.53,47.38,0.07,0.64,1.00,2.53,47.38,0.12,0.12
2015-10-06,09:51:17.000,0.8,9,104497344,50.5748961,-2.4593732,6.11,2.62,45.87,0.07,0.64,1.00,2.63,45.87,0.12,0.12
2015-10-06,09:51:18.000,0.8,9,104497344,50.5749126,-2.4593472,6.13,2.60,44.59,0.08,0.64,1.00,2.60,44.59,0.12,0.12
2015-10-06,09:51:20.000,0.8,9,104497344,50.5749423,-2.4592984,6.18,2.38,48.11,0.06,0.64,1.00,2.38,48.11,0.12,0.12
2015-10-06,09:51:21.000,0.8,9,104497344,50.5749565,-2.4592725,6.21,2.50,50.24,0.08,0.64,1.00,2.50,50.24,0.12,0.12
2015-10-06,09:51:22.000,0.8,9,104497344,50.5749707,-2.4592444,6.25,2.60,52.72,0.10,0.64,1.00,2.60,52.72,0.12,0.12
2015-10-06,09:51:23.000,0.8,9,104497344,50.5749852,-2.4592156,6.29,2.65,50.85,0.10,0.64,1.00,2.65,50.85,0.12,0.12
2015-10-06,09:51:24.000,0.8,9,104497344,50.5749999,-2.4591864,6.29,2.68,52.61,0.08,0.64,1.00,2.68,52.61,0.12,0.12
2015-10-06,09:51:25.000,0.8,9,104497344,50.5750141,-2.4591581,6.32,2.46,50.67,0.09,0.64,1.00,2.46,50.67,0.12,0.12
2015-10-06,09:51:28.000,0.8,9,104497344,50.5750482,-2.4590834,6.45,2.44,56.76,0.11,0.65,1.01,2.45,56.76,0.13,0.13
2015-10-06,09:51:29.000,0.8,9,104497344,50.5750599,-2.4590550,6.46,2.40,57.85,0.10,0.65,1.01,2.40,57.85,0.13,0.13
2015-10-06,09:51:30.000,0.8,9,104497344,50.5750716,-2.4590258,6.53,2.52,57.39,0.12,0.65,1.01,2.52,57.39,0.13,0.13
2015-10-06,09:51:31.000,0.8,9,104497344,50.5750838,-2.4589957,6.58,2.59,57.36,0.12,0.65,1.01,2.59,57.36,0.13,0.13
2015-10-06,09:51:32.000,0.8,9,104497344,50.5750966,-2.4589652,6.55,2.64,55.97,0.08,0.65,1.01,2.65,55.97,0.13,0.13
2015-10-06,09:51:33.000,0.8,9,104497344,50.5751099,-2.4589375,6.52,2.41,51.06,0.12,0.65,1.01,2.41,51.06,0.13,0.13
2015-10-06,09:51:36.000,0.8,9,104497344,50.5751448,-2.4588630,6.61,2.39,57.06,0.11,0.65,1.01,2.39,57.06,0.13,0.13
2015-10-06,09:51:37.000,0.8,9,104497344,50.5751566,-2.4588350,6.61,2.43,55.86,0.09,0.65,1.01,2.43,55.86,0.12,0.13
2015-10-06,09:51:38.000,0.8,9,104497344,50.5751685,-2.4588070,6.64,2.38,56.42,0.10,0.65,1.02,2.38,56.42,0.13,0.13
2015-10-06,09:51:39.000,0.8,9,104497344,50.5751807,-2.4587788,6.67,2.50,54.96,0.10,0.65,1.02,2.50,54.96,0.12,0.13
2015-10-06,09:51:40.000,0.8,9,104497344,50.5751935,-2.4587500,6.61,2.54,55.81,0.06,0.65,1.02,2.54,55.81,0.12,0.12
2015-10-06,09:51:50.000,0.8,9,104497344,50.5752966,-2.4584742,6.85,2.37,63.86,0.07,0.67,1.08,2.37,63.86,0.14,0.14
2015-10-06,09:52:28.000,0.8,9,104497344,50.5756857,-2.4576094,7.81,2.60,53.95,0.05,0.68,1.10,2.60,53.95,0.12,0.12
2015-10-06,09:52:29.000,0.8,9,104497344,50.5756986,-2.4575807,7.76,2.44,55.32,0.04,0.67,1.09,2.44,55.32,0.12,0.12
2015-10-06,09:52:47.000,0.8,9,104497344,50.5758816,-2.4571462,7.70,2.38,52.88,0.03,0.69,1.09,2.38,52.88,0.12,0.12
2015-10-06,09:52:48.000,0.8,9,104497344,50.5758949,-2.4571197,7.77,2.41,49.86,0.09,0.69,1.09,2.42,49.86,0.12,0.12
2015-10-06,09:52:49.000,0.8,9,104497344,50.5759094,-2.4570927,7.76,2.65,49.82,0.07,0.69,1.10,2.65,49.82,0.14,0.13
2015-10-06,09:52:50.000,0.8,9,104497344,50.5759232,-2.4570640,7.82,2.49,55.31,0.12,0.69,1.10,2.49,55.31,0.14,0.14
2015-10-06,09:52:52.000,0.8,9,104497344,50.5759433,-2.4570037,7.85,2.58,65.54,0.12,0.69,1.11,2.58,65.54,0.14,0.14
2015-10-06,09:52:53.000,1.0,8,104497216,50.5759535,-2.4569665,7.83,3.18,67.33,0.09,0.69,1.11,3.19,67.33,0.14,0.14
2015-10-06,09:52:54.000,0.8,9,104497344,50.5759651,-2.4569257,7.74,3.25,65.13,0.09,0.69,1.12,3.25,65.13,0.14,0.14
2015-10-06,09:52:55.000,0.8,9,104497344,50.5759786,-2.4568855,7.77,3.23,58.67,0.11,0.69,1.12,3.23,58.67,0.14,0.14
2015-10-06,09:52:56.000,0.8,9,104497344,50.5759909,-2.4568482,7.79,2.78,66.40,0.12,0.69,1.12,2.78,66.40,0.14,0.14
2015-10-06,09:52:57.000,0.8,9,104497344,50.5760010,-2.4568141,7.82,2.59,63.43,0.12,0.69,1.12,2.60,63.43,0.14,0.14
2015-10-06,09:52:58.000,0.8,9,104497344,50.5760115,-2.4567831,7.81,2.45,60.24,0.10,0.69,1.13,2.45,60.24,0.13,0.14
2015-10-06,09:52:59.000,0.8,9,104497344,50.5760221,-2.4567533,7.83,2.43,60.85,0.11,0.70,1.13,2.43,60.85,0.13,0.13
2015-10-06,09:53:00.000,0.8,9,104497344,50.5760329,-2.4567233,7.88,2.49,59.90,0.13,0.70,1.13,2.49,59.90,0.13,0.13
