date,time,hdop,sat,svids,lat,lon,ele,sog,cog,roc,ehpe,evpe,sogu,cogu,ehve,evve
2011-10-18,13:22:15.000,1.2,8,3571812,50.5857455,-2.4653422,-1.83,2.49,180.83,0.14,0.74,1.08,2.50,180.83,0.16,0.13
2011-10-18,13:22:17.000,1.2,8,3571812,50.5857005,-2.4653610,-1.98,2.99,202.22,0.04,0.74,1.07,2.99,202.22,0.16,0.13
2011-10-18,13:22:18.000,1.2,8,3571812,50.5856735,-2.4653817,-2.12,3.50,209.19,-0.03,0.74,1.06,3.50,209.19,0.15,0.13
2011-10-18,13:22:19.000,1.2,8,3571812,50.5856451,-2.4654088,-2.24,3.76,213.01,-0.04,0.73,1.05,3.76,213.01,0.15,0.13
2011-10-18,13:22:20.000,1.2,8,3571812,50.5856200,-2.4654384,-2.37,3.16,220.44,-0.06,0.74,1.05,3.16,220.44,0.16,0.13
2011-10-18,13:22:21.000,1.2,8,3571812,50.5855963,-2.4654612,-2.36,3.06,201.46,0.01,0.74,1.05,3.06,201.46,0.17,0.14
2011-10-18,13:22:22.000,1.2,8,3571812,50.5855673,-2.4654752,-2.21,3.70,192.67,0.11,0.74,1.05,3.70,192.67,0.17,0.14
2011-10-18,13:22:23.000,1.2,8,3571812,50.5855355,-2.4654885,-2.38,3.41,197.72,-0.01,0.74,1.05,3.41,197.72,0.17,0.14
2011-10-18,13:22:24.000,1.2,8,3571812,50.5855032,-2.4655051,-2.38,4.05,197.89,0.02,0.74,1.04,4.05,197.89,0.17,0.14
2011-10-18,13:22:25.000,1.2,8,3571812,50.5854640,-2.4655239,-2.34,4.96,195.81,0.06,0.74,1.04,4.96,195.81,0.15,0.13
2011-10-18,13:22:26.000,1.2,8,3571812,50.5854142,-2.4655438,-2.58,6.11,193.49,-0.07,0.74,1.03,6.11,193.49,0.16,0.13
2011-10-18,13:22:27.000,1.2,8,3571812,50.5853535,-2.4655656,-2.58,7.55,192.17,0.01,0.74,1.03,7.55,192.17,0.15,0.13
2011-10-18,13:22:28.000,1.2,8,3571812,50.5852835,-2.4655868,-2.49,8.15,189.55,0.09,0.74,1.02,8.15,189.55,0.15,0.13
2011-10-18,13:22:29.000,1.2,8,3571812,50.5852090,-2.4656059,-2.51,8.39,188.93,0.05,0.73,1.02,8.39,188.93,0.15,0.13
2011-10-18,13:22:30.000,1.2,8,3571812,50.5851314,-2.4656241,-2.32,8.91,187.88,0.16,0.73,1.01,8.91,187.88,0.15,0.13
2011-10-18,13:22:31.000,1.2,8,3571812,50.5850513,-2.4656431,-2.57,8.70,189.27,-0.05,0.73,1.01,8.70,189.27,0.16,0.13
2011-10-18,13:22:32.000,1.2,8,3571812,50.5849707,-2.4656620,-2.59,9.22,187.65,-0.01,0.73,1.01,9.22,187.65,0.15,0.13
2011-10-18,13:22:33.000,1.2,8,3571812,50.5848849,-2.4656759,-2.41,9.85,184.14,0.14,0.73,1.00,9.85,184.14,0.15,0.13
2011-10-18,13:22:34.000,1.2,8,3571812,50.5847950,-2.4656877,-2.49,9.88,185.33,0.04,0.73,1.00,9.88,185.33,0.15,0.13
2011-10-18,13:22:35.000,1.2,8,3571812,50.5847061,-2.4657060,-2.67,9.76,189.46,-0.05,0.72,1.00,9.76,189.46,0.15,0.13
2011-10-18,13:22:36.000,1.2,8,3571812,50.5846176,-2.4657262,-2.62,10.00,186.98,0.03,0.72,0.99,10.00,186.98,0.15,0.13
2011-10-18,13:22:37.000,1.2,8,3571812,50.5845280,-2.4657426,-2.56,9.89,186.22,0.08,0.72,0.99,9.89,186.22,0.15,0.13
2011-10-18,13:22:38.000,1.2,8,3571812,50.5844416,-2.4657614,-2.60,9.31,189.44,0.03,0.72,0.99,9.31,189.44,0.15,0.13
2011-10-18,13:22:39.000,1.2,8,3571812,50.5843582,-2.4657824,-2.50,9.36,188.58,0.07,0.72,0.98,9.36,188.58,0.15,0.13
2011-10-18,13:22:40.000,1.2,8,3571812,50.5842735,-2.4658003,-2.60,9.39,186.57,-0.01,0.71,0.98,9.39,186.57,0.12,0.12
2011-10-18,13:22:41.000,1.2,8,3571812,50.5841859,-2.4658132,-2.69,9.96,183.95,-0.03,0.71,0.97,9.96,183.95,0.12,0.11
2011-10-18,13:22:42.000,1.2,8,3571812,50.5840936,-2.4658198,-2.82,10.36,181.14,-0.06,0.70,0.97,10.36,181.14,0.12,0.11
2011-10-18,13:22:43.000,1.2,8,3571812,50.5839992,-2.4658242,-2.81,10.48,182.03,0.02,0.70,0.96,10.48,182.03,0.12,0.11
2011-10-18,13:22:44.000,1.2,8,3571812,50.5839044,-2.4658308,-2.71,10.47,182.81,0.11,0.70,0.96,10.47,182.81,0.12,0.11
2011-10-18,13:22:45.000,1.2,8,3571812,50.5838117,-2.4658436,-2.72,10.06,186.87,0.04,0.69,0.95,10.06,186.87,0.12,0.11
2011-10-18,13:22:46.000,1.2,8,3571812,50.5837246,-2.4658669,-2.70,9.47,192.29,0.04,0.69,0.95,9.47,192.29,0.12,0.11
2011-10-18,13:22:47.000,1.2,8,3571812,50.5836405,-2.4658924,-2.77,9.42,189.38,-0.02,0.68,0.94,9.42,189.38,0.12,0.11
2011-10-18,13:22:48.000,1.2,8,3571812,50.5835527,-2.4659110,-2.72,10.12,186.06,0.05,0.68,0.94,10.12,186.06,0.12,0.11
2011-10-18,13:22:49.000,1.2,8,3571812,50.5834605,-2.4659243,-2.67,10.32,184.28,0.06,0.68,0.94,10.32,184.28,0.12,0.11
2011-10-18,13:22:50.000,1.2,8,3571812,50.5833684,-2.4659375,-2.64,10.11,185.81,0.07,0.68,0.93,10.11,185.81,0.12,0.11
2011-10-18,13:22:51.000,1.2,8,3571812,50.5832786,-2.4659519,-2.69,9.80,185.64,0.01,0.67,0.93,9.80,185.64,0.12,0.11
2011-10-18,13:22:52.000,1.2,8,3571812,50.5831920,-2.4659673,-2.75,9.47,187.22,-0.01,0.67,0.93,9.47,187.22,0.12,0.11
2011-10-18,13:22:53.000,1.2,8,3571812,50.5831081,-2.4659841,-2.78,9.25,187.32,-0.01,0.67,0.92,9.25,187.32,0.12,0.11
2011-10-18,13:22:54.000,1.2,8,3571812,50.5830237,-2.4660000,-2.73,9.57,186.16,0.04,0.67,0.92,9.57,186.16,0.12,0.11
2011-10-18,13:22:55.000,1.2,8,3571812,50.5829366,-2.4660118,-2.72,9.76,183.62,0.04,0.66,0.92,9.76,183.62,0.12,0.11
2011-10-18,13:22:56.000,1.2,8,3571812,50.5828484,-2.4660213,-2.73,9.80,184.12,0.02,0.66,0.92,9.80,184.12,0.12,0.11
2011-10-18,13:22:57.000,1.2,8,3571812,50.5827596,-2.4660320,-2.69,9.90,184.49,0.04,0.66,0.91,9.90,184.49,0.12,0.11
2011-10-18,13:22:58.000,1.2,8,3571812,50.5826680,-2.4660398,-2.65,10.38,181.73,0.06,0.66,0.91,10.38,181.73,0.12,0.11
2011-10-18,13:22:59.000,1.2,8,3571812,50.5825746,-2.4660446,-2.62,10.27,181.85,0.05,0.66,0.91,10.27,181.85,0.12,0.11
2011-10-18,13:23:00.000,1.2,8,3571812,50.5824823,-2.4660500,-2.60,10.17,182.35,0.04,0.65,0.91,10.17,182.35,0.12,0.11
2011-10-18,13:23:01.000,1.2,8,3571812,50.5823905,-2.4660578,-2.64,10.14,183.63,0.00,0.65,0.90,10.14,183.63,0.12,0.11
2011-10-18,13:23:02.000,1.2,8,3571812,50.5822983,-2.4660668,-2.62,10.30,183.33,0.02,0.65,0.90,10.30,183.33,0.12,0.11
2011-10-18,13:23:03.000,1.2,8,3571812,50.5822042,-2.4660765,-2.61,10.55,183.96,0.03,0.65,0.90,10.55,183.96,0.12,0.11
2011-10-18,13:23:04.000,1.2,8,3571812,50.5821088,-2.4660894,-2.62,10.61,185.67,0.01,0.65,0.90,10.61,185.67,0.12,0.11
2011-10-18,13:23:05.000,1.2,8,3571812,50.5820119,-2.4661057,-2.65,10.92,186.31,0.00,0.65,0.90,10.92,186.31,0.12,0.11
2011-10-18,13:23:06.000,1.2,8,3571812,50.5819130,-2.4661210,-2.72,11.06,184.74,-0.04,0.65,0.90,11.06,184.74,0.12,0.11
2011-10-18,13:23:07.000,1.2,8,3571812,50.5818125,-2.4661295,-2.66,11.23,181.36,0.04,0.65,0.90,11.23,181.36,0.12,0.11
2011-10-18,13:23:08.000,1.2,8,3571812,50.5817098,-2.4661288,-2.51,11.51,178.16,0.13,0.64,0.89,11.52,178.16,0.12,0.11
2011-10-18,13:23:09.000,1.2,8,3571812,50.5816055,-2.4661233,-2.43,11.55,177.85,0.11,0.64,0.89,11.55,177.85,0.12,0.11
2011-10-18,13:23:10.000,1.2,8,3571812,50.5815016,-2.4661165,-2.42,11.43,177.26,0.06,0.64,0.89,11.43,177.26,0.12,0.11
2011-10-18,13:23:11.000,1.2,8,3571812,50.5814005,-2.4661150,-2.58,10.92,181.47,-0.07,0.64,0.89,10.92,181.47,0.12,0.11
2011-10-18,13:23:12.000,1.2,8,3571812,50.5813019,-2.4661243,-2.47,10.99,185.21,0.06,0.64,0.89,10.99,185.21,0.13,0.11
2011-10-18,13:23:13.000,1.2,8,3571812,50.5812048,-2.4661405,-2.46,10.63,186.64,0.04,0.64,0.89,10.63,186.64,0.12,0.11
2011-10-18,13:23:14.000,1.2,8,3571812,50.5811120,-2.4661581,-2.40,10.08,186.92,0.06,0.64,0.89,10.08,186.92,0.12,0.11
2011-10-18,13:23:15.000,1.2,8,3571812,50.5810241,-2.4661766,-2.29,9.58,188.04,0.11,0.64,0.89,9.58,188.04,0.12,0.11
2011-10-18,13:23:16.000,1.2,8,3571812,50.5809410,-2.4662005,-2.46,9.11,192.41,-0.07,0.64,0.89,9.11,192.41,0.12,0.11
2011-10-18,13:23:17.000,1.2,8,3571812,50.5808612,-2.4662309,-2.38,9.12,194.51,0.04,0.64,0.89,9.12,194.51,0.12,0.11
2011-10-18,13:23:18.000,1.2,8,3571812,50.5807798,-2.4662589,-2.22,9.38,189.94,0.12,0.64,0.89,9.38,189.94,0.12,0.11
2011-10-18,13:23:19.000,1.2,8,3571812,50.5806978,-2.4662843,-2.18,9.11,192.07,0.07,0.64,0.88,9.11,192.07,0.12,0.11
2011-10-18,13:23:20.000,1.2,8,3571812,50.5806184,-2.4663139,-2.00,9.00,194.18,0.15,0.64,0.88,9.00,194.18,0.12,0.11
2011-10-18,13:23:21.000,1.2,8,3571812,50.5805427,-2.4663495,-2.11,8.49,198.93,-0.01,0.64,0.88,8.49,198.93,0.12,0.11
2011-10-18,13:23:22.000,1.2,8,3571812,50.5804712,-2.4663911,-2.12,8.40,201.24,0.01,0.63,0.88,8.40,201.24,0.12,0.11
2011-10-18,13:23:23.000,1.2,8,3571812,50.5803959,-2.4664276,-2.02,9.09,193.17,0.10,0.63,0.88,9.09,193.17,0.12,0.11
2011-10-18,13:23:24.000,1.2,8,3571812,50.5803161,-2.4664598,-1.96,9.15,195.22,0.09,0.63,0.88,9.15,195.22,0.12,0.11
2011-10-18,13:23:25.000,1.2,8,3571812,50.5802365,-2.4664937,-1.96,9.10,194.80,0.05,0.63,0.88,9.10,194.80,0.12,0.11
2011-10-18,13:23:26.000,1.2,8,3571812,50.5801571,-2.4665236,-1.90,8.99,191.97,0.07,0.63,0.88,8.99,191.97,0.12,0.11
2011-10-18,13:23:27.000,1.2,8,3571812,50.5800799,-2.4665510,-1.82,8.57,193.24,0.10,0.63,0.88,8.57,193.24,0.12,0.11
2011-10-18,13:23:28.000,1.2,8,3571812,50.5800074,-2.4665806,-1.85,8.03,195.62,0.02,0.63,0.88,8.03,195.62,0.12,0.11
2011-10-18,13:23:29.000,1.2,8,3571812,50.5799400,-2.4666096,-1.74,7.51,194.68,0.10,0.63,0.88,7.51,194.68,0.12,0.11
2011-10-18,13:23:30.000,1.2,8,3571812,50.5798747,-2.4666349,-1.74,7.38,192.77,0.04,0.63,0.88,7.38,192.77,0.12,0.11
2011-10-18,13:23:31.000,1.2,8,3571812,50.5798110,-2.4666574,-1.74,7.12,192.21,0.04,0.63,0.88,7.12,192.21,0.12,0.11
2011-10-18,13:23:32.000,1.2,8,3571812,50.5797501,-2.4666795,-1.70,6.77,193.55,0.06,0.63,0.88,6.77,193.55,0.12,0.11
2011-10-18,13:23:33.000,1.2,8,3571812,50.5796942,-2.4667039,-1.77,6.11,197.24,-0.01,0.63,0.88,6.11,197.24,0.12,0.11
2011-10-18,13:23:34.000,1.2,8,3571812,50.5796397,-2.4667317,-1.84,6.60,198.15,-0.03,0.63,0.88,6.60,198.15,0.12,0.11
2011-10-18,13:23:35.000,1.2,8,3571812,50.5795848,-2.4667632,-1.81,6.40,201.57,0.03,0.63,0.88,6.40,201.57,0.12,0.11
2011-10-18,13:23:36.000,1.2,8,3571812,50.5795284,-2.4667939,-1.75,6.86,196.39,0.08,0.63,0.88,6.86,196.39,0.12,0.11
2011-10-18,13:23:37.000,1.2,8,3571812,50.5794708,-2.4668239,-1.85,6.57,200.05,-0.03,0.63,0.88,6.57,200.05,0.12,0.11
2011-10-18,13:23:38.000,1.2,8,3571812,50.5794138,-2.4668549,-1.85,6.83,197.73,0.02,0.63,0.88,6.83,197.73,0.12,0.11
2011-10-18,13:23:39.000,1.2,8,3571812,50.5793529,-2.4668824,-1.84,7.22,194.16,0.04,0.63,0.88,7.22,194.16,0.12,0.11
2011-10-18,13:23:40.000,1.2,8,3571812,50.5792921,-2.4669131,-1.94,6.93,201.09,-0.03,0.63,0.88,6.93,201.09,0.15,0.12
2011-10-18,13:23:41.000,1.2,8,3571812,50.5792343,-2.4669499,-1.82,6.97,202.50,0.09,0.64,0.88,6.97,202.50,0.15,0.12
2011-10-18,13:23:42.000,1.2,8,3571812,50.5791756,-2.4669821,-1.81,6.81,195.76,0.06,0.64,0.89,6.81,195.76,0.15,0.13
2011-10-18,13:23:43.000,1.2,8,3571812,50.5791144,-2.4670015,-1.78,7.06,187.20,0.06,0.64,0.89,7.06,187.20,0.12,0.12
2011-10-18,13:23:44.000,1.2,8,3571812,50.5790512,-2.4670071,-1.71,7.04,179.32,0.08,0.64,0.89,7.04,179.32,0.12,0.11
2011-10-18,13:23:45.000,1.2,8,3571812,50.5789912,-2.4670047,-1.75,6.27,177.73,0.02,0.64,0.89,6.27,177.73,0.12,0.11
2011-10-18,13:23:46.000,1.2,8,3571812,50.5789377,-2.4669996,-1.64,5.66,175.51,0.07,0.64,0.88,5.66,175.51,0.12,0.11
2011-10-18,13:23:47.000,1.2,8,3571812,50.5788884,-2.4669937,-1.70,5.30,175.93,-0.01,0.64,0.88,5.30,175.93,0.12,0.11
2011-10-18,13:23:48.000,1.2,8,3571812,50.5788468,-2.4669928,-1.71,4.01,183.55,-0.02,0.64,0.88,4.01,183.55,0.12,0.11
2011-10-18,13:23:49.000,1.2,8,3571812,50.5788171,-2.4669989,-1.77,2.74,192.69,-0.05,0.64,0.88,2.74,192.69,0.12,0.11
2011-10-18,13:31:13.000,1.2,9,3571940,50.5777615,-2.4680981,3.94,2.66,59.95,0.16,0.73,0.94,2.67,59.95,0.19,0.16
2011-10-18,13:31:14.000,1.2,9,3571940,50.5777746,-2.4680612,4.06,3.28,61.53,0.17,0.76,0.97,3.29,61.53,0.20,0.16
2011-10-18,13:31:15.000,1.2,9,3571940,50.5777867,-2.4680239,3.90,2.69,59.28,0.06,0.77,0.98,2.69,59.28,0.16,0.15
2011-10-18,13:39:50.000,1.2,9,3571940,50.5790638,-2.4670733,-3.76,2.47,14.73,0.02,0.80,1.02,2.47,14.73,0.19,0.14
2011-10-18,13:39:51.000,1.2,9,3571940,50.5790864,-2.4670647,-3.72,2.59,13.66,0.01,0.81,1.03,2.59,13.66,0.21,0.14
2011-10-18,13:40:02.000,1.2,9,3571940,50.5793013,-2.4670079,-3.56,2.64,13.97,-0.09,0.83,1.02,2.64,13.97,0.18,0.14
2011-10-18,13:40:03.000,1.2,9,3571940,50.5793263,-2.4670011,-3.58,2.88,7.39,-0.08,0.83,1.02,2.88,7.39,0.19,0.14
2011-10-18,13:40:04.000,1.2,9,3571940,50.5793512,-2.4669951,-3.53,2.58,12.06,-0.04,0.84,1.02,2.58,12.06,0.22,0.14
2011-10-18,13:40:12.000,1.2,9,3571940,50.5795020,-2.4669502,-3.33,2.57,9.40,-0.12,0.84,1.02,2.57,9.40,0.18,0.13
2011-10-18,13:40:13.000,1.2,9,3571940,50.5795268,-2.4669405,-3.25,2.95,19.73,-0.04,0.84,1.01,2.95,19.73,0.19,0.13
2011-10-18,13:40:14.000,1.2,9,3571940,50.5795542,-2.4669279,-3.26,3.32,14.18,-0.06,0.84,1.01,3.33,14.18,0.18,0.13
2011-10-18,13:40:15.000,1.2,9,3571940,50.5795856,-2.4669169,-3.31,3.73,11.99,-0.09,0.84,1.01,3.73,11.99,0.20,0.13
2011-10-18,13:40:16.000,1.2,9,3571940,50.5796194,-2.4669072,-3.22,3.74,10.13,-0.02,0.85,1.01,3.74,10.13,0.19,0.14
2011-10-18,13:40:17.000,1.2,9,3571940,50.5796528,-2.4668958,-3.21,3.78,15.12,-0.04,0.84,1.01,3.78,15.12,0.19,0.14
2011-10-18,13:40:18.000,1.2,9,3571940,50.5796869,-2.4668793,-3.23,3.97,18.80,-0.05,0.84,1.01,3.97,18.80,0.18,0.14
2011-10-18,13:40:19.000,1.2,9,3571940,50.5797213,-2.4668604,-3.07,3.85,20.74,0.04,0.84,1.01,3.85,20.74,0.18,0.14
2011-10-18,13:40:20.000,1.2,9,3571940,50.5797540,-2.4668387,-3.06,3.89,24.74,0.01,0.83,1.01,3.89,24.74,0.18,0.14
2011-10-18,13:40:21.000,1.2,9,3571940,50.5797876,-2.4668139,-2.97,4.12,25.75,0.03,0.83,1.01,4.12,25.75,0.18,0.14
2011-10-18,13:40:22.000,1.2,9,3571940,50.5798227,-2.4667877,-3.02,4.36,24.40,-0.03,0.83,1.01,4.36,24.40,0.18,0.14
2011-10-18,13:40:23.000,1.2,9,3571940,50.5798603,-2.4667631,-2.89,4.42,21.38,0.03,0.82,1.01,4.42,21.38,0.18,0.13
2011-10-18,13:40:24.000,1.2,9,3571940,50.5798988,-2.4667381,-2.87,4.61,23.03,0.01,0.82,1.01,4.61,23.03,0.18,0.13
2011-10-18,13:40:25.000,1.2,9,3571940,50.5799411,-2.4667100,-2.92,5.38,22.27,-0.05,0.82,1.01,5.38,22.27,0.18,0.13
2011-10-18,13:40:26.000,1.2,9,3571940,50.5799892,-2.4666868,-2.88,5.57,12.33,-0.03,0.81,1.01,5.57,12.33,0.18,0.13
2011-10-18,13:40:27.000,1.2,9,3571940,50.5800395,-2.4666666,-2.79,5.67,16.15,0.01,0.81,1.00,5.67,16.15,0.18,0.13
2011-10-18,13:40:28.000,1.2,9,3571940,50.5800913,-2.4666418,-2.75,6.08,17.24,0.00,0.81,1.00,6.08,17.24,0.18,0.13
2011-10-18,13:40:29.000,1.2,9,3571940,50.5801469,-2.4666168,-2.71,6.48,14.53,0.00,0.81,1.00,6.48,14.53,0.17,0.13
2011-10-18,13:40:30.000,1.2,9,3571940,50.5802061,-2.4665948,-2.68,6.76,11.75,-0.01,0.80,1.00,6.76,11.75,0.17,0.13
2011-10-18,13:40:31.000,1.2,9,3571940,50.5802680,-2.4665769,-2.65,6.97,8.98,-0.01,0.80,1.00,6.97,8.98,0.17,0.13
2011-10-18,13:40:32.000,1.2,9,3571940,50.5803314,-2.4665629,-2.66,7.03,6.75,-0.04,0.80,1.00,7.03,6.75,0.17,0.13
2011-10-18,13:40:33.000,1.2,9,3571940,50.5803950,-2.4665532,-2.63,6.90,4.27,-0.03,0.79,0.99,6.90,4.27,0.17,0.13
2011-10-18,13:40:34.000,1.2,9,3571940,50.5804572,-2.4665447,-2.66,6.78,5.40,-0.05,0.79,0.99,6.78,5.40,0.17,0.13
2011-10-18,13:40:35.000,1.2,9,3571940,50.5805176,-2.4665343,-2.53,6.43,7.26,0.03,0.79,0.99,6.43,7.26,0.17,0.13
2011-10-18,13:40:36.000,1.2,9,3571940,50.5805762,-2.4665164,-2.45,6.62,14.28,0.04,0.79,0.99,6.62,14.28,0.17,0.13
2011-10-18,13:40:37.000,1.2,9,3571940,50.5806363,-2.4664926,-2.53,7.00,13.51,-0.05,0.79,0.99,7.00,13.51,0.16,0.13
2011-10-18,13:40:38.000,1.2,9,3571940,50.5806993,-2.4664723,-2.56,7.11,9.64,-0.06,0.78,0.99,7.11,9.64,0.16,0.13
2011-10-18,13:40:39.000,1.2,9,3571940,50.5807625,-2.4664549,-2.49,6.89,10.34,-0.01,0.78,0.99,6.89,10.34,0.17,0.13
2011-10-18,13:40:40.000,1.2,9,3571940,50.5808240,-2.4664373,-2.46,6.81,10.27,-0.01,0.78,0.99,6.81,10.27,0.17,0.13
2011-10-18,13:40:41.000,1.2,9,3571940,50.5808854,-2.4664159,-2.46,6.98,14.36,-0.02,0.78,0.99,6.98,14.36,0.17,0.13
2011-10-18,13:40:42.000,1.2,9,3571940,50.5809471,-2.4663926,-2.49,6.97,12.50,-0.04,0.78,0.99,6.97,12.50,0.17,0.13
2011-10-18,13:40:43.000,1.2,9,3571940,50.5810081,-2.4663749,-2.45,6.63,8.58,-0.02,0.78,0.99,6.63,8.58,0.17,0.13
2011-10-18,13:40:44.000,1.2,9,3571940,50.5810667,-2.4663608,-2.39,6.35,8.92,0.01,0.78,0.98,6.35,8.92,0.17,0.13
2011-10-18,13:40:45.000,1.2,9,3571940,50.5811229,-2.4663421,-2.34,6.27,14.83,0.02,0.78,0.98,6.27,14.83,0.17,0.13
2011-10-18,13:40:46.000,1.2,9,3571940,50.5811785,-2.4663176,-2.41,6.45,16.03,-0.04,0.78,0.98,6.45,16.03,0.17,0.13
2011-10-18,13:40:47.000,1.2,9,3571940,50.5812349,-2.4662957,-2.36,6.30,12.03,0.00,0.77,0.98,6.30,12.03,0.17,0.13
2011-10-18,13:40:48.000,1.2,9,3571940,50.5812911,-2.4662734,-2.37,6.43,15.93,-0.02,0.77,0.98,6.43,15.93,0.17,0.13
2011-10-18,13:40:49.000,1.2,9,3571940,50.5813485,-2.4662474,-2.28,6.63,16.43,0.03,0.77,0.98,6.63,16.43,0.17,0.13
2011-10-18,13:40:50.000,1.2,9,3571940,50.5814062,-2.4662233,-2.30,6.55,13.27,-0.01,0.77,0.98,6.55,13.27,0.17,0.13
2011-10-18,13:40:51.000,1.2,9,3571940,50.5814645,-2.4662052,-2.38,6.59,9.06,-0.07,0.77,0.98,6.59,9.06,0.17,0.13
2011-10-18,13:40:52.000,1.2,9,3571940,50.5815216,-2.4661965,-2.41,6.07,2.21,-0.06,0.77,0.98,6.07,2.21,0.17,0.13
2011-10-18,13:40:53.000,1.2,9,3571940,50.5815751,-2.4661916,-2.41,5.71,4.74,-0.04,0.77,0.98,5.71,4.74,0.17,0.13
2011-10-18,13:40:54.000,1.2,9,3571940,50.5816252,-2.4661840,-2.39,5.36,6.60,-0.02,0.77,0.98,5.36,6.60,0.17,0.13
2011-10-18,13:40:55.000,1.2,9,3571940,50.5816727,-2.4661713,-2.31,5.22,12.94,0.03,0.77,0.98,5.22,12.94,0.17,0.13
2011-10-18,13:40:56.000,1.2,9,3571940,50.5817195,-2.4661530,-2.34,5.46,14.71,-0.01,0.77,0.98,5.46,14.71,0.17,0.13
2011-10-18,13:40:57.000,1.2,9,3571940,50.5817680,-2.4661356,-2.41,5.55,10.96,-0.06,0.77,0.98,5.55,10.96,0.17,0.13
2011-10-18,13:40:58.000,1.2,9,3571940,50.5818173,-2.4661242,-2.40,5.41,6.23,-0.03,0.77,0.98,5.41,6.23,0.17,0.13
2011-10-18,13:40:59.000,1.2,9,3571940,50.5818655,-2.4661170,-2.45,5.31,4.79,-0.06,0.77,0.98,5.31,4.79,0.17,0.13
2011-10-18,13:41:00.000,1.2,9,3571940,50.5819127,-2.4661109,-2.44,5.11,5.12,-0.03,0.77,0.98,5.11,5.12,0.17,0.13
2011-10-18,13:41:01.000,1.2,9,3571940,50.5819578,-2.4661049,-2.37,4.84,5.11,0.01,0.77,0.98,4.84,5.11,0.17,0.13
